ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1905N0001,babbc101,1905,BRO,O,,G,BSN190504180,1,0,1905N0002,,,,
1905N0002,babbc101,1905,BRO,O,,AB,BSN190504180,1,0,1905N0020,,,,
1905N0003,babbc101,1905,BRO,D,1B,DP,,25,24,,,,DPs not shown on official sheets,
1905N0004,batce101,1905,BRO,D,3B,DP,,17,22,,,,DPs not shown on official sheets,
1905N0005,bergb102,1905,BRO,O,,BB,,5,7,,,,BBs not shown on official sheets,
1905N0006,bergb102,1905,BRO,D,C,DP,,7,8,,,,DPs not shown on official sheets,
1905N0007,dobbj101,1905,BRO,O,,AB,NY1190509122,3,2,,,,,
1905N0008,easom101,1905,BRO,O,,BB,,5,2,,,,BBs not shown on official sheets,
1905N0009,gessd101,1905,BRO,O,,AB,BSN190509201,3,2,,,,,
1905N0010,gessd101,1905,BRO,D,1B,DP,,49,54,,,,DPs not shown on official sheets,
1905N0011,hallb106,1905,BRO,D,2B,DP,,1,0,,,,DPs not shown on official sheets,
1905N0012,hallb106,1905,BRO,D,OF,DP,,1,2,,,,DPs not shown on official sheets,
1905N0013,hallb106,1905,BRO,D,OF,RFG,,6,7,,,,Games by outfield position not kept officially,Y
1905N0014,hummj101,1905,BRO,O,,BB,,8,9,,,,BBs not shown on official sheets,
1905N0015,hummj101,1905,BRO,D,2B,DP,,10,13,,,,DPs not shown on official sheets,
1905N0016,lewip101,1905,BRO,O,,BB,,15,16,,,,BBs not shown on official sheets,
1905N0017,lewip101,1905,BRO,D,SS,DP,,64,63,,,,DPs not shown on official sheets,
1905N0018,lumlh101,1905,BRO,O,,AB,NY1190509122,4,3,,,,,
1905N0019,lumlh101,1905,BRO,D,OF,DP,,7,4,,,,DPs not shown on official sheets,
1905N0020,macge101,1905,BRO,O,,AB,BSN190504180,3,4,1905N0001,,,,
1905N0021,macge101,1905,BRO,O,,BB,,0,1,,,,BBs not shown on official sheets,
1905N0022,macge101,1905,BRO,D,1B,DP,,2,0,,,,DPs not shown on official sheets,
1905N0023,malac101,1905,BRO,O,,AB,BRO190507210,3,4,,,,,
1905N0024,malac101,1905,BRO,D,2B,G,,76,75,,,,Official sheet shows 76 G at 2B,
1905N0025,malac101,1905,BRO,D,2B,DP,,18,17,,,,DPs not shown on official sheets,
1905N0026,malac101,1905,BRO,D,OF,DP,,1,0,,,,DPs not shown on official sheets,
1905N0027,mcinh101,1905,BRO,O,,AB,SLN190510031,5,4,,,,,
1905N0028,mcinh101,1905,BRO,O,,BB,,0,3,,,,BBs not shown on official sheets,
1905N0029,mcinh101,1905,BRO,O,,SH,CHN190509252,1,0,,,,,
