ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1969A0000","belam101",1969,"BAL","O",,"2B","CLE196909250",2,1,,,,
"1969A0001","belam101",1969,"BAL","O",,"RBI","BAL196909130",3,2,,,,
"1969A0002","belam101",1969,"BAL","O",,"SO","SE1196908180",0,1,"1969A0003","SWAP",,
"1969A0003","palmj001",1969,"BAL","O",,"SO","SE1196908180",1,0,"1969A0002","SWAP",,
"1969A0004","blaip101",1969,"BAL","O",,"SO","BAL196909130",0,1,,,,
"1969A0005","blaip101",1969,"BAL","O",,"GDP","NYA196905030",1,0,"1969A0006","SWAP",,
"1969A0006","bufod101",1969,"BAL","O",,"GDP","NYA196905030",0,1,"1969A0005","SWAP",,
"1969A0007","cuelm101",1969,"BAL","O",,"R","BOS196909181",1,2,"1969A0008","SWAP",,
"1969A0008","salmc101",1969,"BAL","O",,"R","BOS196909181",2,1,"1969A0007","SWAP",,
"1969A0009","floyb101",1969,"BAL","O",,"GDP","OAK196908242",1,0,,,,
"1969A0010","may-d101",1969,"BAL","O",,"SO","CLE196908040",2,0,,,,
"1969A0011","may-d101",1969,"BAL","O",,"GDP","BAL196908070",0,2,,,,"May went 1-2 with 2 GIDPs"
"1969A0012","robib104",1969,"BAL","O",,"SO","BOS196909182",0,1,"1969A0013","COL",,
"1969A0013","robib104",1969,"BAL","O",,"GDP","BOS196909182",1,0,"1969A0012","COL",,
"1969A0014","alval101",1969,"BOS","O",,"G",,7,6,,"ADD",,
"1969A0015","culpr101",1969,"BOS","O",,"CS","BOS196906010",1,0,,,,
"1969A0016","gibsr102",1969,"BOS","O",,"GDP","BOS196907080",1,0,"1969A0017","SWAP",,
"1969A0017","nagym101",1969,"BOS","O",,"GDP","BOS196907080",0,1,"1969A0016","SWAP",,
"1969A0018","joned102",1969,"BOS","O",,"GDP","CHA196908130",0,1,,,,
"1969A0019","lonbj101",1969,"BOS","O",,"SH","BOS196905300",0,1,"1969A0020","SWAP",,
"1969A0020","lyles101",1969,"BOS","O",,"SH","BOS196905300",1,0,"1969A0019","SWAP",,
"1969A0021","obris101",1969,"BOS","O",,"GDP","NYA196909122",1,0,,,,
"1969A0022","petrr101",1969,"BOS","O",,"RBI","BOS196909230",0,1,,,,
"1969A0023","petrr101",1969,"BOS","O",,"CS","KCA196905290",1,0,,,,
"1969A0024","siebs101",1969,"BOS","O",,"GDP","BOS196906251",1,0,,,,
"1969A0025","smitr101",1969,"BOS","O",,"GDP","SE1196907260",0,1,,,,
"1969A0026","azcuj101",1969,"CAL","O",,"SO","KCA196907010",0,1,"1969A0027","SWAP",,
"1969A0027","brung101",1969,"CAL","O",,"SO","KCA196907010",1,0,"1969A0026","SWAP",,
"1969A0028","azcuj101",1969,"CAL","O",,"CS","SE1196909140",0,1,"1969A0029","SWAP",,
"1969A0029","rodra101",1969,"CAL","O",,"CS","SE1196909140",1,0,"1969A0028","SWAP",,
"1969A0030","mortb101",1969,"CAL","O",,"GDP","CAL196909110",0,1,"1969A0031","SWAP",,
"1969A0031","spenj101",1969,"CAL","O",,"GDP","CAL196909110",1,0,"1969A0030","SWAP",,
"1969A0032","murpt101",1969,"CAL","O",,"SO","BOS196908100",1,0,,,,
"1969A0033","rodra101",1969,"CAL","O",,"SO",,87,88,,"ADD",,
"1969A0034","adamd101",1969,"CHA","O",,"SO","MIN196910010",1,0,"1969A0035","SWAP",,
"1969A0035","herre102",1969,"CHA","O",,"SO","MIN196910010",0,1,"1969A0034","SWAP",,
"1969A0036","berrk101",1969,"CHA","O",,"SO","CHA196907202",2,3,"1969A0037","SWAP",,
"1969A0037","hansr102",1969,"CHA","O",,"SO","CHA196907202",1,0,"1969A0036","SWAP",,
"1969A0038","carlc102",1969,"CHA","O",,"BB","NYA196906082",1,0,"1969A0039","SWAP",,
"1969A0039","peteg101",1969,"CHA","O",,"BB","NYA196906082",0,1,"1969A0038","SWAP",,
"1969A0040","edmop101",1969,"CHA","O",,"AB",,28,29,,"ADD",,
"1969A0041","hopkg101",1969,"CHA","O",,"SO","OAK196906291",0,1,"1969A0237",,,
"1969A0042","knoob101",1969,"CHA","O",,"SO","CHA196907082",0,1,"1969A0043","SWAP",,
"1969A0043","woodw103",1969,"CHA","O",,"SO","CHA196907082",1,0,"1969A0042","SWAP",,
"1969A0044","mccrt102",1969,"CHA","O",,"G","BAL196907240",1,0,"1969A0045",,,
"1969A0045","mccrt102",1969,"CHA","O",,"AB","BAL196907240",1,0,"1969A0044",,,
"1969A0046","mccrt102",1969,"CHA","O",,"RBI","CHA196907190",0,1,,,,
"1969A0047","meltb101",1969,"CHA","O",,"GDP","CHA196906140",0,1,,,,
"1969A0048","murpd105",1969,"CHA","O",,"BB","CHA196909141",1,2,"1969A0049","SWAP",,
"1969A0049","peteg101",1969,"CHA","O",,"BB","CHA196909141",1,0,"1969A0048","SWAP",,
"1969A0050","bakef104",1969,"CLE","O",,"SO","CLE196908080",1,2,"1969A0051","SWAP",,
"1969A0051","kliml101",1969,"CLE","O",,"SO","CLE196908080",1,0,"1969A0050","SWAP",,
"1969A0052","bakef104",1969,"CLE","O",,"GDP","CLE196908110",0,1,"1969A0053","SWAP",,
