Date,Num,Day,Visitor,League,Game,Home,League,Game,Day/Night,Postponed,Makeup
"19690407","0","Mon","SFN","NL",1,"ATL","NL",1,"N","",""
"19690407","0","Mon","LAN","NL",1,"CIN","NL",1,"D","",""
"19690407","0","Mon","NYA","AL",1,"WS2","AL",1,"D","",""
"19690408","0","Tue","SFN","NL",2,"ATL","NL",2,"N","",""
"19690408","0","Tue","BOS","AL",1,"BAL","AL",1,"D","",""
"19690408","0","Tue","SE1","AL",1,"CAL","AL",1,"N","",""
"19690408","0","Tue","PHI","NL",1,"CHN","NL",1,"D","",""
"19690408","0","Tue","CLE","AL",1,"DET","AL",1,"D","",""
"19690408","0","Tue","MIN","AL",1,"KCA","AL",1,"D","",""
"19690408","0","Tue","MON","NL",1,"NYN","NL",1,"D","",""
"19690408","0","Tue","CHA","AL",1,"OAK","AL",1,"N","",""
"19690408","0","Tue","HOU","NL",1,"SDN","NL",1,"N","",""
"19690408","0","Tue","PIT","NL",1,"SLN","NL",1,"N","",""
"19690409","0","Wed","SFN","NL",3,"ATL","NL",3,"N","",""
"19690409","0","Wed","SE1","AL",2,"CAL","AL",2,"N","",""
"19690409","0","Wed","PHI","NL",2,"CHN","NL",2,"D","",""
"19690409","0","Wed","LAN","NL",2,"CIN","NL",2,"N","",""
"19690409","0","Wed","MIN","AL",2,"KCA","AL",2,"N","",""
"19690409","0","Wed","MON","NL",2,"NYN","NL",2,"D","",""
"19690409","0","Wed","CHA","AL",2,"OAK","AL",2,"D","",""
"19690409","0","Wed","HOU","NL",2,"SDN","NL",2,"N","",""
"19690409","0","Wed","PIT","NL",2,"SLN","NL",2,"N","",""
"19690409","0","Wed","NYA","AL",2,"WS2","AL",2,"N","",""
"19690410","0","Thu","BOS","AL",2,"BAL","AL",2,"D","",""
"19690410","0","Thu","PHI","NL",3,"CHN","NL",3,"D","",""
"19690410","0","Thu","CLE","AL",2,"DET","AL",2,"D","",""
"19690410","0","Thu","MON","NL",3,"NYN","NL",3,"D","",""
"19690410","0","Thu","HOU","NL",3,"SDN","NL",3,"N","",""
"19690410","0","Thu","PIT","NL",3,"SLN","NL",3,"D","",""
"19690410","0","Thu","NYA","AL",3,"WS2","AL",3,"D","",""
"19690411","0","Fri","CIN","NL",3,"ATL","NL",4,"N","",""
"19690411","0","Fri","WS2","AL",4,"BAL","AL",3,"N","",""
"19690411","0","Fri","MIN","AL",3,"CAL","AL",3,"N","",""
"19690411","0","Fri","MON","NL",4,"CHN","NL",4,"D","",""
"19690411","0","Fri","BOS","AL",3,"CLE","AL",3,"D","",""
"19690411","0","Fri","NYA","AL",4,"DET","AL",3,"D","",""
"19690411","0","Fri","LAN","NL",3,"HOU","NL",4,"N","",""
"19690411","0","Fri","SLN","NL",4,"NYN","NL",4,"D","",""
"19690411","0","Fri","KCA","AL",3,"OAK","AL",3,"N","",""
"19690411","0","Fri","PHI","NL",4,"PIT","NL",4,"D","",""
"19690411","0","Fri","SFN","NL",4,"SDN","NL",4,"N","",""
"19690411","0","Fri","CHA","AL",3,"SE1","AL",3,"D","",""
"19690412","0","Sat","CIN","NL",4,"ATL","NL",5,"D","",""
"19690412","0","Sat","WS2","AL",5,"BAL","AL",4,"D","",""
"19690412","0","Sat","MIN","AL",4,"CAL","AL",4,"N","",""
"19690412","0","Sat","MON","NL",5,"CHN","NL",5,"D","",""
"19690412","0","Sat","BOS","AL",4,"CLE","AL",4,"D","",""
"19690412","0","Sat","NYA","AL",5,"DET","AL",4,"D","",""
"19690412","0","Sat","LAN","NL",4,"HOU","NL",5,"N","",""
"19690412","0","Sat","SLN","NL",5,"NYN","NL",5,"D","",""
"19690412","0","Sat","KCA","AL",4,"OAK","AL",4,"D","",""
"19690412","0","Sat","PHI","NL",5,"PIT","NL",5,"D","",""
"19690412","0","Sat","SFN","NL",5,"SDN","NL",5,"D","",""
"19690412","0","Sat","CHA","AL",4,"SE1","AL",4,"N","",""
"19690413","1","Sun","CIN","NL",5,"ATL","NL",6,"D","",""
"19690413","2","Sun","CIN","NL",6,"ATL","NL",7,"D","",""
"19690413","1","Sun","WS2","AL",6,"BAL","AL",5,"D","",""
"19690413","2","Sun","WS2","AL",7,"BAL","AL",6,"D","",""
"19690413","0","Sun","MIN","AL",5,"CAL","AL",5,"D","",""
"19690413","0","Sun","MON","NL",6,"CHN","NL",6,"D","",""
"19690413","0","Sun","BOS","AL",5,"CLE","AL",5,"D","",""
"19690413","0","Sun","NYA","AL",6,"DET","AL",5,"D","",""
"19690413","0","Sun","LAN","NL",5,"HOU","NL",6,"D","",""
"19690413","0","Sun","SLN","NL",6,"NYN","NL",6,"D","",""
"19690413","1","Sun","KCA","AL",5,"OAK","AL",5,"D","",""
"19690413","2","Sun","KCA","AL",6,"OAK","AL",6,"D","",""
"19690413","0","Sun","PHI","NL",6,"PIT","NL",6,"D","",""
"19690413","0","Sun","SFN","NL",6,"SDN","NL",6,"D","",""
"19690413","0","Sun","CHA","AL",5,"SE1","AL",5,"D","",""
"19690414","0","Mon","BAL","AL",7,"BOS","AL",6,"D","",""
"19690414","0","Mon","CHA","AL",6,"CAL","AL",6,"N","",""
"19690414","0","Mon","PIT","NL",7,"CHN","NL",7,"D","",""
"19690414","0","Mon","SFN","NL",7,"CIN","NL",7,"N","Rain","19690627"
"19690414","0","Mon","LAN","NL",6,"HOU","NL",7,"N","",""
"19690414","0","Mon","SLN","NL",7,"MON","NL",7,"D","",""
"19690414","0","Mon","NYN","NL",7,"PHI","NL",7,"N","",""
"19690414","0","Mon","KCA","AL",7,"SE1","AL",6,"N","",""
"19690415","0","Tue","BAL","AL",8,"BOS","AL",7,"D","",""
"19690415","0","Tue","PIT","NL",8,"CHN","NL",8,"D","",""
"19690415","0","Tue","SFN","NL",8,"CIN","NL",8,"N","",""
"19690415","0","Tue","DET","AL",6,"CLE","AL",6,"D","",""
"19690415","0","Tue","ATL","NL",8,"HOU","NL",8,"N","",""
"19690415","0","Tue","SDN","NL",7,"LAN","NL",7,"N","",""
"19690415","0","Tue","SLN","NL",8,"MON","NL",8,"D","",""
"19690415","0","Tue","WS2","AL",8,"NYA","AL",7,"D","",""
"19690415","0","Tue","MIN","AL",6,"OAK","AL",7,"D","",""
"19690415","0","Tue","NYN","NL",8,"PHI","NL",8,"N","",""
"19690416","0","Wed","BAL","AL",9,"BOS","AL",8,"D","",""
"19690416","0","Wed","KCA","AL",8,"CHA","AL",7,"D","",""
"19690416","0","Wed","DET","AL",7,"CLE","AL",7,"N","",""
"19690416","0","Wed","ATL","NL",9,"HOU","NL",9,"N","",""
"19690416","0","Wed","SDN","NL",8,"LAN","NL",8,"N","",""
"19690416","0","Wed","WS2","AL",9,"NYA","AL",8,"D","Rain","19690417"
"19690416","0","Wed","CAL","AL",7,"OAK","AL",8,"N","",""
"19690416","0","Wed","MON","NL",9,"PHI","NL",9,"N","Rain","19690704"
"19690416","0","Wed","NYN","NL",9,"PIT","NL",9,"N","",""
"19690416","0","Wed","MIN","AL",7,"SE1","AL",7,"N","",""
"19690416","0","Wed","CHN","NL",9,"SLN","NL",9,"N","",""
"19690417","0","Thu","BAL","AL",10,"BOS","AL",9,"D","",""
"19690417","0","Thu","DET","AL",8,"CLE","AL",8,"D","",""
"19690417","0","Thu","ATL","NL",10,"HOU","NL",10,"N","",""
"19690417","0","Thu","WS2","AL",10,"NYA","AL",9,"D","",""
"19690417","0","Thu","MON","NL",10,"PHI","NL",10,"N","",""
"19690417","0","Thu","NYN","NL",10,"PIT","NL",10,"N","",""
"19690417","0","Thu","SDN","NL",9,"SFN","NL",9,"D","",""
"19690417","0","Thu","CHN","NL",10,"SLN","NL",10,"N","",""
"19690418","0","Fri","CLE","AL",9,"BOS","AL",10,"D","",""
"19690418","0","Fri","SE1","AL",8,"CHA","AL",8,"N","Rain","19690618"
"19690418","0","Fri","ATL","NL",11,"CIN","NL",9,"N","Rain","19690715"
"19690418","0","Fri","OAK","AL",9,"KCA","AL",9,"N","Rain","19690616"
"19690418","0","Fri","HOU","NL",11,"LAN","NL",9,"N","",""
"19690418","0","Fri","CAL","AL",8,"MIN","AL",8,"D","",""
"19690418","0","Fri","PIT","NL",11,"PHI","NL",11,"N","Rain","19690915"
"19690418","0","Fri","SDN","NL",10,"SFN","NL",10,"D","",""
"19690418","0","Fri","NYN","NL",11,"SLN","NL",11,"N","Rain","19690701"
"19690418","0","Fri","BAL","AL",11,"WS2","AL",11,"N","",""
"19690419","0","Sat","CLE","AL",10,"BOS","AL",11,"D","Wet grounds","19690624"
"19690419","0","Sat","SE1","AL",9,"CHA","AL",9,"D","",""
"19690419","0","Sat","ATL","NL",12,"CIN","NL",10,"D","",""
"19690419","0","Sat","OAK","AL",10,"KCA","AL",10,"D","",""
"19690419","0","Sat","HOU","NL",12,"LAN","NL",10,"N","",""
"19690419","0","Sat","CAL","AL",9,"MIN","AL",9,"D","",""
"19690419","0","Sat","CHN","NL",11,"MON","NL",11,"D","",""
"19690419","0","Sat","DET","AL",9,"NYA","AL",10,"D","Wet grounds","19690617"
"19690419","0","Sat","PIT","NL",12,"PHI","NL",12,"N","",""
"19690419","0","Sat","SDN","NL",11,"SFN","NL",11,"N","",""
"19690419","0","Sat","NYN","NL",12,"SLN","NL",12,"N","",""
