ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1969N0001","alouf101",1969,"ATL","O",,"GDP","SDN196907110",0,1,,,,
"1969N0002","asprb101",1969,"ATL","O",,"GDP","SFN196907062",0,1,"1969N0003","SWAP",,
"1969N0003","garrg101",1969,"ATL","O",,"GDP","SFN196907062",1,0,"1969N0002","SWAP",,
"1969N0004","didib101",1969,"ATL","O",,"CS","LAN196907070",0,1,,,,
"1969N0005","didib101",1969,"ATL","O",,"CS","ATL196908310",0,1,,,,
"1969N0006","gonzt101",1969,"ATL","O",,"GDP","SFN196907062",1,0,"1969N0007","SWAP",,
"1969N0007","millf105",1969,"ATL","O",,"GDP","SFN196907062",0,1,"1969N0006","SWAP",,
"1969N0008","millf105",1969,"ATL","O",,"GDP","HOU196909230",1,0,"1969N0009","SWAP",,
"1969N0009","stong102",1969,"ATL","O",,"GDP","HOU196909230",0,1,"1969N0008","SWAP",,
"1969N0010","banke101",1969,"CHN","O",,"GDP","CIN196906130",1,0,,,,
"1969N0011","willb104",1969,"CHN","O",,"GDP","SLN196904160",1,0,,,,
"1969N0012","chand101",1969,"CIN","O",,"IBB","CIN196906140",0,1,"1969N0105",,,
"1969N0013","peret001",1969,"CIN","O",,"GDP","SFN196904280",0,2,"1969N0014","SWAP",,"Officially Perez went 2 for 4 with a strikeout and 2 GDPs"
"1969N0014","johna104",1969,"CIN","O",,"GDP","SFN196904280",2,0,"1969N0013","SWAP",,
"1969N0015","johna104",1969,"CIN","O",,"GDP","CIN196906271",0,1,"1969N0016","SWAP",,
"1969N0016","tolab101",1969,"CIN","O",,"GDP","CIN196906271",1,0,"1969N0015","SWAP",,
"1969N0017","peret001",1969,"CIN","O",,"GDP","MON196908121",0,1,"1969N0018","SWAP",,
"1969N0018","may-l101",1969,"CIN","O",,"GDP","MON196908121",1,0,"1969N0017","SWAP",,
"1969N0019","may-l101",1969,"CIN","O",,"GDP","SDN196907090",1,0,,,,
"1969N0020","blefc101",1969,"HOU","O",,"GDP","SLN196908261",1,0,,,,
"1969N0021","valds101",1969,"HOU","O",,"G","CHN196908241",1,0,,,,
"1969N0022","daviw102",1969,"LAN","O",,"GDP","SDN196906290",1,0,,,,
"1969N0023","parkw101",1969,"LAN","O",,"GDP","LAN196907030",1,0,,,,
"1969N0024","bailb103",1969,"MON","O",,"GDP","CHN196909230",1,0,"1969N0025","SWAP",,
"1969N0025","staur001",1969,"MON","O",,"GDP","CHN196909230",0,1,"1969N0024","SWAP",,
"1969N0026","batej102",1969,"MON","O",,"GDP","MON196908160",1,0,,,,
"1969N0027","ryann001",1969,"NYN","O",,"GDP","PIT196909140",0,1,"1969N0028","SWAP",,"Officially Ryan went 1 for 2 with a strikeout and a GDP"
"1969N0028","grotj101",1969,"NYN","O",,"GDP","PIT196909140",1,0,"1969N0027","SWAP",,
"1969N0029","jonec102",1969,"NYN","O",,"GDP","SFN196908290",0,1,"1969N0030","SWAP",,
"1969N0030","shama101",1969,"NYN","O",,"GDP","SFN196908290",1,0,"1969N0029","SWAP",,
"1969N0031","hebnr001",1969,"PIT","O",,"GDP","PIT196906300",1,0,,,,
"1969N0032","sangm101",1969,"PIT","O",,"GDP","PIT196909251",1,0,,,,
"1969N0033","sangm101",1969,"PIT","O",,"GDP","PIT196910010",1,0,,,,
"1969N0034","arcij101",1969,"SDN","O",,"GDP","SDN196908070",1,0,"1969N0035","SWAP",,
"1969N0035","santa101",1969,"SDN","O",,"GDP","SDN196908070",0,1,"1969N0034","SWAP",,
"1969N0036","gastc101",1969,"SDN","O",,"GDP","SFN196910010",0,1,"1969N0037","SWAP",,
"1969N0037","willj108",1969,"SDN","O",,"GDP","SFN196910010",1,0,"1969N0036","SWAP",,
"1969N0038","rubes101",1969,"SDN","O",,"G","SDN196908312",1,0,,,,
"1969N0039","bondb101",1969,"SFN","O",,"GDP","SFN196908260",0,1,"1969N0040","SWAP",,
"1969N0040","mccow101",1969,"SFN","O",,"GDP","SFN196908260",1,0,"1969N0039","SWAP",,
"1969N0041","mccow101",1969,"SFN","O",,"GDP","ATL196906200",1,0,,,,
"1969N0042","fuent101",1969,"SFN","O",,"SO","SDN196909220",1,0,"1969N0043","SWAP",,
"1969N0043","huntr101",1969,"SFN","O",,"SO","SDN196909220",0,1,"1969N0042","SWAP",,
"1969N0044","lanih101",1969,"SFN","O",,"GDP","ATL196906221",1,0,,,,
"1969N0045","flooc101",1969,"SLN","O",,"GDP","PIT196907190",1,0,,,,
"1969N0046","pinsv101",1969,"SLN","O",,"GDP","SLN196909130",1,0,,,,
"1969N0100","jarvp101",1969,"ATL","P",,"BK","HOU196904170",1,0,,,,
"1969N0101","niekp001",1969,"ATL","P",,"WP","LAN196904250",2,0,,,,
"1969N0102","stong102",1969,"ATL","P",,"ER","NYN196905140",4,3,,,,
"1969N0105","holtk101",1969,"CHN","P",,"IBB","CIN196906140",0,1,"1969N0012",,,
"1969N0106","nolag101",1969,"CIN","P",,"WP","CIN196909250",0,1,,,,
"1969N0107","wilsd102",1969,"HOU","P",,"R","HOU196904220",7,6,"1969N0108","10.18",,
"1969N0108","wilsd102",1969,"HOU","P",,"ER","HOU196904220",5,4,"1969N0109","10.18",,
"1969N0109","womad101",1969,"HOU","P",,"R","HOU196904220",3,4,"1969N0110","10.18",,
"1969N0110","womad101",1969,"HOU","P",,"ER","HOU196904220",2,3,"1969N0107","10.18",,
"1969N0129","brewj102",1969,"LAN","P",,"IBB","SFN196907200",1,0,,,,
"1969N0111","drysd101",1969,"LAN","P",,"WP","SLN196908010",0,1,"1969N0112","SWAP",,
"1969N0112","purdj101",1969,"LAN","P",,"WP","SLN196908010",1,0,"1969N0111","SWAP",,
"1969N0113","mcbea101",1969,"LAN","P",,"IBB","SFN196907190",0,1,"1969N0128","SWAP",,
"1969N0128","suttd001",1969,"LAN","P",,"IBB","SFN196907190",1,0,"1969N0113","SWAP",,
"1969N0114","radad101",1969,"MON","P",,"WP","MON196908130",1,0,,,,
