ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1967N0001","delam101",1967,"ATL","O",,"GDP","PIT196705140",0,1,,,,
"1967N0002","aaroh101",1967,"ATL","O",,"GDP","PIT196709062",0,1,,,,
"1967N0003","niekp001",1967,"ATL","O",,"GDP","ATL196709030",1,0,,,,
"1967N0004","aaroh101",1967,"ATL","D","OF","RFG","ATL196708122",1,0,,,,
"1967N0005","alouf101",1967,"ATL","D","OF","CFG","ATL196705060",1,0,,,,
"1967N0006","alouf101",1967,"ATL","D","OF","LFG","ATL196705060",0,1,,,,
"1967N0007","alouf101",1967,"ATL","D","OF","LFG","HOU196708240",1,0,,,,
"1967N0008","alouf101",1967,"ATL","D","OF","DP","ATL196709030",1,0,,,,
"1967N0009","alouf101",1967,"ATL","D","1B","DP",,66,67,,"ADD",,
"1967N0010","cartr101",1967,"ATL","D","OF","LFG","HOU196708230",1,0,,,,
"1967N0011","cartr101",1967,"ATL","D","OF","RFG","HOU196708230",0,1,,,,
"1967N0012","cartr101",1967,"ATL","D","OF","LFG","HOU196708240",1,0,,,,
"1967N0013","cartr101",1967,"ATL","D","OF","RFG","HOU196708240",0,1,,,,
"1967N0014","geigg101",1967,"ATL","D","OF","LFG","SLN196709230",1,0,,,,
"1967N0015","geigg101",1967,"ATL","D","OF","CFG","SLN196709230",0,1,,,,
"1967N0016","millf105",1967,"ATL","D","2B","DP","PIT196705140",1,0,,,,
"1967N0017","torrj101",1967,"ATL","D","C","DP","NYN196707070",1,0,,,,
"1967N0018","woodw101",1967,"ATL","D","SS","G","ATL196710010",1,0,,,,
"1967N0019","woodw101",1967,"ATL","D","2B","G","ATL196710010",0,1,,,,
"1967N0020","jarvp101",1967,"ATL","P",,"BB","CIN196706020",3,2,,,,
"1967N0021","ritcj101",1967,"ATL","P",,"BB","CIN196706020",2,3,,,,
"1967N0022","beckg101",1967,"CHN","D","2B","DP","CHN196709031",1,2,,,,
"1967N0023","hundr101",1967,"CHN","D","C","DP","LAN196709070",1,2,,,,
"1967N0024","kessd101",1967,"CHN","D","SS","DP","CHN196709031",1,0,,,,
"1967N0025","popop101",1967,"CHN","D","SS","G","CHN196707231",0,1,,,,
