Date,Num,Day,Visitor,League,Game,Home,League,Game,Day/Night,Postponed,Makeup
"19670415","0","Sat","CLE","AL",5,"CAL","AL",5,"D","",""
"19670415","0","Sat","WS2","AL",3,"CHA","AL",3,"D","",""
"19670415","0","Sat","HOU","NL",5,"CIN","NL",4,"D","",""
"19670415","0","Sat","BAL","AL",4,"KC1","AL",4,"D","",""
"19670415","0","Sat","DET","AL",4,"MIN","AL",4,"D","",""
"19670415","0","Sat","BOS","AL",4,"NYA","AL",4,"D","",""
"19670415","0","Sat","NYN","NL",4,"PHI","NL",5,"D","",""
"19670415","0","Sat","CHN","NL",5,"PIT","NL",4,"D","",""
"19670415","0","Sat","LAN","NL",4,"SLN","NL",4,"D","",""
"19670416","0","Sun","LAN","NL",5,"ATL","NL",6,"D","",""
"19670416","1","Sun","BAL","AL",5,"CAL","AL",6,"D","",""
"19670416","2","Sun","BAL","AL",6,"CAL","AL",7,"D","",""
"19670416","1","Sun","WS2","AL",4,"CHA","AL",4,"D","",""
"19670416","2","Sun","WS2","AL",5,"CHA","AL",5,"D","",""
"19670416","1","Sun","SFN","NL",5,"CIN","NL",5,"D","",""
"19670416","2","Sun","SFN","NL",6,"CIN","NL",6,"D","",""
"19670416","1","Sun","DET","AL",5,"KC1","AL",5,"D","",""
"19670416","2","Sun","DET","AL",6,"KC1","AL",6,"D","",""
"19670416","0","Sun","CLE","AL",6,"MIN","AL",5,"D","",""
"19670416","0","Sun","BOS","AL",5,"NYA","AL",5,"D","",""
"19670416","0","Sun","NYN","NL",5,"PHI","NL",6,"D","",""
"19670416","0","Sun","CHN","NL",6,"PIT","NL",5,"D","",""
"19670416","0","Sun","HOU","NL",6,"SLN","NL",5,"D","",""
"19670417","0","Mon","CLE","AL",7,"MIN","AL",6,"D","Rain","19670606"
"19670417","0","Mon","WS2","AL",6,"NYA","AL",6,"D","Rain","19670831"
"19670417","0","Mon","CHN","NL",7,"PHI","NL",7,"N","Rain","19670606"
"19670417","0","Mon","NYN","NL",6,"PIT","NL",6,"N","",""
"19670418","0","Tue","HOU","NL",7,"ATL","NL",7,"N","",""
"19670418","0","Tue","BOS","AL",6,"CHA","AL",6,"D","",""
"19670418","0","Tue","CAL","AL",8,"DET","AL",7,"D","",""
"19670418","0","Tue","CIN","NL",7,"LAN","NL",6,"N","",""
"19670418","0","Tue","CHN","NL",8,"PHI","NL",8,"N","",""
"19670418","0","Tue","NYN","NL",7,"PIT","NL",7,"N","Cold","19670817"
"19670418","0","Tue","SLN","NL",6,"SFN","NL",7,"D","",""
"19670419","0","Wed","HOU","NL",8,"ATL","NL",8,"N","",""
"19670419","1","Wed","WS2","AL",7,"BOS","AL",7,"A","Rain","19670611"
"19670419","2","Wed","WS2","AL",8,"BOS","AL",8,"D","Rain","19670822"
"19670419","0","Wed","NYA","AL",7,"CHA","AL",7,"D","",""
"19670419","0","Wed","KC1","AL",7,"CLE","AL",8,"D","",""
"19670419","0","Wed","CIN","NL",8,"LAN","NL",7,"N","",""
"19670419","0","Wed","BAL","AL",7,"MIN","AL",7,"D","",""
"19670419","0","Wed","PIT","NL",8,"PHI","NL",9,"N","Cold","19670615"
"19670419","0","Wed","SLN","NL",7,"SFN","NL",8,"N","",""
"19670420","0","Thu","KC1","AL",8,"CLE","AL",9,"E","",""
"19670420","0","Thu","CAL","AL",9,"DET","AL",8,"N","",""
"19670420","0","Thu","CIN","NL",9,"LAN","NL",8,"N","",""
"19670420","0","Thu","BAL","AL",8,"MIN","AL",8,"D","Rain","19670611"
"19670420","0","Thu","CHN","NL",9,"NYN","NL",8,"D","",""
"19670420","0","Thu","SLN","NL",8,"SFN","NL",9,"D","",""
"19670420","0","Thu","CHA","AL",8,"WS2","AL",9,"N","",""
"19670421","0","Fri","KC1","AL",9,"BAL","AL",9,"N","",""
"19670421","0","Fri","NYA","AL",8,"BOS","AL",9,"N","",""
"19670421","0","Fri","PIT","NL",9,"CHN","NL",10,"D","",""
"19670421","0","Fri","CAL","AL",10,"CLE","AL",10,"N","",""
"19670421","0","Fri","MIN","AL",9,"DET","AL",9,"N","",""
"19670421","0","Fri","CIN","NL",10,"HOU","NL",9,"N","",""
"19670421","0","Fri","SLN","NL",9,"LAN","NL",9,"N","Rain","19670825"
"19670421","0","Fri","PHI","NL",10,"NYN","NL",9,"D","",""
"19670421","0","Fri","ATL","NL",9,"SFN","NL",10,"N","Rain","19670622"
"19670421","0","Fri","CHA","AL",9,"WS2","AL",10,"N","",""
"19670422","0","Sat","KC1","AL",10,"BAL","AL",10,"D","",""
"19670422","0","Sat","NYA","AL",9,"BOS","AL",10,"D","",""
"19670422","0","Sat","PIT","NL",10,"CHN","NL",11,"D","Cold","19670807"
"19670422","0","Sat","CAL","AL",11,"CLE","AL",11,"D","",""
"19670422","0","Sat","MIN","AL",10,"DET","AL",10,"D","",""
"19670422","0","Sat","CIN","NL",11,"HOU","NL",10,"N","",""
"19670422","0","Sat","SLN","NL",10,"LAN","NL",10,"N","",""
"19670422","0","Sat","PHI","NL",11,"NYN","NL",10,"D","",""
"19670422","0","Sat","ATL","NL",10,"SFN","NL",11,"D","",""
"19670422","0","Sat","CHA","AL",10,"WS2","AL",11,"D","",""
"19670423","1","Sun","KC1","AL",11,"BAL","AL",11,"D","",""
"19670423","2","Sun","KC1","AL",12,"BAL","AL",12,"D","",""
"19670423","0","Sun","NYA","AL",10,"BOS","AL",11,"D","",""
"19670423","0","Sun","PIT","NL",11,"CHN","NL",12,"D","",""
"19670423","1","Sun","CAL","AL",12,"CLE","AL",12,"D","",""
"19670423","2","Sun","CAL","AL",13,"CLE","AL",13,"D","",""
"19670423","0","Sun","MIN","AL",11,"DET","AL",11,"D","",""
"19670423","0","Sun","CIN","NL",12,"HOU","NL",11,"D","",""
"19670423","0","Sun","SLN","NL",11,"LAN","NL",11,"D","",""
"19670423","1","Sun","PHI","NL",12,"NYN","NL",11,"D","",""
"19670423","2","Sun","PHI","NL",13,"NYN","NL",12,"D","",""
"19670423","1","Sun","ATL","NL",11,"SFN","NL",12,"D","Rain","19670826"
"19670423","2","Sun","ATL","NL",12,"SFN","NL",13,"D","Rain","19670827"
"19670423","0","Sun","CHA","AL",11,"WS2","AL",12,"D","",""
"19670424","0","Mon","CIN","NL",13,"HOU","NL",12,"N","",""
"19670424","0","Mon","SLN","NL",12,"LAN","NL",12,"N","",""
"19670424","0","Mon","BOS","AL",12,"WS2","AL",13,"N","",""
"19670425","0","Tue","CAL","AL",14,"BAL","AL",13,"N","",""
"19670425","0","Tue","NYN","NL",13,"CHN","NL",13,"D","",""
"19670425","0","Tue","MIN","AL",12,"CLE","AL",14,"N","",""
"19670425","0","Tue","KC1","AL",13,"DET","AL",12,"N","",""
"19670425","0","Tue","SLN","NL",13,"HOU","NL",13,"N","",""
"19670425","0","Tue","ATL","NL",13,"LAN","NL",13,"N","",""
"19670425","0","Tue","CHA","AL",12,"NYA","AL",11,"D","",""
"19670425","0","Tue","PHI","NL",14,"PIT","NL",12,"N","",""
"19670425","0","Tue","CIN","NL",14,"SFN","NL",14,"N","",""
"19670425","0","Tue","BOS","AL",13,"WS2","AL",14,"N","",""
"19670426","0","Wed","CAL","AL",15,"BAL","AL",14,"N","Rain; Site change","19670825; 19670905"
"19670426","0","Wed","NYN","NL",14,"CHN","NL",14,"D","Cold","19670611"
"19670426","0","Wed","MIN","AL",13,"CLE","AL",15,"N","Rain","19670825"
"19670426","0","Wed","KC1","AL",14,"DET","AL",13,"N","Rain","19670617"
"19670426","0","Wed","SLN","NL",14,"HOU","NL",14,"N","",""
"19670426","0","Wed","ATL","NL",14,"LAN","NL",14,"N","",""
"19670426","0","Wed","CHA","AL",13,"NYA","AL",12,"D","",""
"19670426","0","Wed","PHI","NL",15,"PIT","NL",13,"N","Rain","19670831"
"19670426","0","Wed","CIN","NL",15,"SFN","NL",15,"D","",""
"19670426","0","Wed","BOS","AL",14,"WS2","AL",15,"N","Rain","19670616"
"19670427","0","Thu","NYN","NL",15,"CHN","NL",15,"D","",""
"19670427","0","Thu","MIN","AL",14,"CLE","AL",16,"E","",""
"19670427","0","Thu","SLN","NL",15,"HOU","NL",15,"N","",""
"19670427","0","Thu","ATL","NL",15,"LAN","NL",15,"N","",""
"19670427","0","Thu","PHI","NL",16,"PIT","NL",14,"N","",""
"19670427","0","Thu","CIN","NL",16,"SFN","NL",16,"D","",""
"19670428","0","Fri","PHI","NL",17,"ATL","NL",16,"N","",""
"19670428","0","Fri","DET","AL",14,"BAL","AL",15,"N","",""
"19670428","0","Fri","KC1","AL",15,"BOS","AL",15,"N","",""
"19670428","0","Fri","CLE","AL",17,"CHA","AL",14,"N","",""
"19670428","0","Fri","NYN","NL",16,"CIN","NL",17,"N","",""
"19670428","0","Fri","CHN","NL",16,"HOU","NL",16,"N","",""
"19670428","0","Fri","SFN","NL",17,"LAN","NL",16,"N","",""
"19670428","0","Fri","CAL","AL",16,"NYA","AL",13,"N","",""
"19670428","0","Fri","PIT","NL",15,"SLN","NL",16,"N","",""
"19670428","0","Fri","MIN","AL",15,"WS2","AL",16,"N","",""
"19670429","0","Sat","PHI","NL",18,"ATL","NL",17,"D","",""
"19670429","0","Sat","DET","AL",15,"BAL","AL",16,"D","",""
"19670429","0","Sat","KC1","AL",16,"BOS","AL",16,"D","",""
"19670429","0","Sat","CLE","AL",18,"CHA","AL",15,"D","Rain","19670725"
"19670429","0","Sat","NYN","NL",17,"CIN","NL",18,"D","",""
"19670429","0","Sat","CHN","NL",17,"HOU","NL",17,"N","",""
"19670429","0","Sat","SFN","NL",18,"LAN","NL",17,"N","",""
"19670429","0","Sat","CAL","AL",17,"NYA","AL",14,"D","",""
"19670429","0","Sat","PIT","NL",16,"SLN","NL",17,"N","Rain","19670712"
"19670429","0","Sat","MIN","AL",16,"WS2","AL",17,"D","",""
"19670430","1","Sun","PHI","NL",19,"ATL","NL",18,"D","",""
"19670430","2","Sun","PHI","NL",20,"ATL","NL",19,"D","",""
"19670430","1","Sun","DET","AL",16,"BAL","AL",17,"D","",""
"19670430","2","Sun","DET","AL",17,"BAL","AL",18,"D","",""
"19670430","0","Sun","KC1","AL",17,"BOS","AL",17,"D","",""
"19670430","1","Sun","CLE","AL",19,"CHA","AL",16,"D","",""
"19670430","2","Sun","CLE","AL",20,"CHA","AL",17,"D","",""
"19670430","1","Sun","NYN","NL",18,"CIN","NL",19,"D","",""
"19670430","2","Sun","NYN","NL",19,"CIN","NL",20,"D","",""
"19670430","0","Sun","CHN","NL",18,"HOU","NL",18,"D","",""
"19670430","0","Sun","SFN","NL",19,"LAN","NL",18,"D","",""
"19670430","1","Sun","CAL","AL",18,"NYA","AL",15,"D","",""
"19670430","2","Sun","CAL","AL",19,"NYA","AL",16,"D","",""
"19670430","0","Sun","PIT","NL",17,"SLN","NL",18,"D","",""
"19670430","1","Sun","MIN","AL",17,"WS2","AL",18,"D","",""
"19670430","2","Sun","MIN","AL",18,"WS2","AL",19,"D","",""
"19670501","0","Mon","BOS","AL",18,"CAL","AL",20,"N","",""
"19670501","0","Mon","BAL","AL",19,"CLE","AL",21,"N","",""
"19670501","0","Mon","NYA","AL",17,"MIN","AL",19,"N","Rain","19670704"
"19670501","0","Mon","PIT","NL",18,"SLN","NL",19,"N","",""
"19670502","0","Tue","CHN","NL",19,"ATL","NL",20,"N","",""
"19670502","0","Tue","BOS","AL",19,"CAL","AL",21,"N","",""
"19670502","0","Tue","DET","AL",18,"CHA","AL",18,"N","Cold","19670503"
"19670502","0","Tue","BAL","AL",20,"CLE","AL",22,"N","Cold","19670730"
"19670502","1","Tue","WS2","AL",20,"KC1","AL",18,"E","",""
"19670502","2","Tue","WS2","AL",21,"KC1","AL",19,"N","",""
"19670502","0","Tue","NYA","AL",18,"MIN","AL",20,"N","",""
"19670502","0","Tue","SFN","NL",20,"NYN","NL",20,"N","",""
"19670502","0","Tue","HOU","NL",19,"PHI","NL",21,"N","",""
"19670502","0","Tue","LAN","NL",19,"PIT","NL",19,"N","",""
"19670502","0","Tue","CIN","NL",21,"SLN","NL",20,"N","",""
"19670503","0","Wed","CHN","NL",20,"ATL","NL",21,"N","",""
"19670503","0","Wed","BOS","AL",20,"CAL","AL",22,"N","",""
"19670503","0","Wed","BAL","AL",21,"CLE","AL",23,"N","",""
"19670503","0","Wed","WS2","AL",22,"KC1","AL",20,"N","",""
"19670503","0","Wed","NYA","AL",19,"MIN","AL",21,"N","",""
"19670503","0","Wed","SFN","NL",21,"NYN","NL",21,"N","",""
"19670503","0","Wed","HOU","NL",20,"PHI","NL",22,"N","",""
"19670503","0","Wed","LAN","NL",20,"PIT","NL",20,"N","",""
"19670503","0","Wed","CIN","NL",22,"SLN","NL",21,"D","",""
"19670504","0","Thu","CHN","NL",21,"ATL","NL",22,"D","Rain","19670704"
"19670504","0","Thu","SFN","NL",22,"NYN","NL",22,"N","",""
"19670504","0","Thu","HOU","NL",21,"PHI","NL",23,"N","",""
"19670504","0","Thu","LAN","NL",21,"PIT","NL",21,"N","",""
"19670505","0","Fri","CIN","NL",23,"ATL","NL",23,"N","",""
"19670505","0","Fri","WS2","AL",23,"CAL","AL",23,"N","",""
"19670505","0","Fri","SLN","NL",22,"CHN","NL",22,"D","",""
"19670505","0","Fri","CHA","AL",19,"CLE","AL",24,"N","",""
"19670505","0","Fri","BAL","AL",22,"DET","AL",19,"N","",""
"19670505","0","Fri","NYA","AL",20,"KC1","AL",21,"N","Rain","19670507"
"19670505","0","Fri","BOS","AL",21,"MIN","AL",22,"N","",""
"19670505","0","Fri","HOU","NL",22,"NYN","NL",23,"N","",""
"19670505","0","Fri","LAN","NL",22,"PHI","NL",24,"N","",""
"19670505","0","Fri","SFN","NL",23,"PIT","NL",22,"N","",""
"19670506","1","Sat","CIN","NL",24,"ATL","NL",24,"D","",""
"19670506","2","Sat","CIN","NL",25,"ATL","NL",25,"N","Rain","19670918"
"19670506","0","Sat","WS2","AL",24,"CAL","AL",24,"N","",""
"19670506","0","Sat","SLN","NL",23,"CHN","NL",23,"D","",""
"19670506","0","Sat","CHA","AL",20,"CLE","AL",25,"E","",""
"19670506","0","Sat","BAL","AL",23,"DET","AL",20,"D","",""
"19670506","0","Sat","NYA","AL",21,"KC1","AL",22,"E","Rain","19670627"
"19670506","0","Sat","BOS","AL",22,"MIN","AL",23,"D","",""
"19670506","0","Sat","HOU","NL",23,"NYN","NL",24,"D","Rain","19670720"
"19670506","0","Sat","LAN","NL",23,"PHI","NL",25,"N","Rain","19670718"
"19670506","0","Sat","SFN","NL",24,"PIT","NL",23,"D","",""
"19670507","0","Sun","CIN","NL",26,"ATL","NL",26,"D","",""
"19670507","0","Sun","WS2","AL",25,"CAL","AL",25,"D","",""
"19670507","0","Sun","SLN","NL",24,"CHN","NL",24,"D","",""
"19670507","0","Sun","CHA","AL",21,"CLE","AL",26,"D","Rain","19670712"
"19670507","0","Sun","BAL","AL",24,"DET","AL",21,"D","",""
"19670507","0","Sun","NYA","AL",22,"KC1","AL",23,"D","",""
"19670507","0","Sun","BOS","AL",23,"MIN","AL",24,"D","",""
"19670507","1","Sun","HOU","NL",24,"NYN","NL",25,"D","Rain","19670719"
"19670507","2","Sun","HOU","NL",25,"NYN","NL",26,"D","Rain","19670922"
"19670507","0","Sun","LAN","NL",24,"PHI","NL",26,"D","Rain","19670915"
"19670507","0","Sun","SFN","NL",25,"PIT","NL",24,"D","Rain","19670718"
"19670508","0","Mon","NYA","AL",23,"CAL","AL",26,"N","",""
"19670508","0","Mon","SFN","NL",26,"CHN","NL",25,"D","",""
"19670508","0","Mon","LAN","NL",25,"HOU","NL",26,"N","",""
"19670508","0","Mon","WS2","AL",26,"MIN","AL",25,"N","",""
"19670508","0","Mon","ATL","NL",27,"PHI","NL",27,"N","Rain","19670510"
"19670508","0","Mon","SLN","NL",25,"PIT","NL",25,"N","",""
"19670509","0","Tue","CHA","AL",22,"BAL","AL",25,"N","",""
"19670509","0","Tue","NYA","AL",24,"CAL","AL",27,"N","",""
"19670509","0","Tue","SFN","NL",27,"CHN","NL",26,"D","",""
"19670509","0","Tue","DET","AL",22,"CLE","AL",27,"N","",""
"19670509","0","Tue","LAN","NL",26,"HOU","NL",27,"N","",""
"19670509","1","Tue","BOS","AL",24,"KC1","AL",24,"E","",""
"19670509","2","Tue","BOS","AL",25,"KC1","AL",25,"N","",""
"19670509","0","Tue","WS2","AL",27,"MIN","AL",26,"N","",""
"19670509","0","Tue","CIN","NL",27,"NYN","NL",27,"N","",""
"19670509","0","Tue","ATL","NL",28,"PHI","NL",28,"N","",""
"19670509","0","Tue","SLN","NL",26,"PIT","NL",26,"N","",""
"19670510","0","Wed","CHA","AL",23,"BAL","AL",26,"N","",""
"19670510","0","Wed","NYA","AL",25,"CAL","AL",28,"N","",""
"19670510","0","Wed","SFN","NL",28,"CHN","NL",27,"D","",""
"19670510","0","Wed","DET","AL",23,"CLE","AL",28,"N","",""
"19670510","0","Wed","LAN","NL",27,"HOU","NL",28,"N","",""
"19670510","0","Wed","BOS","AL",26,"KC1","AL",26,"N","",""
"19670510","0","Wed","CIN","NL",28,"NYN","NL",28,"N","",""
"19670510","0","Wed","ATL","NL",29,"PHI","NL",29,"N","",""
"19670510","0","Wed","SLN","NL",27,"PIT","NL",27,"N","",""
"19670511","0","Thu","CHA","AL",24,"BAL","AL",27,"N","Rain","19670629"
"19670511","0","Thu","KC1","AL",27,"MIN","AL",27,"N","",""
"19670511","0","Thu","CIN","NL",29,"NYN","NL",29,"D","Rain","19670908"
"19670511","0","Thu","ATL","NL",30,"PIT","NL",28,"N","",""
"19670511","0","Thu","CLE","AL",29,"WS2","AL",28,"N","",""
"19670512","0","Fri","DET","AL",24,"BOS","AL",27,"N","",""
"19670512","0","Fri","CAL","AL",29,"CHA","AL",25,"N","",""
"19670512","0","Fri","PHI","NL",30,"CIN","NL",30,"N","",""
"19670512","0","Fri","CHN","NL",28,"LAN","NL",28,"N","",""
"19670512","0","Fri","KC1","AL",28,"MIN","AL",28,"N","",""
"19670512","0","Fri","BAL","AL",28,"NYA","AL",26,"N","",""
"19670512","0","Fri","ATL","NL",31,"PIT","NL",29,"N","",""
"19670512","0","Fri","HOU","NL",29,"SFN","NL",29,"N","",""
"19670512","0","Fri","NYN","NL",30,"SLN","NL",28,"N","",""
"19670512","0","Fri","CLE","AL",30,"WS2","AL",29,"N","",""
"19670513","0","Sat","DET","AL",25,"BOS","AL",28,"D","",""
"19670513","0","Sat","CAL","AL",30,"CHA","AL",26,"D","",""
"19670513","0","Sat","PHI","NL",31,"CIN","NL",31,"D","",""
"19670513","0","Sat","CHN","NL",29,"LAN","NL",29,"D","",""
"19670513","0","Sat","KC1","AL",29,"MIN","AL",29,"D","",""
"19670513","0","Sat","BAL","AL",29,"NYA","AL",27,"N","",""
"19670513","0","Sat","ATL","NL",32,"PIT","NL",30,"D","",""
"19670513","0","Sat","HOU","NL",30,"SFN","NL",30,"D","",""
"19670513","0","Sat","NYN","NL",31,"SLN","NL",29,"N","Rain","19670828"
"19670513","0","Sat","CLE","AL",31,"WS2","AL",30,"D","",""
"19670514","1","Sun","DET","AL",26,"BOS","AL",29,"D","",""
"19670514","2","Sun","DET","AL",27,"BOS","AL",30,"D","",""
"19670514","1","Sun","CAL","AL",31,"CHA","AL",27,"D","",""
"19670514","2","Sun","CAL","AL",32,"CHA","AL",28,"D","",""
"19670514","1","Sun","PHI","NL",32,"CIN","NL",32,"D","",""
"19670514","2","Sun","PHI","NL",33,"CIN","NL",33,"D","",""
"19670514","1","Sun","CHN","NL",30,"LAN","NL",30,"D","",""
"19670514","2","Sun","CHN","NL",31,"LAN","NL",31,"D","",""
"19670514","0","Sun","KC1","AL",30,"MIN","AL",30,"D","",""
"19670514","0","Sun","BAL","AL",30,"NYA","AL",28,"D","",""
"19670514","0","Sun","ATL","NL",33,"PIT","NL",31,"D","",""
"19670514","1","Sun","HOU","NL",31,"SFN","NL",31,"D","",""
"19670514","2","Sun","HOU","NL",32,"SFN","NL",32,"D","",""
"19670514","0","Sun","NYN","NL",32,"SLN","NL",30,"D","",""
"19670514","0","Sun","CLE","AL",32,"WS2","AL",31,"D","",""
"19670515","0","Mon","NYN","NL",33,"ATL","NL",34,"N","Rain","19670624"
"19670515","0","Mon","BAL","AL",31,"BOS","AL",31,"N","Wet grounds","19670713"
"19670515","0","Mon","PIT","NL",32,"CIN","NL",34,"N","",""
"19670515","0","Mon","CAL","AL",33,"KC1","AL",31,"N","",""
"19670515","0","Mon","HOU","NL",33,"LAN","NL",32,"N","",""
"19670515","0","Mon","CHN","NL",32,"SFN","NL",33,"D","",""
"19670515","0","Mon","DET","AL",28,"WS2","AL",32,"N","Rain","19670713"
"19670516","0","Tue","NYN","NL",34,"ATL","NL",35,"N","",""
"19670516","0","Tue","BAL","AL",32,"BOS","AL",32,"N","",""
"19670516","0","Tue","MIN","AL",31,"CHA","AL",29,"N","",""
"19670516","0","Tue","PIT","NL",33,"CIN","NL",35,"N","",""
"19670516","0","Tue","CAL","AL",34,"KC1","AL",32,"N","",""
"19670516","0","Tue","HOU","NL",34,"LAN","NL",33,"N","",""
"19670516","0","Tue","CLE","AL",33,"NYA","AL",29,"N","",""
"19670516","0","Tue","CHN","NL",33,"SFN","NL",34,"N","",""
"19670516","0","Tue","PHI","NL",34,"SLN","NL",31,"N","",""
"19670516","0","Tue","DET","AL",29,"WS2","AL",33,"N","",""
"19670517","0","Wed","NYN","NL",35,"ATL","NL",36,"N","",""
"19670517","0","Wed","BAL","AL",33,"BOS","AL",33,"N","",""
"19670517","0","Wed","MIN","AL",32,"CHA","AL",30,"N","",""
"19670517","0","Wed","PIT","NL",34,"CIN","NL",36,"N","",""
"19670517","0","Wed","CAL","AL",35,"KC1","AL",33,"N","",""
"19670517","0","Wed","HOU","NL",35,"LAN","NL",34,"N","",""
"19670517","0","Wed","CLE","AL",34,"NYA","AL",30,"N","",""
"19670517","0","Wed","CHN","NL",34,"SFN","NL",35,"D","",""
"19670517","0","Wed","PHI","NL",35,"SLN","NL",32,"N","",""
"19670517","0","Wed","DET","AL",30,"WS2","AL",34,"N","",""
"19670518","0","Thu","PIT","NL",35,"ATL","NL",37,"N","",""
"19670518","0","Thu","SFN","NL",36,"HOU","NL",36,"N","",""
"19670518","0","Thu","CIN","NL",37,"PHI","NL",36,"N","",""
"19670518","0","Thu","BAL","AL",34,"WS2","AL",35,"N","",""
"19670519","0","Fri","PIT","NL",36,"ATL","NL",38,"N","",""
"19670519","0","Fri","CLE","AL",35,"BOS","AL",34,"N","",""
"19670519","0","Fri","MIN","AL",33,"CAL","AL",36,"N","",""
"19670519","0","Fri","LAN","NL",35,"CHN","NL",35,"D","",""
"19670519","0","Fri","NYA","AL",31,"DET","AL",31,"N","",""
"19670519","0","Fri","SFN","NL",37,"HOU","NL",37,"N","",""
"19670519","0","Fri","CHA","AL",31,"KC1","AL",34,"N","",""
"19670519","0","Fri","SLN","NL",33,"NYN","NL",36,"N","",""
"19670519","0","Fri","CIN","NL",38,"PHI","NL",37,"N","",""
"19670519","0","Fri","BAL","AL",35,"WS2","AL",36,"N","",""
"19670520","0","Sat","PIT","NL",37,"ATL","NL",39,"N","",""
"19670520","0","Sat","CLE","AL",36,"BOS","AL",35,"D","",""
"19670520","0","Sat","MIN","AL",34,"CAL","AL",37,"N","",""
"19670520","0","Sat","LAN","NL",36,"CHN","NL",36,"D","",""
"19670520","0","Sat","NYA","AL",32,"DET","AL",32,"D","",""
"19670520","0","Sat","SFN","NL",38,"HOU","NL",38,"N","",""
"19670520","0","Sat","CHA","AL",32,"KC1","AL",35,"E","",""
"19670520","0","Sat","SLN","NL",34,"NYN","NL",37,"N","",""
"19670520","0","Sat","CIN","NL",39,"PHI","NL",38,"D","",""
"19670520","0","Sat","BAL","AL",36,"WS2","AL",37,"D","",""
"19670521","0","Sun","PIT","NL",38,"ATL","NL",40,"D","",""
"19670521","1","Sun","CLE","AL",37,"BOS","AL",36,"D","",""
"19670521","2","Sun","CLE","AL",38,"BOS","AL",37,"D","",""
"19670521","0","Sun","MIN","AL",35,"CAL","AL",38,"D","",""
"19670521","1","Sun","LAN","NL",37,"CHN","NL",37,"D","",""
"19670521","2","Sun","LAN","NL",38,"CHN","NL",38,"D","",""
"19670521","1","Sun","NYA","AL",33,"DET","AL",33,"D","",""
"19670521","2","Sun","NYA","AL",34,"DET","AL",34,"D","",""
"19670521","0","Sun","SFN","NL",39,"HOU","NL",39,"D","",""
"19670521","0","Sun","CHA","AL",33,"KC1","AL",36,"D","",""
"19670521","0","Sun","SLN","NL",35,"NYN","NL",38,"D","",""
"19670521","0","Sun","CIN","NL",40,"PHI","NL",39,"D","",""
"19670521","0","Sun","BAL","AL",37,"WS2","AL",38,"D","Rain","19670920"
"19670522","0","Mon","NYA","AL",35,"BAL","AL",38,"N","",""
"19670522","0","Mon","KC1","AL",37,"CAL","AL",39,"N","",""
"19670522","0","Mon","WS2","AL",39,"CLE","AL",39,"N","",""
"19670522","0","Mon","PIT","NL",39,"HOU","NL",40,"N","",""
"19670522","0","Mon","CHA","AL",34,"MIN","AL",36,"N","",""
"19670522","0","Mon","LAN","NL",39,"NYN","NL",39,"N","",""
"19670522","0","Mon","SFN","NL",40,"PHI","NL",40,"N","",""
