"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"SLG192010050","hainj101","SLN","1","1","value","27","0","4","0","0","0","0","19201005","0","STL11","SLG","W","exhibition","y"
"SLG192010050","hainj101","SLN","1","1","lower","27","0","3","0","0","0","0","19201005","0","STL11","SLG","W","exhibition","y"
"SLG192010050","hainj101","SLN","1","1","upper","27","0","4","0","0","0","0","19201005","0","STL11","SLG","W","exhibition","y"
"SLG192110040","hainj101","SLN","1","1","value","24","0","3","0","0","0","0","19211004","0","STL07","SLG","L","exhibition","y"
"SLG192110040","hainj101","SLN","1","1","lower","24","0","3","0","0","0","0","19211004","0","STL07","SLG","L","exhibition","y"
"SLG192110040","hainj101","SLN","1","1","upper","24","0","3","0","0","0","0","19211004","0","STL07","SLG","L","exhibition","y"
"SLG192110092","hainj101","SLN","1","9","value","18","0","0","0","0","0","0","19211009","2","STL07","SLG","W","exhibition","y"
"SLG192110092","hainj101","SLN","1","9","lower","18","0","0","0","0","0","0","19211009","2","STL07","SLG","W","exhibition","y"
"SLG192110092","hainj101","SLN","1","9","upper","18","0","0","0","0","0","0","19211009","2","STL07","SLG","W","exhibition","y"
"SLG192110100","hainj101","SLN","1","9","value","27","0","0","0","0","0","0","19211010","0","STL07","SLG","W","exhibition","y"
"SLG192110100","hainj101","SLN","1","9","lower","27","0","0","0","0","0","0","19211010","0","STL07","SLG","W","exhibition","y"
"SLG192110100","hainj101","SLN","1","9","upper","27","0","0","0","0","0","0","19211010","0","STL07","SLG","W","exhibition","y"
