"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"BIR194006231","ellis102","CV9","9","2","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400623","1","BIR01","BIR","w","regular","y"
"CV9194006280","ellis102","CV9","9","1","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400628","0","ATL04","BIR","l","regular","y"
"SNO194007090","ellis102","CV9","9","2","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400709","0","NOL01","SNO","l","regular","y"
"SNO194008252","ellis102","CV9","","","value","","","","","","","","","","","","","","","","","","","","","","","19400825","2","LRK02","SNO","l","regular",""
"CV9194009021","ellis102","CV9","","","value","","","","","","","","","","","","","","","","","","","","","","","19400902","1","ATL04","SNO","l","regular",""
"CV9194009022","ellis102","CV9","","","value","","","","","","","","","","","","","","","","","","","","","","","19400902","2","ATL04","SNO","w","regular",""
"PH5194009071","ellis102","PH5","9","1","value","4","4","0","1","0","0","0","1","0","","0","","","","0","","","0","","","","","19400907","1","PHI17","MEM","w","exhibition","y"
"PH5194009072","ellis102","PH5","9","1","value","2","2","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","","19400907","2","PHI17","MEM","l","exhibition","y"
"SNO194105130","ellis102","JAX","7","2","value","1","1","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19410513","0","NOL01","SNO","w","regular","y"
"BIR194105260","ellis102","JAX","","","value","","","","","","","","","","","","","","","","","","","","","","","19410526","0","BIR01","BIR","l","regular",""
"KCM194106030","ellis102","JAX","","","value","","","","","","","","","","","","","","","","","","","","","","","19410603","0","OKC02","KCM","l","regular",""
"SNO194106082","ellis102","JAX","","","value","","","0","","","","","0","","","","","","","","","","","","","","","19410608","2","LRK02","SNO","l","regular",""
"BIR194107041","ellis102","JAX","","","value","","","0","","","","","0","","","","","","","","","","","","","","","19410704","1","BIR01","BIR","l","regular",""
"MEM194107062","ellis102","JAX","","","value","","","","","","","","","","","","","","","","","","","","","","","19410706","2","MEM02","MEM","w","regular",""
"JAX194107280","ellis102","JAX","","","value","","","","","","","","","","","","","","","","","","","","","","","19410728","0","IND10","KCM","w","exhibition",""
"CCB194205172","ellis102","JAX","","","value","","","0","","","","","0","","","","","","","","","","","","","","","19420517","2","CIN07","CCB","w","regular",""
"CCB194205242","ellis102","JAX","9","2","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19420524","2","KAN05","CCB","l","regular","y"
"CCB194205300","ellis102","JAX","","","value","","","","","","","","","","","","","","","","","","","","","","","19420530","0","MEA01","CCB","l","regular",""
"CCB194206282","ellis102","JAX","","","value","","","","","","","","","","","","","","","","","","","","","","","19420628","2","AKR01","CCB","l","regular",""
"BIR194207042","ellis102","BIR","9","1","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19420704","2","BIR01","JAX","l","regular","y"
"BIR194207051","ellis102","BIR","9","4","value","0","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19420705","1","BIR01","KCM","l","regular","y"
"MEM194207200","ellis102","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19420720","0","MEM02","MEM","l","regular",""
"PH5194207240","ellis102","BIR","9","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19420724","0","HRB01","PH5","l","exhibition","y"
"CI2194208050","ellis102","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19420805","0","IND10","CI2","l","exhibition",""
"BIR194208161","ellis102","BIR","9","1","value","4","3","1","1","0","0","0","","0","","0","1","","0","0","","","0","","","","","19420816","1","BIR01","CCB","w","exhibition","y"
"KCM194308160","ellis102","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430816","0","MEM03","KCM","l","regular",""
"KCM194308260","ellis102","CI2","9","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430826","0","KAN05","KCM","l","regular","y"
"CVB194309122","ellis102","CI2","9","2","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430912","2","CLE06","CVB","l","exhibition","y"
"KCM194309170","ellis102","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430917","0","OKC02","KCM","w","exhibition",""
"CIA194406051","ellis102","BIR","9","1","value","1","0","0","0","0","0","0","0","1","","0","0","0","","0","","","0","","","","","19440605","1","PHI11","CIA","l","regular","y"
"HOM194406130","ellis102","BIR","9","1","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440613","0","PIT06","HOM","l","exhibition","y"
"MEM194407232","ellis102","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19440723","2","MEM03","MEM","w","regular",""
"BIR194407302","ellis102","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19440730","2","BIR01","BIR","l","regular",""
"CAG194408062","ellis102","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19440806","2","DET04","KCM","w","regular",""
