"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM194007282","jeffs101","HOM","2","value","5","","11","4","","","0","3","","2","","0","0","0","0","","","","","","","","","19400728","2","NYC16","BLG","L","regular","y"
"HOM194007282","jeffs101","HOM","2","lower","5","","","3","","","0","2","","2","","0","0","0","0","","","","","","","","","19400728","2","NYC16","BLG","L","regular","y"
"HOM194007282","jeffs101","HOM","2","upper","5","","","3","","","0","6","","2","","0","0","0","0","","","","","","","","","19400728","2","NYC16","BLG","L","regular","y"
"HOM194009012","jeffs101","HOM","2","value","3","","4","0","","","0","0","0","1","","0","0","0","0","","","1","","","","1","","19400901","2","WAS09","BLG","W","regular","y"
"HOM194009012","jeffs101","HOM","2","lower","3","","","","","","0","0","0","1","","0","0","0","0","","","","","","","","","19400901","2","WAS09","BLG","W","regular","y"
"HOM194009012","jeffs101","HOM","2","upper","3","","","","","","0","0","0","1","","0","0","0","0","","","","","","","","","19400901","2","WAS09","BLG","W","regular","y"
"PH5194009022","jeffs101","HOM","2","value","8","","15","6","","","0","4","","0","","","0","0","0","","","","","","","","","19400902","2","PHI17","PH5","L","regular","y"
"PH5194009022","jeffs101","HOM","2","lower","","","","","","","0","","","","","","0","0","0","","","","","","","","","19400902","2","PHI17","PH5","L","regular","y"
"PH5194009022","jeffs101","HOM","2","upper","","","","","","","0","","","","","","0","0","0","","","","","","","","","19400902","2","PHI17","PH5","L","regular","y"
"HOM194009130","jeffs101","HOM","1","value","27","","33","7","1","0","0","0","0","0","","5","0","0","0","0","","1","","","1","","1","19400913","0","BEL02","MEM","W","exhibition","y"
"HOM194009130","jeffs101","HOM","1","lower","27","","33","7","1","0","0","0","0","0","","5","0","0","0","0","","","","","","","","19400913","0","BEL02","MEM","W","exhibition","y"
"HOM194009130","jeffs101","HOM","1","upper","27","","33","7","1","0","0","0","0","0","","5","0","0","0","0","","","","","","","","19400913","0","BEL02","MEM","W","exhibition","y"
"NY5194805290","jeffs101","NY5","1","value","15","","23","3","","","0","2","","3","","1","0","0","0","1","","","","","1","","","19480529","0","ROC04","PH5","L","regular","y"
"NY5194805290","jeffs101","NY5","1","lower","15","","","3","","","","2","","3","","1","0","0","0","","","","","","","","","19480529","0","ROC04","PH5","L","regular","y"
"NY5194805290","jeffs101","NY5","1","upper","15","","","3","","","","2","","3","","1","0","0","0","","","","","","","","","19480529","0","ROC04","PH5","L","regular","y"
"HOM194806110","jeffs101","NY5","2","value","2","","7","5","","","0","3","","0","","0","0","0","0","0","","","","","","","","19480611","0","NWC01","HOM","L","regular","y"
"HOM194806110","jeffs101","NY5","2","lower","","","","","","","","","","0","","0","0","0","0","","","","","","","","","19480611","0","NWC01","HOM","L","regular","y"
"HOM194806110","jeffs101","NY5","2","upper","","","","","","","","","","0","","0","0","0","0","","","","","","","","","19480611","0","NWC01","HOM","L","regular","y"
"BLG194807182","jeffs101","NY5","1","value","11","","20","7","","","0","7","","1","","2","0","0","0","1","","","1","","1","","","19480718","2","BAL14","BLG","L","regular","y"
"BLG194807182","jeffs101","NY5","1","lower","9","","","","","","0","1","","1","","2","0","0","0","","","","","","","","","19480718","2","BAL14","BLG","L","regular","y"
"BLG194807182","jeffs101","NY5","1","upper","12","","","","","","0","8","","1","","2","0","0","0","","","","","","","","","19480718","2","BAL14","BLG","L","regular","y"
