"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BLG194307300","stewo101","BLG","2","value","9","","12","2","0","0","0","0","","1","","4","0","0","0","","","","","","","","","19430730","0","BAL14","NY5","T","exhibition","y"
"BLG194307300","stewo101","BLG","2","lower","9","","","2","0","0","0","0","","1","","4","0","0","0","","","","","","","","","19430730","0","BAL14","NY5","T","exhibition","y"
"BLG194307300","stewo101","BLG","2","upper","9","","","2","0","0","0","0","","1","","4","0","0","0","","","","","","","","","19430730","0","BAL14","NY5","T","exhibition","y"
"BLG194308011","stewo101","BLG","3","value","11","","15","4","","","0","2","","0","","3","0","0","0","","","","","","","1","","19430801","1","BAL14","NY5","L","exhibition","y"
"BLG194308011","stewo101","BLG","3","lower","11","","","4","","","0","1","","0","","3","0","0","0","","","","","","","","","19430801","1","BAL14","NY5","L","exhibition","y"
"BLG194308011","stewo101","BLG","3","upper","11","","","4","","","0","9","","0","","3","0","0","0","","","","","","","","","19430801","1","BAL14","NY5","L","exhibition","y"
"HOM194308221","stewo101","BLG","1","value","6","","17","10","","","0","7","7","1","","2","0","0","0","","","","1","","1","","","19430822","1","WAS09","HOM","L","regular","y"
"HOM194308221","stewo101","BLG","1","lower","6","","","10","","","0","7","7","1","","2","0","0","0","","","","","","","","","19430822","1","WAS09","HOM","L","regular","y"
"HOM194308221","stewo101","BLG","1","upper","6","","","10","","","0","7","7","1","","2","0","0","0","","","","","","","","","19430822","1","WAS09","HOM","L","regular","y"
"BLG194308291","stewo101","BLG","2","value","18","","","","","","","0","","","","","","","","","","1","","","","1","","19430829","1","BAL14","PH5","W","regular",""
"BLG194308291","stewo101","BLG","2","lower","18","","","","","","","0","","","","","","","","","","","","","","","","19430829","1","BAL14","PH5","W","regular",""
"BLG194308291","stewo101","BLG","2","upper","21","","","","","","","0","","","","","","","","","","","","","","","","19430829","1","BAL14","PH5","W","regular",""
"BLG194309052","stewo101","BLG","1","value","11","","22","13","","","1","9","","0","","2","0","0","0","","","","1","","1","","","19430905","2","BAL14","BIR","L","exhibition","y"
"BLG194309052","stewo101","BLG","1","lower","11","","","13","","","1","4","","","","2","0","0","0","","","","","","","","","19430905","2","BAL14","BIR","L","exhibition","y"
"BLG194309052","stewo101","BLG","1","upper","11","","","13","","","1","12","","","","2","0","0","0","","","","","","","","","19430905","2","BAL14","BIR","L","exhibition","y"
