"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"IN9194608042","cathw101","CCR","","","value","","","","1","","","","1","","","","","","","","","","","","","","","19460804","2","CIN07","IN9","w","exhibition",""
"IN9194608042","cathw101","CCR","","","lower","","1","","1","","","","1","","","","","","","","","","","","","","","19460804","2","CIN07","IN9","w","exhibition",""
"KCM194608150","cathw101","CCR","9","1","value","3","3","1","1","0","1","0","0","0","","0","0","0","","0","","","0","","","","","19460815","0","STJ01","KCM","l","exhibition","y"
"IN9194608200","cathw101","CCR","9","1","value","4","2","1","0","0","0","0","0","0","","1","1","","","0","","","0","","","","","19460820","0","ERI01","IN9","l","regular","y"
"BIR194804181","cathw101","IN9","9","1","value","3","2","0","0","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","","","","19480418","1","BIR01","BIR","l","exhibition","y"
"IN9194805050","cathw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480505","0","CHT01","CAG","w","regular",""
"MEM194805091","cathw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480509","1","MEM02","MEM","l","regular",""
"MEM194805140","cathw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480514","0","MEM02","MEM","w","regular",""
"BIR194805180","cathw101","IN9","9","2","value","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480518","0","BIR01","BIR","l","regular","y"
"KCM194805250","cathw101","IN9","9","1","value","3","3","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480525","0","STJ01","KCM","l","regular","y"
"KCM194805312","cathw101","IN9","9","1","value","2","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480531","2","STL07","KCM","l","regular","y"
"IN9194806100","cathw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480610","0","LIM01","CAG","l","regular",""
"IN9194806140","cathw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480614","0","COL05","MEM","l","regular",""
"IN9194806220","cathw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480622","0","COL05","CVB","l","regular",""
"BIR194806271","cathw101","IN9","9","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","","0","0","1","0","0","","","","19480627","1","BIR01","BIR","l","regular","y"
"CVB194807042","cathw101","IN9","","","value","","","1","","","","","","","","","","","","","","","","","","","","19480704","2","CLE06","CVB","l","regular",""
"PH5194807082","cathw101","IN9","9","2","value","3","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19480708","2","PHI11","PH5","t","exhibition","y"
"KCM194807252","cathw101","IN9","9","1","value","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19480725","2","KAN05","KCM","l","regular","y"
"KCM194807262","cathw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480726","2","STL07","KCM","l","regular",""
"KCM194807280","cathw101","IN9","9","2","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19480728","0","STJ01","KCM","w","regular","y"
"PH5194808022","cathw101","IN9","9","1","value","2","1","1","0","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","","","","19480802","2","PHI11","PH5","w","exhibition","y"
"BLG194808082","cathw101","IN9","9","2","value","0","0","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19480808","2","BAL14","BLG","l","exhibition","y"
"IN9194808151","cathw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480815","1","LOU05","KCM","l","regular",""
"IN9194808170","cathw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480817","0","COL05","HOM","l","exhibition",""
"IN9194808190","cathw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480819","0","IND10","CAG","w","regular",""
"MEM194808310","cathw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480831","0","GRE02","MEM","w","regular",""
"HOM194809051","cathw101","IN9","9","2","value","3","2","0","0","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","","","","19480905","1","WAS09","HOM","l","exhibition","y"
"PH5194809082","cathw101","IN9","9","2","value","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","19480908","2","PHI11","PH5","l","exhibition","y"
"IN9194809090","cathw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480909","0","NWC01","KCM","l","regular",""
"CAG194809122","cathw101","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19480912","2","CHI10","CAG","l","exhibition",""
"BIR194904170","cathw101","IN9","9","2","value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19490417","0","ATL04","BIR","l","exhibition","y"
"IN9194905030","cathw101","IN9","9","2","value","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19490503","0","POR01","NY6","l","regular","y"
"IN9194905040","cathw101","IN9","","2","value","","","","","","","","","","","","","","","","","","","","","","","19490504","0","POR01","NY6","l","regular",""
"NY6194905040","cathw101","IN9","","2","value","","","","","","","","","","","","","","","","","","","","","","","19490504","0","POR01","NY6","l","regular",""
"PH5194905131","cathw101","IN9","9","1","value","2","2","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490513","1","PHI11","PH5","l","regular","y"
"KCM194906010","cathw101","IN9","","1","value","","","","","","","","","","","","","","","","","","","","","","","19490601","0","TUL01","KCM","l","regular",""
"KCM194906080","cathw101","IN9","9","2","value","3","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","19490608","0","DAV01","KCM","l","regular","y"
"BIR194906192","cathw101","IN9","4","2","value","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490619","2","BIR01","BIR","w","regular","y"
"BIR194906220","cathw101","IN9","","2","value","","","","","","","","","","","","","","","","","","","","","","","19490622","0","COL06","BIR","w","regular",""
"MEM194906300","cathw101","IN9","","1","value","","","","","","","","","","","","","","","","","","","","","","","19490630","0","MEM02","MEM","w","regular",""
