"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MEM194404161","pearf104","CAG","3","value","","","","","","","","","","","","","","","","","","","","","","","","19440416","1","DAL01","MEM","L","exhibition",""
"MEM194404161","pearf104","CAG","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19440416","1","DAL01","MEM","L","exhibition",""
"MEM194404161","pearf104","CAG","3","upper","","","","","","","","","","","","","","","","","","","1","","","","","19440416","1","DAL01","MEM","L","exhibition",""
"MEM194506110","pearf104","MEM","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19450611","0","FTW01","CVB","L","regular",""
"MEM194506110","pearf104","MEM","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19450611","0","FTW01","CVB","L","regular",""
"MEM194506110","pearf104","MEM","1","upper","","","","","","","","","","","","","","","","","","","1","","","","","19450611","0","FTW01","CVB","L","regular",""
"MEM194506150","pearf104","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19450615","0","MEM02","CVB","L","regular",""
"MEM194506150","pearf104","MEM","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19450615","0","MEM02","CVB","L","regular",""
"MEM194506150","pearf104","MEM","2","upper","","","","","","","","","","","","","","","","","","","1","","","","","19450615","0","MEM02","CVB","L","regular",""
"CIA194506230","pearf104","MEM","1","value","15","","","","","","","3","","","","","","","","","","","","","1","","","19450623","0","COL05","CIA","L","regular",""
"CIA194506230","pearf104","MEM","1","lower","15","","","","","","","3","","","","","","","","","","","","","","","","19450623","0","COL05","CIA","L","regular",""
"CIA194506230","pearf104","MEM","1","upper","14","","","","","","","6","","","","","","","","","","","1","","","","","19450623","0","COL05","CIA","L","regular",""
"CIA194506242","pearf104","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19450624","2","IND10","CIA","L","regular",""
"CIA194506242","pearf104","MEM","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19450624","2","IND10","CIA","L","regular",""
"CIA194506242","pearf104","MEM","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19450624","2","IND10","CIA","L","regular",""
"BIR194507030","pearf104","MEM","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19450703","0","BIR01","BIR","L","regular",""
"BIR194507030","pearf104","MEM","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19450703","0","BIR01","BIR","L","regular",""
"BIR194507030","pearf104","MEM","1","upper","","","","","","","","","","","","","","","","","","","1","","","","","19450703","0","BIR01","BIR","L","regular",""
"MEM194507041","pearf104","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19450704","1","MEM03","BIR","L","regular",""
"MEM194507041","pearf104","MEM","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19450704","1","MEM03","BIR","L","regular",""
"MEM194507041","pearf104","MEM","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19450704","1","MEM03","BIR","L","regular",""
"CAG194507151","pearf104","MEM","2","value","2","","2","0","","","0","0","0","0","","1","0","0","0","","","","","","","","","19450715","1","CHI10","CAG","L","regular","y"
"CAG194507151","pearf104","MEM","2","lower","2","","","0","","","0","0","0","0","","1","0","0","0","","","","","","","","","19450715","1","CHI10","CAG","L","regular","y"
"CAG194507151","pearf104","MEM","2","upper","2","","","0","","","0","0","0","0","","1","0","0","0","","","","","","","","","19450715","1","CHI10","CAG","L","regular","y"
"CAG194507170","pearf104","MEM","1","value","24","","36","11","1","1","0","5","","1","","7","0","0","0","1","","","1","","1","","1","19450717","0","GBW01","CAG","L","regular","y"
"CAG194507170","pearf104","MEM","1","lower","24","","34","11","1","1","0","5","","1","","7","0","0","0","1","","","","","","","","19450717","0","GBW01","CAG","L","regular","y"
"CAG194507170","pearf104","MEM","1","upper","24","","36","11","1","1","0","5","","1","","7","0","0","0","1","","","","","","","","19450717","0","GBW01","CAG","L","regular","y"
"CAG194507200","pearf104","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","19450720","0","DAY03","CAG","T","regular",""
