"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CVB194305290","sneas101","CI2","2","value","21","","","","","","","1","","","","","","","","","","","","","","1","","19430529","0","CAN03","CVB","L","regular",""
"CVB194305290","sneas101","CI2","2","lower","21","","","","","","","1","","","","","","","","","","","","","","","","19430529","0","CAN03","CVB","L","regular",""
"CVB194305290","sneas101","CI2","2","upper","21","","","","","","","1","","","","","","","","","","","","","","","","19430529","0","CAN03","CVB","L","regular",""
"CI2194306030","sneas101","CI2","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19430603","0","COL05","KCM","L","regular",""
"CI2194306030","sneas101","CI2","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19430603","0","COL05","KCM","L","regular",""
"CI2194306030","sneas101","CI2","2","upper","","","","","","","","","","","","","","","","","","","1","","","","","19430603","0","COL05","KCM","L","regular",""
"CI2194306133","sneas101","CI2","2","value","15","","","","","","","","","","","","","","","","","","","","","1","","19430613","3","DAY03","MEM","L","exhibition",""
"CI2194306133","sneas101","CI2","2","lower","15","","","","","","","","","","","","","","","","","","","","","","","19430613","3","DAY03","MEM","L","exhibition",""
"CI2194306133","sneas101","CI2","2","upper","15","","","","","","","","","","","","","","","","","","","","","","","19430613","3","DAY03","MEM","L","exhibition",""
"BIR194308060","sneas101","CI2","1","value","27","","33","7","","","","2","","1","","","","","","","","1","","","1","","1","19430806","0","MIL03","BIR","W","regular","y"
"BIR194308060","sneas101","CI2","1","lower","27","","32","7","","","","2","","","","","","","","","","","","","","","","19430806","0","MIL03","BIR","W","regular","y"
"BIR194308060","sneas101","CI2","1","upper","27","","33","7","","","","2","","","","","","","","","","","","","","","","19430806","0","MIL03","BIR","W","regular","y"
"BIR194308130","sneas101","CI2","1","value","20","","34","9","","0","1","8","","6","","4","0","0","0","","","","1","","1","","","19430813","0","MIL03","BIR","L","regular","y"
"BIR194308130","sneas101","CI2","1","lower","","","","","","0","","","","6","","4","0","0","0","","","","","","","","","19430813","0","MIL03","BIR","L","regular","y"
"BIR194308130","sneas101","CI2","1","upper","","","","","","0","","","","6","","4","0","0","0","","","","","","","","","19430813","0","MIL03","BIR","L","regular","y"
"KCM194308180","sneas101","CI2","1","value","24","","","14","","","","8","","","","","","","","","","","1","","1","","1","19430818","0","NOL01","KCM","L","regular",""
"KCM194308180","sneas101","CI2","1","lower","24","","","14","","","","8","","","","","","","","","","","","","","","","19430818","0","NOL01","KCM","L","regular",""
"KCM194308180","sneas101","CI2","1","upper","24","","","14","","","","8","","","","","","","","","","","","","","","","19430818","0","NOL01","KCM","L","regular",""
"CVB194309122","sneas101","CI2","3","value","0","3","3","2","","0","0","1","","1","","0","0","0","0","","","","1","","","1","","19430912","2","CLE06","CVB","L","exhibition","y"
"CVB194309122","sneas101","CI2","3","lower","","1","","","","0","0","","","1","","0","0","0","0","","","","","","","","","19430912","2","CLE06","CVB","L","exhibition","y"
"CVB194309122","sneas101","CI2","3","upper","","3","","","","0","0","","","1","","0","0","0","0","","","","","","","","","19430912","2","CLE06","CVB","L","exhibition","y"
"CI2194309150","sneas101","CI2","2","value","6","","","","","","1","4","","","","","","","","","","","","","","","","19430915","0","BEL01","KCM","L","exhibition",""
"CI2194309150","sneas101","CI2","2","lower","6","","","","","","1","4","","","","","","","","","","","","","","","","19430915","0","BEL01","KCM","L","exhibition",""
"CI2194309150","sneas101","CI2","2","upper","6","","","","","","1","4","","","","","","","","","","","","","","","","19430915","0","BEL01","KCM","L","exhibition",""
"PH5194609172","sneas101","IN9","2","value","0","","4","1","","","0","3","","2","","0","0","0","0","","","","","","","","","19460917","2","PHI11","PH5","W","exhibition","y"
"PH5194609172","sneas101","IN9","2","lower","0","","","1","","","0","","","2","","0","0","0","0","","","","","","","","","19460917","2","PHI11","PH5","W","exhibition","y"
"PH5194609172","sneas101","IN9","2","upper","0","","","1","","","0","","","2","","0","0","0","0","","","","","","","","","19460917","2","PHI11","PH5","W","exhibition","y"
