"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PH5194006152","everj103","NW2","1","value","19","","32","9","0","1","2","10","","7","1","1","0","0","0","0","","","1","","1","","1","19400615","2","PHI17","PH5","L","regular","y"
"PH5194006152","everj103","NW2","1","lower","19","","25","9","0","1","2","10","","","1","1","0","0","0","0","","","","","","","","19400615","2","PHI17","PH5","L","regular","y"
"PH5194006152","everj103","NW2","1","upper","19","","32","9","0","1","2","10","","","1","1","0","0","0","0","","","","","","","","19400615","2","PHI17","PH5","L","regular","y"
"NW2194006231","everj103","NW2","2","value","3","","8","5","","","0","5","","0","","0","0","0","0","","","","","","","","","19400623","1","NWK04","NY6","L","regular","y"
"NW2194006231","everj103","NW2","2","lower","3","","8","5","","","0","5","","0","","0","0","0","0","","","","","","","","","19400623","1","NWK04","NY6","L","regular","y"
"NW2194006231","everj103","NW2","2","upper","3","","8","5","","","0","5","","0","","0","0","0","0","","","","","","","","","19400623","1","NWK04","NY6","L","regular","y"
