"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"CAG192607132","marsj104","DAY","1","4","value","24","","","1","0","0","","","","","","19260713","2","CHI09","CAG","l","regular","y"
"NSH193209180","marsj104","CAG","1","4","value","27","3","2","1","0","0","","","","","1","19320918","0","NSH02","NSH","w","lcs","y"
"NSH193210060","marsj104","CAG","1","4","value","27","1","5","0","1","0","","","","","1","19321006","0","NSH02","NSH","w","lcs","y"
"PTC193307231","marsj104","CAG","1","4","value","24","1","2","0","0","0","","","","","1","19330723","1","CLE06","PTC","l","regular","y"
"PTC193307232","marsj104","CAG","1","4","value","","1","4","0","0","0","","","","","1","19330723","2","CLE06","PTC","l","regular","y"
"CAG193310050","marsj104","CAG","1","4","value","27","3","1","0","1","0","","","","","1","19331005","0","CIN07","SHV","w","exhibition","y"
"NY5193409091","marsj104","CAG","1","4","value","27","4","3","1","0","0","0","","","","1","19340909","1","NYC16","NY5","w","exhibition","y"
"PH5193409110","marsj104","CAG","1","4","value","27","2","2","0","0","0","","","","","1","19340911","0","PHI16","PH5","w","lcs","y"
"CAG193409161","marsj104","CAG","1","4","value","27","4","5","0","1","0","","","","","1","19340916","1","CHI09","PH5","w","lcs","y"
"PH5193409270","marsj104","CAG","1","4","value","24","3","2","0","0","0","","","","","1","19340927","0","PHI16","PH5","l","lcs","y"
"PH5193409290","marsj104","CAG","1","4","value","24","2","1","0","0","0","","","","","1","19340929","0","PHI16","PH5","l","lcs","y"
"NY5193409302","marsj104","CAG","1","4","value","17","0","1","0","0","0","0","","","","1","19340930","2","NYC16","NY5","l","exhibition","y"
"PH5193410010","marsj104","CAG","1","4","value","27","3","4","0","1","0","","","","","1","19341001","0","PHI16","PH5","t","lcs","y"
"PH5193410020","marsj104","CAG","1","4","value","24","0","3","0","0","0","","","","","1","19341002","0","PHI16","PH5","l","lcs","y"
"KCM193705161","marsj104","CAG","1","4","value","24","3","3","1","0","0","","","","","1","19370516","1","KAN05","KCM","l","regular","y"
"CAG193708011","marsj104","CAG","1","9","value","27","","","0","0","0","","","","","1","19370801","1","CHI09","DT2","w","regular","y"
"CAG193709080","marsj104","CAG","1","4","value","30","0","0","0","0","0","","","","","1","19370908","0","DAY03","KCM","w","lcs","y"
"CAG193709120","marsj104","CAG","1","4","value","51","2","6","0","1","0","","","","","1","19370912","0","CHI09","KCM","t","lcs","y"
"CAG193709130","marsj104","CAG","1","4","value","21","0","0","0","0","0","","","","","1","19370913","0","MIL03","KCM","l","lcs","y"
"KCM193709170","marsj104","CAG","1","4","value","24","0","6","1","0","0","","","","","1","19370917","0","KAN05","KCM","l","lcs","y"
"NAL193709190","marsj104","NAL","1","4","value","10","1","4","0","0","0","","","","","0","19370919","0","CHI09","NNL","l","allstar","y"
"NNL193709240","marsj104","NAL","1","5","value","24","2","0","0","0","0","","","","","1","19370924","0","PIT06","NNL","l","allstar","y"
"NNL193709261","marsj104","NAL","1","4","value","27","0","3","0","0","0","","","","","1","19370926","1","BAL09","NNL","w","allstar","y"
"KCM193804102","marsj104","KCM","7","5","value","","2","0","0","","","","","","","1","19380410","2","HOU01","PH5","w","exhibition","y"
"KCM193804140","marsj104","KCM","1","5","value","27","1","4","","","","","","","","1","19380414","0","HOU04","HOM","l","exhibition","y"
"CIA194408010","marsj104","CIA","1","6","value","27","3","4","0","0","0","","","","","1","19440801","0","SPR04","CVB","w","regular","y"
"KCM194408131","marsj104","CIA","1","6","value","24","1","2","0","0","0","","","","","1","19440813","1","KAN05","KCM","l","exhibition","y"
"KCM194408132","marsj104","CIA","1","6","value","21","2","1","0","0","0","","","","","1","19440813","2","KAN05","KCM","w","exhibition","y"
"KCM194408140","marsj104","CIA","1","6","value","27","1","3","0","1","0","","","","","1","19440814","0","KAN05","KCM","w","exhibition","y"
"CVB194408201","marsj104","CIA","1","4","value","","1","4","0","0","0","","","","","","19440820","1","CLE06","CVB","l","regular","y"
"CVB194408202","marsj104","CIA","1","4","value","18","2","2","0","0","0","","","","","1","19440820","2","CLE06","CVB","l","regular","y"
"CIA194408220","marsj104","CIA","1","4","value","27","3","2","3","0","0","","","","","1","19440822","0","NOR03","CVB","l","regular","y"
"KCM194409110","marsj104","CIA","1","4","value","24","2","1","0","0","0","","","","","1","19440911","0","KAN05","KCM","l","exhibition","y"
"CAG194508051","marsj104","CAG","1","4","value","","","","0","0","0","","","","","","19450805","1","DET04","CVB","l","regular","y"
