"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CAG193707310","justc101","DT2","","","value","","","","","","","","","","","","","","","","","","","","","","","19370731","0","CHI09","CAG","l","regular",""
"CAG193708011","justc101","DT2","7","1","value","4","4","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19370801","1","CHI09","CAG","l","regular","y"
