"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"PH5194608100","belle101","PH5","8","1","value","3","3","0","0","0","0","0","","0","","0","","","","0","","","0","","","","","19460810","0","PHI17","HOM","w","regular","y"
"NY5194608111","belle101","PH5","2","3","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460811","1","NYC14","NY5","l","regular","y"
"PH5194608122","belle101","PH5","2","2","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460812","2","PHI11","IN9","t","exhibition","y"
"NY6194608181","belle101","PH5","7","1","value","4","4","0","2","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460818","1","NYC16","NY6","w","exhibition","y"
"BLG194608230","belle101","PH5","8","1","value","3","2","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19460823","0","BAL14","BLG","l","regular","y"
"PH5194608260","belle101","PH5","2","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460826","0","LAN01","HOM","w","regular","y"
"PH5194608290","belle101","PH5","2","1","value","4","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19460829","0","YOU01","HOM","l","regular","y"
"PH5194608301","belle101","PH5","8","1","value","3","3","0","0","0","0","0","","0","","0","","","","0","","","0","","","","","19460830","1","NYC16","HOM","w","regular","y"
"PH5194608310","belle101","PH5","8","1","value","5","4","1","2","2","0","0","1","0","","0","1","","","0","","","0","","","","","19460831","0","WIL04","HOM","w","regular","y"
"NY6194609011","belle101","PH5","7","1","value","4","3","0","1","0","0","0","0","0","","0","1","","","0","","","0","","","","","19460901","1","NYC16","NY6","l","regular","y"
