"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PH5194005181","davij106","NW2","2","value","1","0","5","1","1","0","0","4","2","2","0","1","0","0","0","0","0","","","","","","","19400518","1","PHI17","PH5","L","regular","y"
"PH5194005181","davij106","NW2","2","lower","1","0","5","1","1","0","0","4","2","2","0","1","0","0","0","0","0","","","","","","","19400518","1","PHI17","PH5","L","regular","y"
"PH5194005181","davij106","NW2","2","upper","1","0","5","1","1","0","0","4","2","2","0","1","0","0","0","0","0","","","","","","","19400518","1","PHI17","PH5","L","regular","y"
"PH5194005182","davij106","NW2","1","value","0","5","5","4","0","2","0","5","5","0","0","0","1","0","0","0","0","","1","","1","","","19400518","2","PHI17","PH5","L","regular","y"
"PH5194005182","davij106","NW2","1","lower","0","5","5","4","0","2","0","5","5","0","0","0","1","0","0","0","0","","","","","","","19400518","2","PHI17","PH5","L","regular","y"
"PH5194005182","davij106","NW2","1","upper","0","5","5","4","0","2","0","5","5","0","0","0","1","0","0","0","0","","","","","","","19400518","2","PHI17","PH5","L","regular","y"
"NW2194005270","davij106","NW2","1","value","8","","17","7","4","0","0","7","","3","","","0","0","0","","","","","","1","","","19400527","0","SPR06","NY6","W","regular","y"
"NW2194005270","davij106","NW2","1","lower","8","","","7","4","0","0","7","","3","","","0","0","0","","","","","","","","","19400527","0","SPR06","NY6","W","regular","y"
"NW2194005270","davij106","NW2","1","upper","8","","","7","4","0","0","7","","3","","","0","0","0","","","","","","","","","19400527","0","SPR06","NY6","W","regular","y"
"NW2194005302","davij106","NW2","3","value","3","","7","2","","0","0","2","","2","","","0","0","0","","","","","","","","","19400530","2","NWK04","BLG","L","regular","y"
"NW2194005302","davij106","NW2","3","lower","","","","","","0","0","","","","","","0","0","0","","","","","","","","","19400530","2","NWK04","BLG","L","regular","y"
"NW2194005302","davij106","NW2","3","upper","","","","","","0","0","","","","","","0","0","0","","","","","","","","","19400530","2","NWK04","BLG","L","regular","y"
"NY6194007142","davij106","NW2","1","value","12","","","","","","","","","","","","","","","","","","","","1","","","19400714","2","ALB02","NY6","W","regular",""
"NY6194007142","davij106","NW2","1","lower","12","","","","","","","","","","","","","","","","","","","","","","","19400714","2","ALB02","NY6","W","regular",""
"NY6194007142","davij106","NW2","1","upper","12","","","","","","","","","","","","","","","","","1","","","","","","19400714","2","ALB02","NY6","W","regular",""
"NW2194305231","davij106","NW2","4","value","3","","","","","","","","","","","2","","","","","","","","","","1","","19430523","1","NWK04","HSL","L","regular",""
"NW2194305231","davij106","NW2","4","lower","3","","","","","","","","","","","2","","","","","","","","","","","","19430523","1","NWK04","HSL","L","regular",""
"NW2194305231","davij106","NW2","4","upper","","","","","","","","","","","","2","","","","","","","","","","","","19430523","1","NWK04","HSL","L","regular",""
"BLG194306120","davij106","NW2","2","value","11","","17","5","","0","1","3","","1","","1","0","0","0","","","","","","","","","19430612","0","BAL14","BLG","L","regular","y"
"BLG194306120","davij106","NW2","2","lower","","","","","","0","","","","1","","1","0","0","0","","","","","","","","","19430612","0","BAL14","BLG","L","regular","y"
"BLG194306120","davij106","NW2","2","upper","","","","","","0","","","","1","","1","0","0","0","","","","","","","","","19430612","0","BAL14","BLG","L","regular","y"
"NW2194307052","davij106","NW2","1","value","21","","","4","","","","1","1","","","","","","1","","","","1","","1","","1","19430705","2","NWK04","BLG","L","regular",""
"NW2194307052","davij106","NW2","1","lower","21","","","4","","","","1","1","","","","","","1","","","","","","","","","19430705","2","NWK04","BLG","L","regular",""
"NW2194307052","davij106","NW2","1","upper","21","","","4","","","","1","1","","","","","","1","","","","","","","","","19430705","2","NWK04","BLG","L","regular",""
"NW2194307210","davij106","NW2","1","value","27","","","","","","","1","","","","","","","","","","1","","","1","","1","19430721","0","NPN01","BLG","W","exhibition",""
"NW2194307210","davij106","NW2","1","lower","27","","","","","","","1","","","","","","","","","","","","","","","","19430721","0","NPN01","BLG","W","exhibition",""
"NW2194307210","davij106","NW2","1","upper","27","","","","","","","1","","","","","","","","","","","","","","","","19430721","0","NPN01","BLG","W","exhibition",""
"NW2194308292","davij106","NW2","2","value","14","","15","1","","0","0","0","0","2","","0","0","0","0","1","","","","","","1","","19430829","2","NWK04","NY6","L","regular","y"
"NW2194308292","davij106","NW2","2","lower","12","","","1","","0","0","0","0","2","","0","0","0","0","","","","","","","","","19430829","2","NWK04","NY6","L","regular","y"
"NW2194308292","davij106","NW2","2","upper","15","","","1","","0","0","0","0","2","","0","0","0","0","","","","","","","","","19430829","2","NWK04","NY6","L","regular","y"
"PH5194309061","davij106","NW2","1","value","27","","","7","1","","1","4","2","","","1","","","","","2","1","","","1","","1","19430906","1","PHI17","PH5","W","exhibition",""
"PH5194309061","davij106","NW2","1","lower","27","","","7","1","","1","4","2","","","1","","","","","2","","","","","","","19430906","1","PHI17","PH5","W","exhibition",""
"PH5194309061","davij106","NW2","1","upper","27","","","7","1","","1","4","2","","","1","","","","","2","","","","","","","19430906","1","PHI17","PH5","W","exhibition",""
"BLG194406042","davij106","NW2","1","value","21","","","3","1","","","0","0","","","","","","","","","1","","","1","","1","19440604","2","BAL14","BLG","W","regular",""
"BLG194406042","davij106","NW2","1","lower","21","","","3","1","","","0","0","","","","","","","","","","","","","","","19440604","2","BAL14","BLG","W","regular",""
"BLG194406042","davij106","NW2","1","upper","21","","","3","1","","","0","0","","","","","","","","","","","","","","","19440604","2","BAL14","BLG","W","regular",""
"NW2194407021","davij106","NW2","2","value","6","","8","1","","0","0","0","","1","","","0","0","0","","","1","","","","1","","19440702","1","NWK04","HOM","W","regular","y"
"NW2194407021","davij106","NW2","2","lower","","","","","","0","","","","","","","0","0","0","","","","","","","","","19440702","1","NWK04","HOM","W","regular","y"
