"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"PH5193509222","davel102","PH5","1","9","value","27","2","1","0","0","0","","","","","1","19350922","2","NYC16","PTC","l","exhibition","y"
"ASW193708080","davel102","ASW","1","9","value","24","0","0","0","0","0","","","","","1","19370808","0","CHI10","ASE","l","allstar","y"
"MEM193804100","davel102","MEM","","8","value","","","","","","","","","","","","19380410","0","MEM02","BLG","w","exhibition",""
"MEM193806051","davel102","MEM","1","8","value","27","","","","","","","","0","","1","19380605","1","MEM02","BIR","w","regular","y"
"MEM193806280","davel102","MEM","1","8","value","27","3","","","","","","","","","1","19380628","0","MEM02","ATN","w","regular","y"
"KCM193808030","davel102","MEM","1","9","value","6","0","","1","0","","","","","","1","19380803","0","WIC01","KCM","l","regular","y"
"MEM193809180","davel102","MEM","1","8","value","27","5","0","1","0","0","","","","","1","19380918","0","MEM02","ATN","w","lcs","y"
"MEM193809190","davel102","MEM","1","8","value","27","1","0","0","0","0","","","","","1","19380919","0","MEM02","ATN","w","lcs","y"
"MEM193904301","davel102","MEM","1","9","value","33","3","0","0","0","0","","","","","1","19390430","1","MEM02","SSA","w","exhibition","y"
"MEM193905040","davel102","MEM","1","9","value","27","2","0","0","0","0","","","","","1","19390504","0","MEM02","HOM","w","exhibition","y"
"MEM193905071","davel102","MEM","1","9","value","27","0","0","0","0","0","","","","","1","19390507","1","MEM02","CAG","w","exhibition","y"
"MEM193905072","davel102","MEM","1","9","value","21","0","0","0","0","0","","","","","1","19390507","2","MEM02","CAG","w","exhibition","y"
"KCM193905141","davel102","MEM","1","9","value","24","1","0","0","0","0","","","","","1","19390514","1","KAN05","KCM","l","regular","y"
"KCM193905142","davel102","MEM","1","9","value","18","0","0","0","0","0","","","","","1","19390514","2","KAN05","KCM","l","regular","y"
"KCM193905170","davel102","MEM","1","8","value","24","2","0","2","0","0","","","","","1","19390517","0","KAN05","KCM","l","regular","y"
"MEM193905210","davel102","MEM","1","9","value","27","2","0","0","0","0","","","","","1","19390521","0","MEM02","SSA","l","regular","y"
"CAG193905281","davel102","MEM","1","8","value","27","3","0","0","0","0","","","","","1","19390528","1","CHI09","CAG","w","regular","y"
"CAG193905290","davel102","MEM","1","8","value","39","2","0","0","0","0","","","","","1","19390529","0","CHI09","CAG","w","regular","y"
"MEM193906040","davel102","MEM","1","9","value","27","2","0","0","0","0","","","","","1","19390604","0","MEM02","ATN","w","regular","y"
"MEM193906111","davel102","MEM","1","9","value","27","2","","0","0","0","","","","","1","19390611","1","OKC01","KCM","w","regular","y"
"MEM193906120","davel102","MEM","1","8","value","27","","","","","0","0","","","","1","19390612","0","OKC01","KCM","l","regular",""
"MEM193906140","davel102","MEM","1","8","value","27","1","","0","0","0","","","","","1","19390614","0","WIC01","KCM","w","regular","y"
"ATN193906180","davel102","MEM","1","8","value","23","4","0","0","0","0","","","","","1","19390618","0","ATL04","ATN","l","regular","y"
"ATN193906200","davel102","MEM","1","8","value","24","","","","0","0","","","","","1","19390620","0","ATL04","ATN","l","regular","y"
"MEM193906251","davel102","MEM","1","9","value","27","2","","0","0","0","","","","","1","19390625","1","MEM02","CAG","l","regular","y"
"MEM193906251","davel102","MEM","2","8","value","6","","","0","0","0","","","","","1","19390625","1","MEM02","CAG","l","regular","y"
"MEM193907041","davel102","MEM","1","7","value","15","","","0","","0","0","","","","","19390704","1","MEM02","CV9","w","regular",""
"MEM193907070","davel102","MEM","1","1","value","","","","0","","0","0","","","","1","19390707","0","FUL01","CV9","l","regular",""
"CV9193907091","davel102","MEM","1","7","value","24","1","0","0","0","0","","","","","1","19390709","1","CLE06","CV9","l","regular","y"
"CV9193907091","davel102","MEM","2","9","value","8","0","0","0","0","0","","","","","1","19390709","1","CLE06","CV9","l","regular","y"
"CV9193907092","davel102","MEM","1","7","value","18","0","0","0","0","0","","","","","1","19390709","2","CLE06","CV9","l","regular","y"
"CV9193907120","davel102","MEM","1","9","value","27","","","0","0","0","","","","","1","19390712","0","MIL03","CV9","w","regular","y"
"MEM193907200","davel102","MEM","1","9","value","27","","","0","","0","0","","","","","19390720","0","LRK02","SSA","l","regular",""
"MEM193907231","davel102","MEM","1","9","value","27","1","0","0","0","0","","","","","1","19390723","1","MEM02","CV9","w","regular","y"
"SSA193907260","davel102","MEM","1","8","value","27","0","0","0","0","0","","","","","1","19390726","0","STL13","SSA","w","regular","y"
"MEM193908010","davel102","MEM","1","9","value","27","0","0","0","0","0","","","","","1","19390801","0","NOL01","SSA","l","regular","y"
"BLG193908061","davel102","MEM","1","3","value","27","9","0","0","0","0","","","","","1","19390806","1","BIR01","BLG","w","exhibition","y"
"BLG193908062","davel102","MEM","1","3","value","4","2","0","0","0","0","","","","","1","19390806","2","BIR01","BLG","l","exhibition","y"
"BLG193908062","davel102","MEM","2","1","value","14","0","0","0","0","0","","","","","1","19390806","2","BIR01","BLG","l","exhibition","y"
"MEM193908130","davel102","MEM","1","9","value","27","1","0","0","0","0","","","","","1","19390813","0","MEM02","KCM","l","regular","y"
"MEM193908130","davel102","MEM","2","8","value","6","1","0","0","0","0","","","","","1","19390813","0","MEM02","KCM","l","regular","y"
"KCM193908201","davel102","MEM","1","9","value","24","4","0","1","0","0","","","","","1","19390820","1","KAN05","KCM","l","regular","y"
"KCM193908202","davel102","MEM","1","9","value","18","0","0","0","0","0","","","","","1","19390820","2","KAN05","KCM","l","regular","y"
"CAG193909031","davel102","MEM","1","7","value","24","0","0","1","0","0","","","","","1","19390903","1","CHI09","CAG","l","regular","y"
"MEM193909130","davel102","MEM","1","8","value","27","6","","0","0","0","","","","","1","19390913","0","MAC01","KCM","l","exhibition","y"
"MEM193909171","davel102","MEM","1","8","value","27","2","0","0","0","0","","","","","1","19390917","1","NOL01","KCM","l","exhibition","y"
"KCM193909250","davel102","MEM","1","8","value","18","3","","0","0","","","","","","1","19390925","0","WIC01","KCM","l","exhibition","y"
"SAS193910010","davel102","SAS","1","7","value","27","2","0","0","0","0","","","","","1","19391001","0","NOL01","NAS","l","allstar","y"
"HOM194108080","davel102","MEM","1","7","value","27","0","0","0","0","0","","","","","1","19410808","0","ALT02","HOM","w","exhibition","y"
"NY6194108101","davel102","MEM","1","7","value","18","","","0","0","0","","","","","1","19410810","1","NYC16","NY6","l","exhibition","y"
"KCM194108130","davel102","BIR","1","8","value","27","6","0","0","0","0","","","","","1","19410813","0","MIL03","KCM","w","regular","y"
"BIR194108241","davel102","BIR","1","8","value","27","2","0","0","0","0","","","","","1","19410824","1","BIR01","SNO","w","regular","y"
"BIR194108242","davel102","BIR","1","8","value","21","","","0","0","0","0","","","","1","19410824","2","BIR01","SNO","w","regular",""
"KCM194109110","davel102","BIR","1","8","value","27","2","0","0","0","0","","","","","1","19410911","0","OSH01","KCM","w","regular","y"
"BIR194204160","davel102","BIR","1","8","value","27","","","0","0","0","","","","","1","19420416","0","BIR01","CAG","w","exhibition","y"
"BIR194204191","davel102","BIR","1","8","value","27","","","0","0","0","","","","","1","19420419","1","BIR01","KCM","w","exhibition","y"
"BIR194205101","davel102","BIR","1","8","value","27","2","0","1","0","0","","","","","1","19420510","1","BIR01","JAX","w","regular","y"
"BIR194205102","davel102","BIR","1","8","value","21","1","0","0","0","0","","","","","1","19420510","2","BIR01","JAX","l","regular","y"
"BIR194205171","davel102","BIR","1","8","value","27","2","0","0","0","0","","","","","1","19420517","1","BIR01","CAG","l","regular","y"
"BIR194205172","davel102","BIR","1","8","value","21","2","1","0","0","0","","","","","1","19420517","2","BIR01","CAG","w","regular","y"
"BIR194205300","davel102","BIR","1","8","value","27","2","0","0","0","0","","","","","1","19420530","0","STL07","NY5","l","regular","y"
