"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"SLG192110030","walkr102","SLN","9","1","value","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","","","","19211003","0","STL07","SLG","W","exhibition","y"
"SLG192110030","walkr102","SLN","9","1","lower","2","0","0","0","0","0","0","0","","0","1","","1","0","","","0","","","","19211003","0","STL07","SLG","W","exhibition","y"
"SLG192110030","walkr102","SLN","9","1","upper","2","0","0","0","0","0","0","0","","0","1","","1","0","","","0","","","","19211003","0","STL07","SLG","W","exhibition","y"
"SLG192110100","walkr102","SLN","9","1","value","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19211010","0","STL07","SLG","W","exhibition","y"
"SLG192110100","walkr102","SLN","9","1","lower","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19211010","0","STL07","SLG","W","exhibition","y"
"SLG192110100","walkr102","SLN","9","1","upper","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19211010","0","STL07","SLG","W","exhibition","y"
