"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CAG194009082","robif104","KCM","7","1","value","3","3","1","2","0","0","0","","0","","0","","","","0","","","0","","","","","19400908","2","CHI09","CAG","w","regular","y"
"PH5194208060","robif104","KCM","8","1","value","5","4","0","1","0","0","0","","0","","0","1","","","0","","","0","","","","","19420806","0","PHI17","PH5","w","exhibition","y"
"KCM194208232","robif104","KCM","8","1","value","3","3","0","0","0","0","0","","0","","0","0","0","","1","","","0","","","","","19420823","2","KAN05","CAG","w","regular","y"
"KCM194208310","robif104","KCM","","","value","","","","1","","","","1","","","","","","","","","","","","","","","19420831","0","IND10","CCB","w","regular",""
"KCM194208310","robif104","KCM","","","lower","","1","","1","","","","1","","","","","","","","","","","","","","","19420831","0","IND10","CCB","w","regular",""
"KCM194209020","robif104","KCM","8","1","value","3","3","0","1","1","0","0","0","0","","0","0","0","","0","","","0","","","","","19420902","0","AKR01","CI2","l","exhibition","y"
"CI2194209170","robif104","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19420917","0","IND10","CI2","w","exhibition",""
"KCM194209222","robif104","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19420922","2","STJ01","BIR","l","exhibition",""
"BLG194306202","robif104","BLG","6","1","value","3","3","1","1","0","0","1","1","0","","0","0","0","","0","","","0","","","","","19430620","2","BAL14","NY5","l","regular","y"
"BLG194306271","robif104","BLG","9","2","value","3","3","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430627","1","BAL14","PH5","l","regular","y"
"BLG194306272","robif104","BLG","8","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430627","2","BAL14","PH5","w","regular","y"
"PH5194307010","robif104","BLG","8","1","value","5","4","1","1","0","1","0","3","0","","0","1","","","0","","","0","","","","","19430701","0","PHI17","PH5","w","regular","y"
"PH5194307030","robif104","BLG","9","3","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430703","0","PHI17","PH5","l","regular","y"
"PH5194307100","robif104","BLG","8","1","value","5","5","1","1","0","0","0","3","0","","0","0","0","","0","","","0","","","","","19430710","0","PHI17","PH5","l","regular","y"
"BLG194307182","robif104","BLG","8","1","value","3","2","1","2","1","0","0","3","0","","0","1","","","0","","","0","","","","","19430718","2","BAL14","PH5","w","regular","y"
"KCM194308290","robif104","KCM","1","1","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430829","0","CHI11","HOM","l","exhibition","y"
"BLG194604290","robif104","BLG","","","value","","","","1","","","","1","","","","","","","","","","","","","","","19460429","0","ATL04","BIR","l","exhibition",""
"BLG194604290","robif104","BLG","","","lower","","1","","1","","","","1","","","","","","","","","","","","","","","19460429","0","ATL04","BIR","l","exhibition",""
"BLG194605052","robif104","BLG","7","1","value","3","3","2","1","1","0","0","","0","","0","0","0","0","0","","","0","","","","","19460505","2","BAL14","HOM","w","regular","y"
"HOM194605100","robif104","BLG","9","3","value","1","1","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460510","0","ALT02","HOM","l","regular","y"
"BLG194605130","robif104","BLG","7","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460513","0","YOR02","NY6","l","regular","y"
"NW2194605191","robif104","BLG","8","3","value","1","1","0","0","0","0","0","0","0","","0","0","0","","1","","","0","","","","","19460519","1","NWK04","NW2","w","regular","y"
"BLG194605240","robif104","BLG","7","3","value","2","2","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460524","0","BAL14","NY6","l","regular","y"
"BLG194605260","robif104","BLG","8","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460526","0","BAL14","NY6","l","regular","y"
"BLG194605302","robif104","BLG","9","4","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460530","2","BAL14","HOM","l","regular","y"
"BLG194704130","robif104","BLG","9","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19470413","0","NSH02","CAG","w","exhibition","y"
