"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"BLG194905040","barnf102","KCM","9","1","value","3","2","0","0","0","0","0","0","1","0","0","0","0","","0","0","0","0","0","","","","19490504","0","CHE01","BLG","w","regular","y"
"BIR194905130","barnf102","KCM","9","3","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","","","","","","19490513","0","BIR01","BIR","l","regular","y"
"HOE194905160","barnf102","KCM","","1","value","","","","","","","","","","","","","","","","","","","","","","","19490516","0","HOU04","HOE","l","regular",""
"KCM194905240","barnf102","KCM","8","2","value","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490524","0","WIC01","PH5","w","regular","y"
"KCM194905302","barnf102","KCM","9","4","value","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490530","2","KAN05","IN9","l","regular","y"
"KCM194906051","barnf102","KCM","","1","value","","","","","","","","","","","","","","","","","","","","","","","19490605","1","ARN01","IN9","w","regular",""
"KCM194906160","barnf102","KCM","9","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490616","0","KAN05","LCB","w","regular","y"
"KCM194906210","barnf102","KCM","9","2","value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19490621","0","KAN05","MEM","l","regular","y"
"KCM194906230","barnf102","KCM","9","1","value","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490623","0","STJ01","MEM","w","regular","y"
"KCM194906280","barnf102","KCM","9","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19490628","0","OMA02","BIR","w","regular","y"
"KCM194907010","barnf102","KCM","9","2","value","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490701","0","KAN05","BIR","l","regular","y"
"CAG194907032","barnf102","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19490703","2","CHI10","CAG","l","regular",""
"CAG194907042","barnf102","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19490704","2","CHI10","CAG","l","regular",""
"IN9194907070","barnf102","KCM","","1","value","","","","","","","","","","","","","","","","","","","","","","","19490707","0","BIR01","IN9","w","regular",""
"KCM194907190","barnf102","KCM","9","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490719","0","OMA02","BLG","w","regular","y"
"KCM194907242","barnf102","KCM","7","2","value","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","19490724","2","KAN05","CAG","l","regular","y"
"KCM194908010","barnf102","KCM","9","1","value","4","3","1","0","0","0","0","1","0","0","0","1","0","","0","0","0","0","0","","","","19490801","0","HAS01","MEM","w","exhibition","y"
"KCM194908071","barnf102","KCM","9","1","value","4","4","1","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","19490807","1","KAN05","HOE","l","regular","y"
"KCM194908110","barnf102","KCM","9","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490811","0","OMA02","HOE","l","regular","y"
"BIR194908220","barnf102","KCM","","1","value","","","0","","","","","","","","","","","","","","","","","","","","19490822","0","MEM02","BIR","l","regular",""
"BLG194908281","barnf102","KCM","9","2","value","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490828","1","BAL14","BLG","l","regular","y"
"BLG194908282","barnf102","KCM","9","2","value","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490828","2","BAL14","BLG","w","regular","y"
"BLG194908300","barnf102","KCM","9","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490830","0","BAL14","BLG","l","regular","y"
"KCM194909052","barnf102","KCM","9","1","value","2","2","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490905","2","KAN05","NY6","l","regular","y"
"KCM194909130","barnf102","KCM","9","1","value","4","3","2","1","1","0","0","0","0","0","1","0","0","","0","0","0","0","0","","","","19490913","0","FLC01","IN9","w","exhibition","y"
"KCM194909182","barnf102","KCM","9","1","value","3","3","1","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490918","2","KAN05","IN9","w","exhibition","y"
"KCM194909250","barnf102","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19490925","0","SAT01","IN9","l","exhibition",""
"KCM194909280","barnf102","KCM","","1","value","","","","","","","","","","","","","","","","","","","","","","","19490928","0","HOU04","IN9","l","exhibition",""
