"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"PRG194210111","dahlb101","PIR","1","3","value","27","9","0","0","1","0","0","19421011","1","LOS02","PRG","W","exhibition","y"
"PRG194210111","dahlb101","PIR","1","3","lower","27","9","0","0","1","0","0","19421011","1","LOS02","PRG","W","exhibition","y"
"PRG194210111","dahlb101","PIR","1","3","upper","27","9","0","0","1","0","0","19421011","1","LOS02","PRG","W","exhibition","y"
"PRG194210112","dahlb101","PIR","1","3","value","15","5","0","0","0","0","0","19421011","2","LOS02","PRG","W","exhibition","y"
"PRG194210112","dahlb101","PIR","1","3","lower","15","5","0","0","0","0","0","19421011","2","LOS02","PRG","W","exhibition","y"
"PRG194210112","dahlb101","PIR","1","3","upper","15","5","0","0","0","0","0","19421011","2","LOS02","PRG","W","exhibition","y"
"PRG194210181","dahlb101","PIR","1","3","value","27","10","1","0","2","0","0","19421018","1","LOS02","PRG","W","exhibition","y"
"PRG194210181","dahlb101","PIR","1","3","lower","27","10","1","0","2","0","0","19421018","1","LOS02","PRG","W","exhibition","y"
"PRG194210181","dahlb101","PIR","1","3","upper","27","10","1","0","2","0","0","19421018","1","LOS02","PRG","W","exhibition","y"
"BCG194310241","dahlb101","PIR","1","6","value","27","4","4","0","1","0","0","19431024","1","LOS04","BCG","W","exhibition","y"
"BCG194310241","dahlb101","PIR","1","6","lower","27","4","4","0","1","0","0","19431024","1","LOS04","BCG","W","exhibition","y"
"BCG194310241","dahlb101","PIR","1","6","upper","27","4","4","0","1","0","0","19431024","1","LOS04","BCG","W","exhibition","y"
"BCG194310242","dahlb101","PIR","1","6","value","18","2","3","0","0","0","0","19431024","2","LOS04","BCG","L","exhibition","y"
"BCG194310242","dahlb101","PIR","1","6","lower","18","2","3","0","0","0","0","19431024","2","LOS04","BCG","L","exhibition","y"
"BCG194310242","dahlb101","PIR","1","6","upper","18","2","3","0","0","0","0","19431024","2","LOS04","BCG","L","exhibition","y"
"MLS194410110","dahlb101","MLS","1","3","value","27","13","","0","2","0","0","19441011","0","LOS02","KCR","W","exhibition","y"
"MLS194410110","dahlb101","MLS","1","3","lower","27","13","","0","2","0","0","19441011","0","LOS02","KCR","W","exhibition","y"
"MLS194410110","dahlb101","MLS","1","3","upper","27","13","","0","2","0","0","19441011","0","LOS02","KCR","W","exhibition","y"
"ASF194510240","dahlb101","ASF","1","5","value","27","0","1","0","1","0","0","19451024","0","SAN03","KCR","L","exhibition","y"
"ASF194510240","dahlb101","ASF","1","5","lower","27","0","1","0","1","0","0","19451024","0","SAN03","KCR","L","exhibition","y"
"ASF194510240","dahlb101","ASF","1","5","upper","27","0","1","0","1","0","0","19451024","0","SAN03","KCR","L","exhibition","y"
