"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"MEM194904100","gibsw102","HOE","1","1","value","","","","","","","","","","","1","19490410","0","MEM02","MEM","l","exhibition",""
"HOE194904111","gibsw102","HOE","2","1","value","","","","","","","","","","","1","19490411","1","MEM02","NY6","t","exhibition",""
"BIR194904300","gibsw102","HOE","1","1","value","","","","","","","","","","","1","19490430","0","BIR01","BIR","l","regular",""
"HOE194905100","gibsw102","HOE","1","1","value","","","","","","","","","","","1","19490510","0","HOU04","MEM","l","regular",""
"HOE194905181","gibsw102","HOE","","1","value","","","","","","","","","","","","19490518","1","SAT01","KCM","l","regular",""
"BLG194906070","gibsw102","HOE","1","2","value","","","","","","","","","","","1","19490607","0","BAL14","BLG","w","regular",""
"MEM194906130","gibsw102","HOE","1","1","value","","","","","","","","","","","1","19490613","0","OKC02","MEM","l","regular",""
"CAG194906280","gibsw102","HOE","1","1","value","","","","","","","","","","","1","19490628","0","WFI01","CAG","l","regular",""
"HOE194907050","gibsw102","HOE","2","1","value","","","","","","","","","","","","19490705","0","HOU04","PH5","l","regular",""
"HOE194907120","gibsw102","HOE","2","1","value","3","","","","","","","","","","","19490712","0","AUS01","IN9","l","regular",""
"KCM194908100","gibsw102","HOE","1","1","value","12","0","0","1","0","0","","","","","1","19490810","0","GIN01","KCM","w","regular","y"
"BLG194908150","gibsw102","HOE","1","1","value","27","1","1","0","0","0","","","0","","1","19490815","0","WIL04","BLG","w","regular","y"
