"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CAG194704200","johnl108","CAG","1","value","15","","","","","","","2","","","","","","","","","","","","","","1","","1","","","19470420","0","LRK02","CVB","l","exhibition",""
"CAG194704200","johnl108","CAG","1","upper","18","","","","","","","2","","","","","","","","","","","","","","","","","","","19470420","0","LRK02","CVB","l","exhibition",""
"CAG194704272","johnl108","CAG","1","value","15","","","3","","","1","4","","","","","","","","1","","","","","","1","","1","","1","19470427","2","CHI10","CVB","l","exhibition",""
"KCM194705040","johnl108","CAG","2","value","4","","7","2","0","0","1","2","","1","0","2","0","0","0","0","0","","","","","","","","","","19470504","0","KAN05","KCM","l","regular","y"
"KCM194705060","johnl108","CAG","2","value","3","","4","0","0","0","0","0","0","1","","0","0","0","0","0","","","","","","","","","1","","19470506","0","WIC01","KCM","l","regular","y"
"MEM194705111","johnl108","CAG","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19470511","1","MEM02","MEM","l","regular",""
"MEM194705140","johnl108","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19470514","0","MEM02","MEM","l","regular",""
"KCM194705220","johnl108","CAG","1","value","12","3","21","7","","","1","6","","2","","1","0","0","0","","","","","","","1","","1","","","19470522","0","WIC01","KCM","l","regular","y"
"BIR194706020","johnl108","CAG","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19470602","0","MTG01","BIR","l","regular",""
"BIR194706050","johnl108","CAG","1","value","27","","","","","","","6","","1","","","","","","","","","","","1","","","1","","1","19470605","0","HUN01","BIR","w","regular",""
"MEM194706081","johnl108","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19470608","1","MEM02","MEM","l","regular",""
"MEM194706090","johnl108","CAG","2","value","3","","","","","","","","","","","","","","","","","","","","","","","","1","","19470609","0","LRK02","MEM","l","regular",""
"CAG194706222","johnl108","CAG","1","value","21","","","2","","","","1","1","5","","","","","","","","","","","1","","","1","","1","19470622","2","CHI10","BIR","w","regular",""
"CAG194707020","johnl108","CAG","1","value","21","3","36","12","0","0","0","9","","4","0","4","0","0","0","","0","","","","","1","","1","","","19470702","0","BHM01","MEM","l","regular","y"
"KCM194707202","johnl108","CAG","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19470720","2","CIN07","KCM","l","regular",""
"CAG194707250","johnl108","CAG","1","value","27","","35","8","2","0","1","4","3","2","","1","1","0","0","0","","","","","","1","","1","","1","19470725","0","EAU01","KCM","l","regular","y"
"CAG194707300","johnl108","CAG","1","value","8","","17","7","","0","0","8","6","2","0","0","0","0","0","0","","","","","","1","","1","","","19470730","0","DES02","KCM","l","regular","y"
"CAG194707310","johnl108","CAG","1","value","24","","","","","","","4","4","","","","","","","","","","","","","1","","1","","","19470731","0","CHI10","KCM","l","regular",""
"CAG194707310","johnl108","CAG","1","upper","24","","","","","","","5","4","","","","","","","","","","","","","","","","","","19470731","0","CHI10","KCM","l","regular",""
"CAG194708140","johnl108","CAG","1","value","9","","","","","","","3","","","","","","","","","","","","","","1","","1","","","19470814","0","SYR04","CVB","l","regular",""
"PH5194708182","johnl108","CAG","4","value","0","","1","0","0","0","0","1","0","1","0","","0","0","0","","0","","","","","1","","","","","19470818","2","PHI11","PH5","l","exhibition","y"
"BLG194708241","johnl108","CAG","2","value","8","","15","7","","","0","6","","0","0","0","0","0","0","1","","","","","","","","","","","19470824","1","BAL14","BLG","l","exhibition","y"
"CAG194709050","johnl108","CAG","1","value","27","","42","11","2","0","0","7","","5","","6","0","0","0","2","","","","","","1","","1","","1","19470905","0","DCT02","IN9","l","regular","y"
"CAG194709142","johnl108","CAG","2","value","12","","","","","","","4","","","","","","","","","","","","","","","","","","","19470914","2","CHI10","BIR","l","regular",""
"CAG194709142","johnl108","CAG","2","upper","15","","","","","","","4","","","","","","","","","","","","","","","","","","","19470914","2","CHI10","BIR","l","regular",""
"CVB194804290","johnl108","CAG","1","value","27","","","5","","","","2","","","","","","","","","","","","","1","","","1","","1","19480429","0","MEM02","CVB","w","exhibition",""
"CAG194805162","johnl108","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19480516","2","CHI10","MEM","l","regular",""
"CVB194805170","johnl108","KCM","1","value","27","","","7","","","","1","","","","","","","","","","","","","1","","","1","","1","19480517","0","MUS01","CVB","w","regular",""
"KCM194805170","johnl108","KCM","","value","27","","","7","","","","1","","","","","","","","","","","","","1","","","1","","1","19480517","0","MUS01","CVB","w","regular",""
"KCM194805231","johnl108","KCM","1","value","18","","30","9","","","0","8","","3","","0","0","0","0","1","","","","","","1","","1","","","19480523","1","KAN05","IN9","l","regular","y"
"KCM194805270","johnl108","KCM","1","value","23","","44","15","","","1","12","","5","","","0","0","0","0","","","","","1","","","1","","","19480527","0","WIC01","IN9","w","regular","y"
"IN9194806020","johnl108","KCM","1","value","9","","","","","","","","","","","","","","","","","","","","","1","","1","","","19480602","0","COL05","IN9","l","regular",""
"KCM194806080","johnl108","KCM","1","value","21","","","","","","","","","","","","","","","","","","","","","","","1","","","19480608","0","CEN01","BIR","w","regular",""
