"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM194004050","whitc104","CV9","2","value","9","","18","5","0","","0","7","","4","","1","1","0","0","1","","","","","","","","19400405","0","ORL01","HOM","L","exhibition","y"
"HOM194004050","whitc104","CV9","2","lower","9","","","4","0","","0","7","","4","","1","1","0","0","","","","","","","","","19400405","0","ORL01","HOM","L","exhibition","y"
"HOM194004050","whitc104","CV9","2","upper","9","","","7","0","","0","7","","4","","1","1","0","0","","","","","","","","","19400405","0","ORL01","HOM","L","exhibition","y"
"CV9194004160","whitc104","CV9","1","value","27","","","9","","","","10","","10","","","1","","","","","","1","","1","","1","19400416","0","JKV01","HOM","L","exhibition",""
"CV9194004160","whitc104","CV9","1","lower","27","","","9","","","","10","","10","","","1","","","","","","","","","","","19400416","0","JKV01","HOM","L","exhibition",""
"CV9194004160","whitc104","CV9","1","upper","27","","","9","","","","10","","10","","","1","","","","","","","","","","","19400416","0","JKV01","HOM","L","exhibition",""
"CAG194005180","whitc104","CV9","2","value","4","","4","0","0","0","0","0","","0","","0","0","0","0","","","","","","","1","","19400518","0","CHI09","CAG","W","regular","y"
"CAG194005180","whitc104","CV9","2","lower","4","","","0","0","0","0","0","","0","","0","0","0","0","","","","","","","","","19400518","0","CHI09","CAG","W","regular","y"
"CAG194005180","whitc104","CV9","2","upper","4","","","0","0","0","0","0","","0","","0","0","0","0","","","","","","","","","19400518","0","CHI09","CAG","W","regular","y"
"CAG194005200","whitc104","CV9","2","value","","","","2","","","","","","","","","","","","","","","","","","1","","19400520","0","CHI09","CAG","L","regular",""
"CAG194005200","whitc104","CV9","2","lower","","","","2","","","","","","","","","","","","","","","","","","","","19400520","0","CHI09","CAG","L","regular",""
"CAG194005200","whitc104","CV9","2","upper","","","","2","","","","","","","","","","","","","","","","","","","","19400520","0","CHI09","CAG","L","regular",""
"CV9194006022","whitc104","CV9","3","value","5","","5","0","","0","0","0","","0","","1","0","0","0","","","","","","","1","","19400602","2","CLE06","KCM","L","regular","y"
"CV9194006022","whitc104","CV9","3","lower","","","","","","0","0","","","0","","1","0","0","0","","","","","","","","","19400602","2","CLE06","KCM","L","regular","y"
"CV9194006022","whitc104","CV9","3","upper","","","","","","0","0","","","0","","1","0","0","0","","","","","","","","","19400602","2","CLE06","KCM","L","regular","y"
"BIR194006270","whitc104","CV9","2","value","","","","","","","","","","","","","","","","","","","","","","","","19400627","0","BIR01","BIR","W","regular",""
"BIR194006270","whitc104","CV9","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19400627","0","BIR01","BIR","W","regular",""
"BIR194006270","whitc104","CV9","2","upper","","","","","","","","","","","","","","","","","","1","","","","","","19400627","0","BIR01","BIR","W","regular",""
"KCM194008020","whitc104","IN8","2","value","15","","20","4","","","0","2","","1","","4","0","0","0","0","","","","","","1","","19400802","0","BEL01","KCM","T","regular","y"
"KCM194008020","whitc104","IN8","2","lower","","","","","","","0","","","1","","4","0","0","0","","","","","","","","","19400802","0","BEL01","KCM","T","regular","y"
"KCM194008020","whitc104","IN8","2","upper","","","","","","","0","","","1","","4","0","0","0","","","","","","","","","19400802","0","BEL01","KCM","T","regular","y"
"KCM194509040","whitc104","KCM","1","value","27","","","","","","","2","","","","","","","","","","1","","","1","","1","19450904","0","BEL01","MEM","W","regular",""
"KCM194509040","whitc104","KCM","1","lower","27","","","","","","","2","","","","","","","","","","","","","","","","19450904","0","BEL01","MEM","W","regular",""
"KCM194509040","whitc104","KCM","1","upper","27","","","","","","","2","","","","","","","","","","","","","","","","19450904","0","BEL01","MEM","W","regular",""
