"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"MEM194204050","fagag101","MEM","1","4","value","27","2","2","2","1","0","0","19420405","0","MEM02","BLG","W","exhibition","y"
"MEM194204050","fagag101","MEM","1","4","lower","27","2","2","2","1","0","0","19420405","0","MEM02","BLG","W","exhibition","y"
"MEM194204050","fagag101","MEM","1","4","upper","27","2","2","2","1","0","0","19420405","0","MEM02","BLG","W","exhibition","y"
"CAG194204120","fagag101","MEM","1","4","value","26","0","5","0","1","0","0","19420412","0","LRK02","CAG","L","exhibition","y"
"CAG194204120","fagag101","MEM","1","4","lower","26","","","0","1","0","0","19420412","0","LRK02","CAG","L","exhibition","y"
"CAG194204120","fagag101","MEM","1","4","upper","26","","","0","1","0","0","19420412","0","LRK02","CAG","L","exhibition","y"
"MEM194205031","fagag101","MEM","1","6","value","","1","5","0","1","0","0","19420503","1","MEM02","KCM","L","exhibition","y"
"MEM194205031","fagag101","MEM","1","6","lower","","","","0","1","0","0","19420503","1","MEM02","KCM","L","exhibition","y"
"MEM194205031","fagag101","MEM","1","6","upper","","","","0","1","0","0","19420503","1","MEM02","KCM","L","exhibition","y"
"MEM194205031","fagag101","MEM","2","4","value","","","","0","0","0","0","19420503","1","MEM02","KCM","L","exhibition","y"
"MEM194205031","fagag101","MEM","2","4","lower","","","","0","0","0","0","19420503","1","MEM02","KCM","L","exhibition","y"
"MEM194205031","fagag101","MEM","2","4","upper","","","","0","1","0","0","19420503","1","MEM02","KCM","L","exhibition","y"
"MEM194205032","fagag101","MEM","1","4","value","21","","","0","","0","0","19420503","2","MEM02","KCM","L","exhibition","y"
"MEM194205032","fagag101","MEM","1","4","lower","21","","","0","","0","0","19420503","2","MEM02","KCM","L","exhibition","y"
"MEM194205032","fagag101","MEM","1","4","upper","21","","","0","","0","0","19420503","2","MEM02","KCM","L","exhibition","y"
"MEM194205060","fagag101","MEM","1","4","value","27","","","0","1","0","0","19420506","0","GRE01","KCM","L","exhibition","y"
"MEM194205060","fagag101","MEM","1","4","lower","27","","","0","1","0","0","19420506","0","GRE01","KCM","L","exhibition","y"
"MEM194205060","fagag101","MEM","1","4","upper","27","","","0","1","0","0","19420506","0","GRE01","KCM","L","exhibition","y"
