"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"KCM194307080","willj112","BIR","1","value","24","","","7","","","","5","","","","","","","","","","","","","","1","","1","","1","19430708","0","DAL01","KCM","l","regular",""
"KCM194307150","willj112","BIR","2","value","5","","12","4","0","0","0","5","","3","0","1","0","0","0","0","0","","","","","1","","","","","19430715","0","KAN05","KCM","l","regular","y"
"CVB194308280","willj112","BIR","1","value","30","","","11","","","","12","","","","","","","","","","","","","","","","1","","1","19430828","0","DAY03","CVB","t","regular",""
"CIA194405302","willj112","CIA","1","value","30","","","8","","","","6","","","","","","","","","","","","","","1","","1","","1","19440530","2","IND10","MEM","l","regular",""
"CIA194406051","willj112","CIA","2","value","9","","11","1","0","0","0","0","0","1","0","1","0","0","0","0","0","","","","1","","","","1","","19440605","1","PHI11","BIR","w","regular","y"
"MEM194406251","willj112","CIA","2","value","1","","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","","","","","1","","19440625","1","MEM03","MEM","l","regular","y"
"MEM194406252","willj112","CIA","1","value","18","","","","","","","5","","","","","","","","","","","","","","","","1","","1","19440625","2","MEM03","MEM","t","regular",""
"MEM194406280","willj112","CIA","1","value","27","","","6","","","","0","0","","","","","","","","","","","","1","","","1","","1","19440628","0","FTW01","MEM","w","regular",""
"CIA194407141","willj112","CIA","1","value","21","","","7","","","","1","","","","","","","","","","","","","1","","","1","","1","19440714","1","IND10","MEM","w","regular",""
"CAG194407161","willj112","CIA","2","value","16","","19","3","0","0","0","2","2","0","0","","0","0","0","","0","","","","","1","","","1","","19440716","1","CHI10","CAG","l","regular","y"
"CIA194407231","willj112","CIA","1","value","27","","","9","1","","","3","","1","","","","","","","","","","","","1","","1","","1","19440723","1","CIN07","BIR","l","regular",""
"CIA194407250","willj112","CIA","2","value","27","","","","","","","","","","","","","","","","","","","","","","","","1","","19440725","0","TOL05","BIR","l","regular",""
"CIA194407250","willj112","CIA","2","upper","26","","","","","","","","","","","","","","","","","","","","","","","","","","19440725","0","TOL05","BIR","l","regular",""
"CIA194407301","willj112","CIA","1","value","30","","","","","","","4","4","","","","","","","","","","","","","","","1","","","19440730","1","IND10","CVB","l","regular",""
"CIA194408030","willj112","CIA","2","value","18","","","","","","","","","","","","","","","","","","","","1","","","","1","","19440803","0","COL05","MEM","w","regular",""
"KCM194408131","willj112","CIA","1","value","6","5","14","7","0","0","0","5","","1","0","","0","0","0","0","0","","","","","1","","1","","","19440813","1","KAN05","KCM","l","exhibition","y"
"CVB194408210","willj112","CIA","1","value","27","","","","","","","1","","","","","","","","","","","","","1","","","1","","1","19440821","0","BUF06","CVB","w","regular",""
"MEM194408290","willj112","CIA","1","value","27","","","4","","","","1","","1","","","","","","","","","","","1","","","1","","1","19440829","0","NSH02","MEM","w","regular",""
"CIA194409041","willj112","CIA","1","value","21","","","6","","","","3","","","","","","","","","","","","","1","","","1","","1","19440904","1","IND10","BIR","w","regular",""
"CIA194409050","willj112","CIA","3","value","3","","","","","","","1","","","","","","","","","","","","","","","","","","","19440905","0","COL05","BIR","l","exhibition",""
"CIA194409050","willj112","CIA","3","upper","","","","","","","","8","","","","","","","","","","","","","","","","","","","19440905","0","COL05","BIR","l","exhibition",""
"KCM194409120","willj112","CIA","1","value","27","","34","4","0","0","0","1","1","2","","1","0","0","0","1","","","","","1","","","1","","1","19440912","0","OKC02","KCM","w","exhibition","y"
"KCM194409190","willj112","CIA","1","value","16","","20","5","0","0","0","3","","3","0","3","0","0","0","0","0","","","","","1","","1","","","19440919","0","SAT01","KCM","l","exhibition","y"
"KCM194504220","willj112","CIA","1","value","24","","34","10","0","0","1","4","","1","","2","0","0","0","1","","","","","","1","","1","","1","19450422","0","NOL01","KCM","l","exhibition","y"
