"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BLG194505290","morgs101","BLG","2","value","1","","4","2","0","0","0","2","","2","0","","0","0","0","0","0","","","","","","","","","","19450529","0","BAL14","NY5","w","regular","y"
"PH5194506120","morgs101","BLG","1","value","19","","36","10","0","0","0","12","","5","0","1","0","0","0","","0","","","","1","","","1","","","19450612","0","WIL04","PH5","w","regular","y"
"PH5194506230","morgs101","BLG","2","value","3","","8","3","0","0","0","3","","2","0","","0","1","0","","0","","","","","","","","","","19450623","0","PHI17","PH5","l","regular","y"
"BLG194507070","morgs101","BLG","1","value","26","","40","12","0","0","2","6","","3","0","3","0","2","0","0","0","","","","1","","","1","","","19450707","0","HRB01","NW2","w","regular","y"
"HOM194507210","morgs101","BLG","1","value","9","","18","4","0","0","0","5","","4","0","4","0","0","0","1","0","","","","","1","","1","","","19450721","0","HRB01","HOM","l","regular","y"
"BLG194508040","morgs101","BLG","2","value","26","","37","10","0","0","1","4","","5","0","5","0","0","0","1","0","","","","","","","","1","","19450804","0","HRB01","NW2","l","regular","y"
"BLG194508070","morgs101","BLG","2","value","2","","3","1","0","0","0","0","","0","0","0","0","0","0","","0","","","","1","","","","1","","19450807","0","BAL14","NY5","w","regular","y"
"BLG194508130","morgs101","BLG","1","value","27","","37","3","2","0","0","2","1","8","","8","0","0","0","1","1","","","","","1","","1","","1","19450813","0","YOR03","CVB","l","exhibition","y"
"BLG194508310","morgs101","BLG","3","value","1","","4","1","0","0","0","2","","2","0","","0","0","0","0","0","","","","","1","","","","","19450831","0","BAL14","NY5","l","regular","y"
"IN9194806170","morgs101","MEM","2","value","12","","","","","","","","","","","","","","","","","","","","","","","","","","19480617","0","IND10","IN9","l","regular",""
"KCM194806250","morgs101","MEM","2","value","15","7","30","12","0","1","0","10","8","3","0","0","0","0","0","1","0","1","0","0","","","","","","","19480625","0","KAN05","KCM","l","regular","y"
"BIR194807041","morgs101","MEM","1","value","14","","26","5","","","1","5","","6","","1","0","0","0","","","","","","","","","1","","","19480704","1","BIR01","BIR","l","regular","y"
"MEM194807130","morgs101","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19480713","0","GRE01","CVB","l","regular",""
"MEM194807200","morgs101","MEM","1","value","18","","","","","","","3","","","","","","","","","","","","","","","","1","","","19480720","0","CHT01","KCM","l","regular",""
"MEM194807200","morgs101","MEM","1","upper","21","","","","","","","6","","","","","","","","","","","","","","","","","","","19480720","0","CHT01","KCM","l","regular",""
"MEM194808060","morgs101","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19480806","0","MEM02","CVB","l","regular",""
"KCM194808240","morgs101","MEM","2","value","1","","","","","","","1","","","","","","","","","","","","","","1","","","1","","19480824","0","DEN03","KCM","l","exhibition",""
"MEM194808292","morgs101","MEM","1","value","3","","","","","","","3","3","","","","","","","","","","","","","","","1","","","19480829","2","MEM02","IN9","t","regular",""
"MEM194809121","morgs101","MEM","3","value","","","","","","","","","","","","","","","","","","","","","1","","","","1","","19480912","1","MEM02","NY5","w","exhibition",""
"MEM194809122","morgs101","MEM","1","value","15","","","4","","","","2","","","","","","","","","","","","","","1","","1","","1","19480912","2","MEM02","NY5","l","exhibition",""
