"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"HOM194308081","butle101","NW2","2","1","value","4","1","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19430808","1","WAS09","HOM","L","regular","y"
"HOM194308081","butle101","NW2","2","1","lower","4","1","0","0","0","0","0","0","","0","","","","0","","","0","","","","19430808","1","WAS09","HOM","L","regular","y"
"HOM194308081","butle101","NW2","2","1","upper","4","1","0","0","0","0","0","0","","0","","","","0","","","0","","","","19430808","1","WAS09","HOM","L","regular","y"
"HOM194308082","butle101","NW2","2","2","value","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19430808","2","WAS09","HOM","W","regular","y"
"HOM194308082","butle101","NW2","2","2","lower","0","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19430808","2","WAS09","HOM","W","regular","y"
"HOM194308082","butle101","NW2","2","2","upper","0","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19430808","2","WAS09","HOM","W","regular","y"
"HOM194507100","butle101","HOM","7","1","value","4","0","1","","","","","","","","","","","","","","","","","","19450710","0","PIT06","NY5","W","regular","y"
"HOM194507100","butle101","HOM","7","1","lower","","0","1","","","","","","","","","","","","","","","","","","19450710","0","PIT06","NY5","W","regular","y"
"HOM194507100","butle101","HOM","7","1","upper","","0","1","","","","","","","","","","","","","","","","","","19450710","0","PIT06","NY5","W","regular","y"
