"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"KCM193710050","browm103","MLS","4","value","9","0","14","4","1","0","1","3","3","1","0","0","0","0","0","0","0","","","","","1","","19371005","0","DAV01","KCM","W","exhibition","y"
"KCM193710050","browm103","MLS","4","lower","6","","","4","0","0","1","3","3","1","0","0","0","0","0","","0","","","","","","","19371005","0","DAV01","KCM","W","exhibition","y"
"KCM193710050","browm103","MLS","4","upper","6","","","4","1","0","1","3","3","1","0","3","0","0","0","","0","","","","","","","19371005","0","DAV01","KCM","W","exhibition","y"
"MLS193710070","browm103","MLS","1","value","12","","18","6","","","0","2","","1","","3","0","1","0","1","","","","","1","","","19371007","0","CED01","KCM","W","exhibition","y"
"MLS193710070","browm103","MLS","1","lower","12","","","4","","","0","2","","1","","3","0","1","0","","","","","","","","","19371007","0","CED01","KCM","W","exhibition","y"
"MLS193710070","browm103","MLS","1","upper","12","","","4","","","0","2","","1","","6","0","1","0","","","","","","","","","19371007","0","CED01","KCM","W","exhibition","y"
"MLS193710090","browm103","MLS","3","value","6","","8","2","","","1","1","","0","","","0","0","0","0","","1","","","","","","19371009","0","MAN01","KCM","W","exhibition","y"
"MLS193710090","browm103","MLS","3","lower","","","","","","","","1","","","","","","","","","","","","","","","","19371009","0","MAN01","KCM","W","exhibition","y"
"MLS193710090","browm103","MLS","3","upper","","","","","","","","1","","","","","","","","","","","","","","","","19371009","0","MAN01","KCM","W","exhibition","y"
"KCM193710101","browm103","MLS","3","value","12","","15","2","0","0","0","0","0","2","","4","0","0","0","","","","","1","","1","","19371010","1","KAN05","KCM","W","exhibition","y"
"KCM193710101","browm103","MLS","3","lower","12","","","2","0","0","0","0","0","2","","4","0","0","0","","","","","","","","","19371010","1","KAN05","KCM","W","exhibition","y"
"KCM193710101","browm103","MLS","3","upper","12","","","2","0","0","0","0","0","2","","4","0","0","0","","","","","","","","","19371010","1","KAN05","KCM","W","exhibition","y"
"MLS193710110","browm103","MLS","4","value","6","","8","2","","","0","0","0","0","","0","0","0","0","0","","","","","","1","","19371011","0","OKC01","KCM","L","exhibition","y"
"MLS193710110","browm103","MLS","4","lower","6","","","2","","","","0","0","0","","0","0","0","0","","","","","","","","","19371011","0","OKC01","KCM","L","exhibition","y"
"MLS193710110","browm103","MLS","4","upper","6","","","2","","","","0","0","0","","0","0","0","0","","","","","","","","","19371011","0","OKC01","KCM","L","exhibition","y"
