"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"CB1192104300","lanei101","CB1","1","7","value","27","0","0","0","0","0","0","19210430","0","COL04","CG1","L","regular","y"
"CB1192104300","lanei101","CB1","1","7","lower","27","0","0","0","0","0","0","19210430","0","COL04","CG1","L","regular","y"
"CB1192104300","lanei101","CB1","1","7","upper","27","0","0","0","0","0","0","19210430","0","COL04","CG1","L","regular","y"
"CB1192105010","lanei101","CB1","1","7","value","33","3","0","0","0","0","0","19210501","0","COL04","CG1","T","regular","y"
"CB1192105010","lanei101","CB1","1","7","lower","33","3","0","0","0","0","0","19210501","0","COL04","CG1","T","regular","y"
"CB1192105010","lanei101","CB1","1","7","upper","33","3","0","0","0","0","0","19210501","0","COL04","CG1","T","regular","y"
"SLG192106290","lanei101","CB1","1","1","value","6","0","1","0","0","0","0","19210629","0","STL11","SLG","L","regular","y"
"SLG192106290","lanei101","CB1","1","1","lower","6","0","1","0","0","0","0","19210629","0","STL11","SLG","L","regular","y"
"SLG192106290","lanei101","CB1","1","1","upper","6","0","1","0","0","0","0","19210629","0","STL11","SLG","L","regular","y"
"CB1192107090","lanei101","CB1","1","5","value","","1","1","0","0","0","0","19210709","0","COL04","DT1","W","regular","y"
"CB1192107090","lanei101","CB1","1","5","lower","","1","1","0","0","0","0","19210709","0","COL04","DT1","W","regular","y"
"CB1192107090","lanei101","CB1","1","5","upper","","1","1","0","0","0","0","19210709","0","COL04","DT1","W","regular","y"
"CB1192107190","lanei101","CB1","1","8","value","27","1","0","0","0","0","0","19210719","0","COL04","CG1","W","regular","y"
"CB1192107190","lanei101","CB1","1","8","lower","27","1","0","0","0","0","0","19210719","0","COL04","CG1","W","regular","y"
"CB1192107190","lanei101","CB1","1","8","upper","27","1","0","0","0","0","0","19210719","0","COL04","CG1","W","regular","y"
"DT1192206270","lanei101","DT1","1","5","value","27","0","1","0","0","0","0","19220627","0","DET07","SSN","W","regular","y"
"DT1192206270","lanei101","DT1","1","5","lower","27","0","1","0","0","0","0","19220627","0","DET07","SSN","W","regular","y"
"DT1192206270","lanei101","DT1","1","5","upper","27","0","1","0","0","0","0","19220627","0","DET07","SSN","W","regular","y"
