"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"JAX193805100","ferrw102","JAX","","1","value","","","","","","","","","","","","","","","","","","","","","","","19380510","0","JKV01","BIR","w","exhibition",""
"BIR193806262","ferrw102","JAX","","1","value","","","","","","","","","","","","","","","","","","","","","","","19380626","2","BIR01","BIR","l","regular",""
"CV9193903270","ferrw102","CV9","9","3","value","2","2","1","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19390327","0","JKV01","CAG","w","exhibition","y"
"CV9193904030","ferrw102","CV9","1","3","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19390403","0","JKV01","CAG","l","exhibition","y"
"CV9193904110","ferrw102","CV9","","","value","","","0","1","0","0","0","0","","","","","","","","","","","","","","","19390411","0","JKV01","HOM","l","exhibition",""
"HOM193905302","ferrw102","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19390530","2","PIT06","NY6","w","regular",""
"HOM193906020","ferrw102","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19390602","0","BUT01","NY6","w","exhibition",""
"HOM193906120","ferrw102","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19390612","0","IND10","BLG","l","regular",""
"CV9193907120","ferrw102","CV9","9","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19390712","0","MIL03","MEM","l","regular","y"
"HOM193908061","ferrw102","HOM","9","1","value","4","4","1","1","0","0","0","","0","","0","0","0","","0","","","0","0","","","","19390806","1","IND10","NW2","w","exhibition","y"
"PH5193909020","ferrw102","HOM","9","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","19390902","0","CHE01","PH5","l","regular","y"
"HOM193909090","ferrw102","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19390909","0","HOM01","PH5","l","divisionseries",""
"BLG193909240","ferrw102","HOM","8","2","value","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","1","","19390924","0","NYC16","BLG","l","lcs","y"
"CV9194004160","ferrw102","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19400416","0","JKV01","CV9","w","exhibition",""
"HOM194005020","ferrw102","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19400502","0","ELD01","CAG","l","exhibition",""
"HOM194007020","ferrw102","HOM","9","3","value","0","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400702","0","BUF06","BLG","l","regular","y"
"HOM194007120","ferrw102","HOM","9","2","value","2","2","1","2","0","0","1","3","0","","0","0","0","","0","","","0","","","","","19400712","0","HRB01","BLG","l","regular","y"
"HOM194007282","ferrw102","HOM","9","3","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400728","2","NYC16","BLG","l","regular","y"
