"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"HOM194704271","kaisc101","HOM","9","1","value","3","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","19470427","1","WAS09","NY5","W","exhibition","y"
"HOM194704271","kaisc101","HOM","9","1","lower","3","0","1","0","0","0","1","0","","0","","","","0","","","0","","","","19470427","1","WAS09","NY5","W","exhibition","y"
"HOM194704271","kaisc101","HOM","9","1","upper","3","0","1","0","0","0","1","0","","0","","","","0","","","0","","","","19470427","1","WAS09","NY5","W","exhibition","y"
"HOM194705041","kaisc101","HOM","9","2","value","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19470504","1","WAS09","NY6","L","regular","y"
"HOM194705041","kaisc101","HOM","9","2","lower","0","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470504","1","WAS09","NY6","L","regular","y"
"HOM194705041","kaisc101","HOM","9","2","upper","0","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470504","1","WAS09","NY6","L","regular","y"
"BLG194705111","kaisc101","HOM","9","2","value","2","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","1","","19470511","1","BAL14","BLG","L","regular","y"
"BLG194705111","kaisc101","HOM","9","2","lower","2","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","19470511","1","BAL14","BLG","L","regular","y"
"BLG194705111","kaisc101","HOM","9","2","upper","2","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","19470511","1","BAL14","BLG","L","regular","y"
"BLG194705112","kaisc101","HOM","9","2","value","0","0","0","0","0","0","","1","","0","0","0","","0","","","0","","","","19470511","2","BAL14","BLG","W","regular","y"
"BLG194705112","kaisc101","HOM","9","2","lower","0","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19470511","2","BAL14","BLG","W","regular","y"
"BLG194705112","kaisc101","HOM","9","2","upper","0","0","0","0","0","0","","1","","0","","","","0","","","0","","","","19470511","2","BAL14","BLG","W","regular","y"
"HOM194705160","kaisc101","HOM","9","1","value","2","0","1","0","0","0","1","2","","0","0","0","","0","","","0","","","","19470516","0","ERI01","CVB","W","exhibition","y"
"HOM194705160","kaisc101","HOM","9","1","lower","2","0","1","0","0","0","1","0","","0","","","","0","","","0","","","","19470516","0","ERI01","CVB","W","exhibition","y"
"HOM194705160","kaisc101","HOM","9","1","upper","2","0","1","0","0","0","1","2","","0","","","","0","","","0","","","","19470516","0","ERI01","CVB","W","exhibition","y"
"NW2194705181","kaisc101","HOM","9","2","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","1","","19470518","1","NWK04","NW2","W","regular","y"
"NW2194705181","kaisc101","HOM","9","2","lower","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470518","1","NWK04","NW2","W","regular","y"
"NW2194705181","kaisc101","HOM","9","2","upper","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470518","1","NWK04","NW2","W","regular","y"
"BLG194705190","kaisc101","HOM","9","1","value","3","1","1","1","0","0","","0","","0","0","0","","0","","","0","","","","19470519","0","PHI11","BLG","L","regular","y"
"BLG194705190","kaisc101","HOM","9","1","lower","3","1","1","1","0","0","","0","","0","","","","0","","","0","","","","19470519","0","PHI11","BLG","L","regular","y"
"BLG194705190","kaisc101","HOM","9","1","upper","3","1","1","1","0","0","","0","","0","","","","0","","","0","","","","19470519","0","PHI11","BLG","L","regular","y"
"HOM194705241","kaisc101","HOM","9","2","value","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19470524","1","PIT06","NY5","W","regular","y"
"HOM194705241","kaisc101","HOM","9","2","lower","","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19470524","1","PIT06","NY5","W","regular","y"
"HOM194705241","kaisc101","HOM","9","2","upper","","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19470524","1","PIT06","NY5","W","regular","y"
"NW2194705301","kaisc101","HOM","8","2","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","1","","19470530","1","NYC15","NW2","L","regular","y"
"NW2194705301","kaisc101","HOM","8","2","lower","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470530","1","NYC15","NW2","L","regular","y"
"NW2194705301","kaisc101","HOM","8","2","upper","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470530","1","NYC15","NW2","L","regular","y"
"NW2194705302","kaisc101","HOM","9","2","value","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19470530","2","NYC15","NW2","L","regular","y"
"NW2194705302","kaisc101","HOM","9","2","lower","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470530","2","NYC15","NW2","L","regular","y"
"NW2194705302","kaisc101","HOM","9","2","upper","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470530","2","NYC15","NW2","L","regular","y"
"HOM194706012","kaisc101","HOM","9","4","value","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19470601","2","WAS09","PH5","L","regular","y"
"HOM194706012","kaisc101","HOM","9","4","lower","0","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470601","2","WAS09","PH5","L","regular","y"
"HOM194706012","kaisc101","HOM","9","4","upper","0","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470601","2","WAS09","PH5","L","regular","y"
"HOM194706040","kaisc101","HOM","9","3","value","1","0","0","0","0","0","0","0","","0","0","0","1","0","","","0","","1","","19470604","0","PIT06","NW2","L","regular","y"
"HOM194706040","kaisc101","HOM","9","3","lower","1","0","0","0","0","0","0","0","","0","","","1","0","","","0","","","","19470604","0","PIT06","NW2","L","regular","y"
"HOM194706040","kaisc101","HOM","9","3","upper","1","0","0","0","0","0","0","0","","0","","","1","0","","","0","","","","19470604","0","PIT06","NW2","L","regular","y"
"HOM194706081","kaisc101","HOM","9","2","value","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19470608","1","WAS09","NW2","L","regular","y"
"HOM194706081","kaisc101","HOM","9","2","lower","0","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470608","1","WAS09","NW2","L","regular","y"
"HOM194706081","kaisc101","HOM","9","2","upper","0","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470608","1","WAS09","NW2","L","regular","y"
"PH5194706152","kaisc101","HOM","9","3","value","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19470615","2","WIL04","PH5","W","regular","y"
"PH5194706152","kaisc101","HOM","9","3","lower","0","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470615","2","WIL04","PH5","W","regular","y"
"PH5194706152","kaisc101","HOM","9","3","upper","0","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470615","2","WIL04","PH5","W","regular","y"
"HOM194706291","kaisc101","HOM","9","3","value","1","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19470629","1","PIT06","PH5","L","regular","y"
"HOM194706291","kaisc101","HOM","9","3","lower","1","1","1","0","0","0","","0","","0","","","","0","","","0","","","","19470629","1","PIT06","PH5","L","regular","y"
"HOM194706291","kaisc101","HOM","9","3","upper","1","1","1","0","0","0","","0","","0","","","","0","","","0","","","","19470629","1","PIT06","PH5","L","regular","y"
"HOM194707140","kaisc101","HOM","9","1","value","3","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19470714","0","HRB01","MEM","L","exhibition","y"
"HOM194707140","kaisc101","HOM","9","1","lower","3","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19470714","0","HRB01","MEM","L","exhibition","y"
"HOM194707140","kaisc101","HOM","9","1","upper","3","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19470714","0","HRB01","MEM","L","exhibition","y"
"CVB194707300","kaisc101","HOM","","","value","","","","","","","","","","","","","","","","","","","","","19470730","0","LOU05","CVB","L","exhibition",""
"CVB194707300","kaisc101","HOM","","","lower","","","","","","","","","","","","","","","","","","","","","19470730","0","LOU05","CVB","L","exhibition",""
"CVB194707300","kaisc101","HOM","","","upper","","","","","","","","","","","","","","","","","","","","","19470730","0","LOU05","CVB","L","exhibition",""
