"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM194404231","newcd101","NW2","2","value","9","","11","2","0","1","0","1","","0","0","2","0","0","0","","0","","","","","","","","1","","19440423","1","WAS09","HOM","l","exhibition","y"
"HOM194404250","newcd101","NW2","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19440425","0","GRE03","HOM","l","exhibition",""
"NW2194405142","newcd101","NW2","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19440514","2","NWK04","PH5","w","regular",""
"PH5194406010","newcd101","NW2","3","value","15","","18","1","0","0","0","1","","0","0","","0","0","0","","0","","","","","","","","1","","19440601","0","PHI17","PH5","l","regular","y"
"BLG194406041","newcd101","NW2","2","value","9","","","","","","1","3","","","","","","","","","","","","","","","","","1","","19440604","1","BAL14","BLG","l","regular",""
"NY6194406160","newcd101","NW2","2","value","6","","","","","","","1","","","","","","","","","","","","","","","","","1","","19440616","0","DAY03","NY6","l","regular",""
"HOM194406181","newcd101","NW2","2","value","1","","3","2","0","0","0","1","","0","0","1","0","0","0","0","0","","","","","","","","","","19440618","1","PIT06","HOM","l","regular","y"
"HOM194406190","newcd101","NW2","1","value","27","","43","7","2","1","0","2","","8","","4","1","0","0","0","","","","","1","","","1","","1","19440619","0","HRB01","HOM","w","regular","y"
"NW2194407022","newcd101","NW2","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19440702","2","NWK04","HOM","l","regular",""
"PH5194407080","newcd101","NW2","1","value","3","","9","2","0","0","0","4","4","2","0","","2","0","0","1","0","","","","","1","","1","","","19440708","0","PHI17","PH5","l","regular","y"
"BLG194407100","newcd101","NW2","1","value","24","","31","7","2","0","1","4","","1","","3","0","1","0","2","","","","","","1","","1","","1","19440710","0","HRB01","BLG","l","regular","y"
"NW2194408132","newcd101","NW2","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19440813","2","NWK04","PH5","w","exhibition",""
"NW2194408220","newcd101","NW2","1","value","27","","45","12","3","0","1","7","","8","","8","0","1","0","1","","","","","","1","","1","","1","19440822","0","HRB01","BLG","l","regular","y"
"HOM194408272","newcd101","NW2","1","value","18","","","5","","","","6","","3","","","1","","","","","","","","","1","","1","","1","19440827","2","PIT06","HOM","l","regular",""
"NW2194409042","newcd101","NW2","1","value","12","","","","","","2","2","","","","","","","","","","","","","","1","","1","","","19440904","2","NWK04","BLG","l","regular",""
"NW2194409042","newcd101","NW2","1","upper","15","","","","","","2","7","","","","","","","","","","","","","","","","","","","19440904","2","NWK04","BLG","l","regular",""
"BLG194505110","newcd101","NW2","1","value","25","","40","12","0","0","1","8","","1","","5","1","0","0","1","","","","","","1","","1","","1","19450511","0","BAL14","BLG","l","regular","y"
"NW2194505202","newcd101","NW2","1","value","21","","","9","","","1","4","","","","","","","","","","","","","1","","","1","","1","19450520","2","NWK04","PH5","w","regular",""
"NY6194506060","newcd101","NW2","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19450606","0","NYC14","NY6","w","regular",""
"HOM194506101","newcd101","NW2","2","value","12","","20","4","0","0","0","4","","3","0","3","0","0","0","0","0","","","","","","","","1","","19450610","1","WAS09","HOM","l","regular","y"
"NW2194506220","newcd101","NW2","1","value","27","","","","","","","3","","","","14","","","","","","","","","1","","","1","","1","19450622","0","NWK04","BIR","w","exhibition",""
"PH5194507111","newcd101","NW2","1","value","27","","38","8","0","0","0","3","2","4","","1","0","0","0","1","","","","","1","","","1","","1","19450711","1","PHI11","PH5","w","regular","y"
"NY5194507220","newcd101","NW2","1","value","27","","","7","","","","1","","","","","","","","","","","","","1","","","1","","1","19450722","0","NYC14","NY5","w","regular",""
"BLG194508051","newcd101","NW2","1","value","27","","31","1","0","0","0","1","","4","","","0","0","0","0","","","","","1","","","1","","1","19450805","1","BAL14","BLG","w","regular","y"
