"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CUX190309131","mccld101","CUX","4","1","value","5","1","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19030913","1","NYC18","PHG","W","championship","y"
"CUX190309131","mccld101","CUX","4","1","lower","","1","0","0","0","0","","0","","0","","","","0","","","0","","","","19030913","1","NYC18","PHG","W","championship","y"
"CUX190309131","mccld101","CUX","4","1","upper","","1","0","0","0","0","","0","","0","","","","0","","","0","","","","19030913","1","NYC18","PHG","W","championship","y"
"PHG190309132","mccld101","CUX","4","1","value","3","0","0","0","0","0","","0","","0","1","","","0","","","0","","","","19030913","2","NYC18","PHG","L","championship","y"
"PHG190309132","mccld101","CUX","4","1","lower","","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19030913","2","NYC18","PHG","L","championship","y"
"PHG190309132","mccld101","CUX","4","1","upper","","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19030913","2","NYC18","PHG","L","championship","y"
"PHG190309150","mccld101","CUX","4","1","value","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19030915","0","CAM02","PHG","L","championship","y"
"PHG190309150","mccld101","CUX","4","1","lower","","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19030915","0","CAM02","PHG","L","championship","y"
"PHG190309150","mccld101","CUX","4","1","upper","","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19030915","0","CAM02","PHG","L","championship","y"
"CUX190309180","mccld101","CUX","4","1","value","4","0","1","0","0","0","0","0","","0","1","","","0","","","0","","","","19030918","0","HRB01","PHG","W","championship","y"
"CUX190309180","mccld101","CUX","4","1","lower","4","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19030918","0","HRB01","PHG","W","championship","y"
"CUX190309180","mccld101","CUX","4","1","upper","4","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19030918","0","HRB01","PHG","W","championship","y"
"PHG190309250","mccld101","CUX","7","1","value","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","19030925","0","CAM02","PHG","W","championship","y"
"PHG190309250","mccld101","CUX","7","1","lower","","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19030925","0","CAM02","PHG","W","championship","y"
"PHG190309250","mccld101","CUX","7","1","upper","","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19030925","0","CAM02","PHG","W","championship","y"
"CUX190409010","mccld101","CUX","9","1","value","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19040901","0","ACY01","PHG","L","championship","y"
"CUX190409010","mccld101","CUX","9","1","lower","","0","0","0","0","0","","0","","0","","","","0","","","","","","","19040901","0","ACY01","PHG","L","championship","y"
"CUX190409010","mccld101","CUX","9","1","upper","","0","0","0","0","0","","0","","0","","","","0","","","","","","","19040901","0","ACY01","PHG","L","championship","y"
"CUX190409030","mccld101","CUX","9","1","value","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19040903","0","ACY01","PHG","L","championship","y"
"CUX190409030","mccld101","CUX","9","1","lower","","0","0","0","0","0","","0","","0","","","","0","","","","","","","19040903","0","ACY01","PHG","L","championship","y"
"CUX190409030","mccld101","CUX","9","1","upper","","0","0","0","0","0","","0","","0","","","","0","","","","","","","19040903","0","ACY01","PHG","L","championship","y"
