"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"PH5193804130","sneas101","HOM","7","1","value","4","4","2","3","0","1","0","","","","","0","","","","","","","","","","","19380413","0","GAL01","PH5","w","exhibition","y"
"KCM193804140","sneas101","HOM","7","1","value","4","4","0","2","0","0","0","","","","","0","","","","","","","","","","","19380414","0","HOU04","KCM","w","exhibition","y"
"KCM194104270","sneas101","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19410427","0","OKC02","CAG","l","exhibition",""
"MEM194105041","sneas101","KCM","6","1","value","3","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410504","1","MEM02","MEM","l","exhibition","y"
"BIR194105111","sneas101","KCM","7","1","value","5","5","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410511","1","BIR01","BIR","w","regular","y"
"BIR194105112","sneas101","KCM","7","1","value","3","3","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410511","2","BIR01","BIR","w","regular","y"
"CAG194105181","sneas101","KCM","8","1","value","4","3","0","0","0","0","0","0","1","","0","0","0","0","0","","","0","","","","","19410518","1","CHI10","CAG","w","regular","y"
"CAG194105182","sneas101","KCM","8","1","value","","","","","","","","0","","","","","","","","","","","","","","","19410518","2","CHI10","CAG","l","regular",""
"KCM194105200","sneas101","KCM","8","1","value","4","4","2","2","2","0","0","1","0","","0","0","0","","0","","","0","","","","","19410520","0","SPR05","MEM","l","regular","y"
"KCM194105250","sneas101","KCM","8","1","value","4","3","0","1","0","1","0","0","0","","0","1","","","0","","","0","","","","","19410525","0","KAN05","MEM","w","regular","y"
"KCM194106011","sneas101","KCM","8","1","value","4","3","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19410601","1","KAN05","JAX","l","regular","y"
"KCM194106012","sneas101","KCM","8","1","value","4","2","0","0","0","0","0","","0","","0","2","","1","1","","","0","","","","","19410601","2","KAN05","JAX","w","regular","y"
"BIR194304190","sneas101","CI2","","","value","4","4","","3","2","1","","","","","","","","","","","","","","","","","19430419","0","MTG01","BIR","w","exhibition",""
"BLG194304260","sneas101","CI2","2","1","value","","","","1","","","","2","","","","","","","","","","","","","","","19430426","0","POR01","BLG","w","exhibition",""
"BLG194304260","sneas101","CI2","2","1","lower","","1","","1","","","","2","","","","","","","","","","","","","","","19430426","0","POR01","BLG","w","exhibition",""
"BLG194305091","sneas101","CI2","2","1","value","4","4","2","2","1","0","0","0","0","","0","0","0","0","0","","","0","","","","","19430509","1","BAL14","BLG","w","exhibition","y"
"BLG194305092","sneas101","CI2","2","1","value","5","3","2","2","2","0","0","2","1","","0","1","","","1","","","0","","","","","19430509","2","BAL14","BLG","w","exhibition","y"
"CI2194305162","sneas101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430516","2","CIN07","BIR","l","regular",""
"CI2194305162","sneas101","CI2","","","lower","","1","","","","","","","","","","","","","","","","","","","","","19430516","2","CIN07","BIR","l","regular",""
"CI2194305180","sneas101","CI2","2","1","value","5","5","1","1","0","0","0","0","0","","0","0","0","","1","","","0","","","","","19430518","0","SPR04","BIR","w","regular","y"
"CI2194305231","sneas101","CI2","2","1","value","4","4","0","2","1","0","0","1","0","","0","0","0","","0","","","0","","","","","19430523","1","CIN07","CAG","w","regular","y"
"CI2194305232","sneas101","CI2","2","1","value","4","4","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430523","2","CIN07","CAG","w","regular","y"
"CI2194305250","sneas101","CI2","2","1","value","4","4","1","2","1","0","0","1","0","","0","0","0","","0","","","0","","","","","19430525","0","SPR04","CAG","l","regular","y"
"CI2194305260","sneas101","CI2","2","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430526","0","SPR03","CAG","l","regular","y"
"CVB194305290","sneas101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430529","0","CAN03","CVB","l","regular",""
"CVB194305301","sneas101","CI2","3","1","value","4","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430530","1","CLE06","CVB","l","regular","y"
"CVB194305302","sneas101","CI2","3","1","value","3","2","0","1","0","0","0","0","1","","0","0","0","0","0","","","0","","","","","19430530","2","CLE06","CVB","l","regular","y"
"CI2194306030","sneas101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430603","0","COL05","KCM","l","regular",""
"BIR194306050","sneas101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430605","0","CHT01","BIR","l","regular",""
"BIR194306061","sneas101","CI2","","","value","","","","1","1","","","","","","","","","","","","","","","","","","19430606","1","BIR01","BIR","l","regular",""
"BIR194306061","sneas101","CI2","","","lower","","1","","1","1","","","","","","","","","","","","","","","","","","19430606","1","BIR01","BIR","l","regular",""
"CI2194306131","sneas101","CI2","2","1","value","5","4","0","3","3","0","0","","1","","0","0","0","","0","","","0","","","","","19430613","1","CIN07","MEM","l","regular","y"
"CI2194306132","sneas101","CI2","2","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430613","2","CIN07","MEM","l","regular","y"
"CI2194306133","sneas101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430613","3","DAY03","MEM","l","exhibition",""
"CI2194306170","sneas101","CI2","1","2","value","2","2","0","2","0","1","0","4","0","","0","0","0","","0","","","0","","","","","19430617","0","RCI01","BIR","w","regular","y"
"CI2194306210","sneas101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430621","0","SPR03","BIR","w","regular",""
"CI2194306240","sneas101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430624","0","HOP01","MEM","t","regular",""
"MEM194306271","sneas101","CI2","3","1","value","5","4","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19430627","1","MEM03","MEM","w","regular","y"
"CI2194307041","sneas101","CI2","5","1","value","4","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430704","1","IND10","CVB","l","regular","y"
"CI2194307051","sneas101","CI2","5","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430705","1","CIN07","CVB","w","regular","y"
