"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MEM194404200","ligor101","MEM","5","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19440420","0","DAL01","CAG","l","exhibition",""
"KCM194405110","ligor101","MEM","3","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19440511","0","DAL01","KCM","w","regular",""
"CAG194405141","ligor101","MEM","3","value","6","","8","2","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","1","","1","","19440514","1","CHI10","CAG","w","regular","y"
"KCM194405220","ligor101","MEM","2","value","1","","5","2","0","0","0","3","","2","0","","0","0","0","","0","","","","","","","","","","19440522","0","KAN05","KCM","l","regular","y"
"CIA194405282","ligor101","MEM","2","value","6","","","4","","1","","3","","2","","","","","","","","","","","","1","","","1","","19440528","2","CIN07","CIA","l","regular",""
"CIA194405282","ligor101","MEM","2","upper","0","","","4","","1","","3","","2","","","","","","","","","","","","","","","","","19440528","2","CIN07","CIA","l","regular",""
"MEM194406060","ligor101","MEM","1","value","6","","","","","","","","","","","","","","","","","","","","","1","","1","","","19440606","0","HOU04","CVB","l","regular",""
"MEM194406060","ligor101","MEM","1","upper","9","","","","","","","","","","","","","","","","","","","","","","","","","","19440606","0","HOU04","CVB","l","regular",""
"MEM194406182","ligor101","MEM","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19440618","2","HOU04","BIR","l","regular",""
"CVB194407130","ligor101","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19440713","0","DAY03","CVB","l","regular",""
"MEM194407180","ligor101","MEM","2","value","18","","","7","","","","3","","","","","","","","","","","","","","","","","1","","19440718","0","NOL01","CVB","l","regular",""
"MEM194407232","ligor101","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19440723","2","MEM03","CAG","l","regular",""
"MEM194408110","ligor101","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19440811","0","DAL01","BIR","l","regular",""
"MEM194408131","ligor101","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19440813","1","MEM03","BIR","l","exhibition",""
"MEM194408132","ligor101","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19440813","2","MEM03","BIR","w","exhibition",""
"CAG194506080","ligor101","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19450608","0","DAY03","CAG","l","regular",""
"CIA194506230","ligor101","MEM","2","value","1","","","","","","","","","","","","","","","","","","","","","","","","","","19450623","0","COL05","CIA","l","regular",""
"CIA194506230","ligor101","MEM","2","upper","0","","","","","","","","","","","","","","","","","","","","","1","","","","","19450623","0","COL05","CIA","l","regular",""
"BIR194507030","ligor101","MEM","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19450703","0","BIR01","BIR","l","regular",""
"CAG194507151","ligor101","MEM","3","value","3","","4","1","0","0","0","0","0","0","0","0","0","0","0","","0","","","","","","","","1","","19450715","1","CHI10","CAG","l","regular","y"
"CAG194507190","ligor101","MEM","2","value","16","","19","4","0","0","0","2","","0","0","3","0","0","0","","0","","","","","","","","1","","19450719","0","SPR03","CAG","l","regular","y"
"CAG194507200","ligor101","MEM","3","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19450720","0","DAY03","CAG","t","regular",""
"MEM194508010","ligor101","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19450801","0","HOU04","CIA","l","regular",""
"NW2194508210","ligor101","MEM","2","value","4","","5","1","0","0","0","0","","","0","","0","0","0","","0","","","","","","","","1","","19450821","0","NWK04","NW2","w","exhibition","y"
"MEM194508250","ligor101","MEM","1","value","27","","","15","","","","6","","","","","","","","","","","","","","1","","1","","1","19450825","0","MEM02","CVB","l","regular",""
"MEM194508261","ligor101","MEM","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19450826","1","MEM03","CVB","l","regular",""
"KCM194509021","ligor101","MEM","2","value","7","","15","7","0","0","0","6","","1","0","","0","0","0","","0","","","","1","","","","","","19450902","1","KAN05","KCM","w","regular","y"
