"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"BIR193805011","burtd101","BIR","1","1","value","27","0","","0","0","0","","","0","","1","19380501","1","BIR01","CAG","l","exhibition","y"
"JAX193805080","burtd101","BIR","1","1","value","","","","","0","0","","","0","","1","19380508","0","JKV01","JAX","l","exibition","y"
"JAX193805100","burtd101","BIR","1","1","value","31","","","","","","","","","","","19380510","0","JKV01","JAX","l","exhibition",""
"JAX193805100","burtd101","BIR","1","1","lower","30","","","","","","","","","","","19380510","0","JKV01","JAX","l","exhibition",""
"JAX193805100","burtd101","BIR","1","1","upper","32","","","","","","","","","","","19380510","0","JKV01","JAX","l","exhibition",""
"BIR193806200","burtd101","BIR","","1","value","","","","","","","","","","","","19380620","0","BIR01","MEM","w","regular",""
"BIR193806262","burtd101","BIR","1","1","value","","","","","","","","","","","","19380626","2","BIR01","JAX","w","regular",""
"KCM193807070","burtd101","BIR","1","1","value","","","","","","","","","","","1","19380707","0","OKC01","KCM","l","regular",""
"IN7193807241","burtd101","BIR","1","1","value","","","","","","","","","","","","19380724","1","IND10","IN7","w","regular",""
"BIR194005170","burtd101","BIR","1","1","value","","","","0","","0","0","","","","","19400517","0","ANN01","SNO","l","regular",""
