"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BIR193809030","jackb102","KCM","1","value","","","","","","","","","","","","","","","","","","","","","1","","","1","","","19380903","0","LEE01","BIR","w","regular",""
"HOM193904250","jackb102","KCM","2","value","3","3","9","3","0","0","0","3","2","3","0","2","0","0","0","1","0","0","0","0","","1","","","","","19390425","0","NOL01","HOM","l","exhibition","y"
"MEM193906140","jackb102","KCM","1","value","5","","9","2","0","","0","3","","3","","1","0","0","0","1","","","","","","1","","1","","","19390614","0","WIC01","MEM","l","regular","y"
"TLC193906200","jackb102","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19390620","0","LIM01","TLC","w","exhibition",""
"CAG193907042","jackb102","KCM","2","value","9","","","","","","","1","","","","","","","","","","","","","","","","","","","19390704","2","CHI09","CAG","l","regular",""
"CAG193907042","jackb102","KCM","2","upper","12","","","","","","","3","","","","","","","","","","","","","","","","","","","19390704","2","CHI09","CAG","l","regular",""
"KCM193907070","jackb102","KCM","2","value","8","","11","3","","0","0","2","1","0","","2","0","0","0","1","","","","","","","","","","","19390707","0","DES01","SSA","l","regular","y"
"KCM193907100","jackb102","KCM","1","value","27","","","5","","","","0","","","","11","","","","","","","","","1","","","1","","1","19390710","0","SCI02","SSA","w","exhibition",""
"CAG193907141","jackb102","KCM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19390714","1","WIN01","CAG","w","exhibition",""
"CAG193907280","jackb102","KCM","1","value","5","","10","5","","","0","3","3","0","0","0","1","0","0","0","","","","","","","","1","","","19390728","0","DES01","CAG","w","exhibition","y"
"TLC193908020","jackb102","KCM","1","value","11","0","17","5","0","2","0","3","3","1","0","2","0","0","0","0","0","0","0","1","","","","1","","","19390802","0","SPR03","TLC","l","regular","y"
"MEM194005081","jackb102","MEM","2","value","15","","23","7","0","0","0","2","","2","0","","0","0","0","","0","","","","1","","","","1","","19400508","1","NOL01","CAG","w","exhibition","y"
"MEM194005121","jackb102","MEM","1","value","24","","41","16","0","0","0","6","","3","0","2","0","1","0","2","0","","","","1","","","1","","","19400512","1","MEM02","SNO","w","regular","y"
"MEM194005170","jackb102","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19400517","0","LRK02","KCM","l","regular",""
"MEM194005191","jackb102","MEM","1","value","4","","15","8","0","0","0","6","","2","0","0","1","2","0","0","0","","","","","1","","1","","","19400519","1","MEM02","KCM","l","regular","y"
"BIR194006021","jackb102","MEM","1","value","42","","54","8","5","0","0","2","0","2","","10","0","0","0","1","","","","","1","","","1","","1","19400602","1","BIR01","BIR","w","regular","y"
"MEM194006091","jackb102","MEM","1","value","8","","16","6","0","0","1","7","","1","0","1","0","0","0","1","0","","","","","1","","1","","","19400609","1","MEM02","BIR","l","regular","y"
"CAG194006302","jackb102","MEM","1","value","18","","","2","","","","1","","","","","","","","","","","","","1","","","1","","","19400630","2","CHI09","CAG","w","regular",""
"MEM194007042","jackb102","MEM","2","value","7","","10","2","0","0","0","3","","1","0","1","0","0","0","0","0","","","","","","","","","","19400704","2","MEM02","CV9","l","regular","y"
