"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"HOM194506241","aberr101","KCM","1","8","value","","1","","0","0","0","","","","","","19450624","1","WAS09","HOM","l","exhibition","y"
"PHB194506251","aberr101","KCM","1","8","value","26","0","0","0","0","0","","","","","1","19450625","1","PHI11","PHB","l","exhibition","y"
"PRK194509260","aberr101","KCR","1","8","value","24","0","0","0","0","0","","","","","1","19450926","0","SAN03","PRK","l","exhibition","y"
"KCM194705010","aberr101","IN9","1","9","value","","1","0","0","0","0","","","","","1","19470501","0","OKC02","KCM","l","exhibition","y"
"KCM194705010","aberr101","IN9","2","7","value","","","","0","0","0","","","","","1","19470501","0","OKC02","KCM","l","exhibition","y"
"IN9194705181","aberr101","IN9","1","7","value","27","","","0","","0","0","","","","","19470518","1","IND10","BIR","w","regular",""
"KCM194706081","aberr101","IN9","1","7","value","24","2","0","0","0","0","","","","","1","19470608","1","KAN05","KCM","l","regular","y"
"KCM194706082","aberr101","IN9","1","7","value","18","1","0","0","0","0","","","","","1","19470608","2","KAN05","KCM","l","regular","y"
"KCM194706090","aberr101","IN9","1","7","value","27","7","0","0","0","0","","","","","1","19470609","0","KAN05","KCM","w","regular","y"
"IN9194706100","aberr101","IN9","1","7","value","27","","","0","0","0","","","","","1","19470610","0","SPR03","KCM","l","regular","y"
"IN9194706120","aberr101","IN9","1","7","value","27","","","0","0","0","","","","","1","19470612","0","FLI01","KCM","l","regular","y"
"CAG194706151","aberr101","IN9","1","7","value","24","3","0","0","0","0","","","","","1","19470615","1","CHI10","CAG","l","regular","y"
"CVB194706221","aberr101","IN9","1","7","value","24","0","0","0","0","0","","","","","1","19470622","1","CLE06","CVB","l","regular","y"
"KCM194706291","aberr101","IN9","1","7","value","24","2","0","0","0","0","","","","","1","19470629","1","KAN05","KCM","l","regular","y"
"KCM194706292","aberr101","IN9","1","7","value","18","3","0","0","0","0","","","","","1","19470629","2","KAN05","KCM","l","regular","y"
"BLG194707080","aberr101","IN9","1","7","value","24","2","0","0","0","0","","","","","1","19470708","0","BAL14","BLG","l","exhibition","y"
"BLG194707101","aberr101","IN9","1","7","value","27","1","0","0","0","0","","","","","1","19470710","1","WAS09","BLG","w","exhibition","y"
"HOM194707102","aberr101","IN9","1","7","value","18","4","0","0","0","0","","","","","1","19470710","2","WAS09","HOM","l","exhibition","y"
"IN9194707140","aberr101","IN9","1","7","value","30","","","0","0","0","","","","","1","19470714","0","DCT02","CAG","w","regular","y"
"ASE194707290","aberr101","ASW","1","7","value","18","1","0","0","0","0","","","","","0","19470729","0","NYC14","ASE","w","allstar","y"
"KCM194708042","aberr101","IN9","1","7","value","21","","","0","0","0","","","","","1","19470804","2","STL07","KCM","w","regular","y"
"KCM194708171","aberr101","IN9","1","7","value","27","4","0","0","1","0","","","","","1","19470817","1","KAN05","KCM","w","regular","y"
"KCM194708172","aberr101","IN9","1","7","value","18","1","0","0","0","0","","","","","1","19470817","2","KAN05","KCM","l","regular","y"
"KCM194708200","aberr101","IN9","1","7","value","27","1","0","0","0","0","","","","","1","19470820","0","STJ01","KCM","w","regular","y"
"IN9194708210","aberr101","IN9","1","7","value","27","2","0","0","0","0","","","","","1","19470821","0","DCT02","KCM","l","regular","y"
"PH5194708262","aberr101","IN9","1","7","value","24","1","0","0","0","0","","","","","1","19470826","2","PHI11","PH5","l","exhibition","y"
"CAG194709050","aberr101","IN9","1","7","value","27","","","1","0","0","","","","","1","19470905","0","DCT02","CAG","w","regular","y"
"KCM194709212","aberr101","IN9","1","7","value","24","0","0","0","0","0","","","","","1","19470921","2","CBI01","KCM","l","exhibition","y"
"IN9194709220","aberr101","IN9","1","7","value","27","0","0","0","0","0","","","","","1","19470922","0","NFN01","KCM","l","exhibition","y"
"IN9194709240","aberr101","IN9","1","7","value","27","2","1","0","0","0","","","","","1","19470924","0","LIN01","KCM","l","exhibition","y"
"KCM194709250","aberr101","IN9","1","7","value","27","5","0","0","0","0","","","","","1","19470925","0","KAN05","KCM","w","exhibition","y"
"KCR194710260","aberr101","KCR","1","8","value","27","3","0","0","0","0","","","","","1","19471026","0","LOS02","MLS","w","exhibition","y"
"KCR194711020","aberr101","KCR","1","8","value","27","1","0","0","0","0","","","","","1","19471102","0","LOS02","ASF","w","exhibition","y"
"BLG194806080","aberr101","NY6","1","9","value","24","2","0","0","0","0","0","","","","1","19480608","0","BAL14","BLG","l","regular","y"
"PH5194806100","aberr101","NY6","1","9","value","24","2","0","0","0","0","0","","","","1","19480610","0","WIL04","PH5","l","regular","y"
"NW2194806141","aberr101","NY6","1","9","value","30","1","0","0","0","0","","","","","1","19480614","1","PHI11","NW2","w","regular","y"
