"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BLG194004080","barnb105","BLG","1","value","21","","28","6","","0","0","2","","3","","2","1","1","0","2","","","","","1","","","19400408","0","NOL01","MEM","W","exhibition","y"
"BLG194004080","barnb105","BLG","1","lower","21","","","6","","0","0","2","","3","","2","1","1","0","","","","","","","","","19400408","0","NOL01","MEM","W","exhibition","y"
"BLG194004080","barnb105","BLG","1","upper","21","","","6","","0","0","2","","3","","2","1","1","0","","","","","","","","","19400408","0","NOL01","MEM","W","exhibition","y"
"BIR194004212","barnb105","BLG","1","value","18","","28","6","0","0","1","6","","1","","","0","0","0","0","","","1","","1","","1","19400421","2","BIR01","BIR","L","exhibition","y"
"BIR194004212","barnb105","BLG","1","lower","18","","27","6","0","0","1","6","","1","","","0","0","0","0","","","","","","","","19400421","2","BIR01","BIR","L","exhibition","y"
"BIR194004212","barnb105","BLG","1","upper","18","","28","6","0","0","1","6","","1","","","0","0","0","0","","","","","","","","19400421","2","BIR01","BIR","L","exhibition","y"
"BLG194006300","barnb105","BLG","4","value","2","","4","0","","","0","0","","2","","0","0","0","0","","","","","","","1","","19400630","0","BAL09","NW2","L","regular","y"
"BLG194006300","barnb105","BLG","4","lower","2","","4","0","","","0","0","","2","","0","0","0","0","","","","","","","","","19400630","0","BAL09","NW2","L","regular","y"
"BLG194006300","barnb105","BLG","4","upper","2","","4","0","","","0","0","","2","","0","0","0","0","","","","","","","","","19400630","0","BAL09","NW2","L","regular","y"
"HOM194007120","barnb105","BLG","1","value","21","","30","9","","","1","6","","1","","3","0","0","0","","","1","","","1","","","19400712","0","HRB01","HOM","W","regular","y"
"HOM194007120","barnb105","BLG","1","lower","21","","30","9","","","1","6","","1","","3","0","0","0","","","","","","","","","19400712","0","HRB01","HOM","W","regular","y"
"HOM194007120","barnb105","BLG","1","upper","21","","30","9","","","1","6","","1","","3","0","0","0","","","","","","","","","19400712","0","HRB01","HOM","W","regular","y"
"NY6194007230","barnb105","BLG","1","value","21","","30","9","","0","0","4","","0","","3","0","0","0","0","","","","","1","","","19400723","0","BRI01","NY6","W","exhibition","y"
"NY6194007230","barnb105","BLG","1","lower","21","","","9","","0","0","4","","0","","3","0","0","0","","","","","","","","","19400723","0","BRI01","NY6","W","exhibition","y"
"NY6194007230","barnb105","BLG","1","upper","21","","","9","","0","0","4","","0","","3","0","0","0","","","","","","","","","19400723","0","BRI01","NY6","W","exhibition","y"
"BLG194008050","barnb105","BLG","2","value","5","","5","0","","0","0","0","0","0","","0","0","0","0","","","","","","","1","","19400805","0","BAL14","MEM","W","exhibition","y"
"BLG194008050","barnb105","BLG","2","lower","5","","","0","","0","0","0","0","0","","0","0","0","0","","","","","","","","","19400805","0","BAL14","MEM","W","exhibition","y"
"BLG194008050","barnb105","BLG","2","upper","5","","","0","","0","0","0","0","0","","0","0","0","0","","","","","","","","","19400805","0","BAL14","MEM","W","exhibition","y"
"BLG194008111","barnb105","BLG","2","value","7","","14","7","","","2","5","","1","","","0","0","0","0","","","1","","","","","19400811","1","BAL09","NW2","L","regular","y"
"BLG194008111","barnb105","BLG","2","lower","7","","","7","","","","5","","","","","0","0","0","","","","","","","","","19400811","1","BAL09","NW2","L","regular","y"
"BLG194008111","barnb105","BLG","2","upper","7","","","7","","","","9","","","","","0","0","0","","","","","","","","","19400811","1","BAL09","NW2","L","regular","y"
"BLG194008150","barnb105","BLG","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19400815","0","MTG01","NY5","L","exhibition",""
"BLG194008150","barnb105","BLG","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19400815","0","MTG01","NY5","L","exhibition",""
"BLG194008150","barnb105","BLG","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19400815","0","MTG01","NY5","L","exhibition",""
"PH5194008242","barnb105","BLG","3","value","1","","2","0","","","0","0","0","1","","","0","0","0","","","","","","","","","19400824","2","PHI17","PH5","L","regular","y"
"PH5194008242","barnb105","BLG","3","lower","1","","2","0","","","","0","0","1","","","0","0","0","","","","","","","","","19400824","2","PHI17","PH5","L","regular","y"
"PH5194008242","barnb105","BLG","3","upper","1","","2","0","","","","0","0","1","","","0","0","0","","","","","","","","","19400824","2","PHI17","PH5","L","regular","y"
"NW2194009022","barnb105","BLG","1","value","1","","5","1","0","0","0","4","","3","","","0","0","0","","","","1","","1","","","19400902","2","WAS09","NW2","L","regular","y"
"NW2194009022","barnb105","BLG","1","lower","","","","","0","0","","","","","","","0","0","0","","","","","","","","","19400902","2","WAS09","NW2","L","regular","y"
"NW2194009022","barnb105","BLG","1","upper","","","","","0","0","","","","","","","0","0","0","","","","","","","","","19400902","2","WAS09","NW2","L","regular","y"
"NW2194009060","barnb105","BLG","1","value","0","5","5","5","","0","1","4","","1","","0","0","0","0","","","","1","","1","","","19400906","0","BEL02","NW2","L","exhibition","y"
"NW2194009060","barnb105","BLG","1","lower","0","5","5","5","","0","1","4","","1","","0","0","0","0","","","","","","","","","19400906","0","BEL02","NW2","L","exhibition","y"
"NW2194009060","barnb105","BLG","1","upper","0","5","5","5","","0","1","4","","1","","0","0","0","0","","","","","","","","","19400906","0","BEL02","NW2","L","exhibition","y"
"BLG194009142","barnb105","BLG","1","value","3","","9","4","","","","5","","","","","","","","","","","1","","1","","","19400914","2","PHI17","HOM","L","exhibition","y"
"BLG194009142","barnb105","BLG","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19400914","2","PHI17","HOM","L","exhibition","y"
"BLG194009142","barnb105","BLG","1","upper","","","","","","","","","","","","","","","","","","","","","","","","19400914","2","PHI17","HOM","L","exhibition","y"
"MEM194104120","barnb105","BLG","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19410412","0","MEM02","MEM","L","exhibition",""
"MEM194104120","barnb105","BLG","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19410412","0","MEM02","MEM","L","exhibition",""
"MEM194104120","barnb105","BLG","2","upper","","","","","","","","","","","","","","","","","","","1","","","","","19410412","0","MEM02","MEM","L","exhibition",""
"HOM194104300","barnb105","BLG","1","value","27","","36","4","1","0","1","4","3","5","","5","0","0","1","0","","1","","","1","","1","19410430","0","POR02","HOM","W","exhibition","y"
"HOM194104300","barnb105","BLG","1","lower","27","","31","4","1","0","1","4","3","5","","5","0","0","1","0","","","","","","","","19410430","0","POR02","HOM","W","exhibition","y"
"HOM194104300","barnb105","BLG","1","upper","27","","36","4","1","0","1","4","3","5","","5","0","0","1","0","","","","","","","","19410430","0","POR02","HOM","W","exhibition","y"
"HOM194105042","barnb105","BLG","2","value","10","2","19","5","","0","0","0","0","2","","1","0","0","0","","","1","","","","","","19410504","2","WAS09","HOM","W","regular","y"
"HOM194105042","barnb105","BLG","2","lower","10","2","","5","","0","0","0","0","2","","1","0","0","0","","","","","","","","","19410504","2","WAS09","HOM","W","regular","y"
"HOM194105042","barnb105","BLG","2","upper","10","2","","5","","0","0","0","0","2","","1","0","0","0","","","","","","","","","19410504","2","WAS09","HOM","W","regular","y"
"HOM194105100","barnb105","BLG","3","value","1","","4","3","","0","2","3","","0","","0","0","2","0","","","","1","","","","","19410510","0","HRB01","HOM","L","regular","y"
"HOM194105100","barnb105","BLG","3","lower","1","","","3","","0","","","","0","","0","0","2","0","","","","","","","","","19410510","0","HRB01","HOM","L","regular","y"
"HOM194105100","barnb105","BLG","3","upper","1","","","3","","0","","","","0","","0","0","2","0","","","","","","","","","19410510","0","HRB01","HOM","L","regular","y"
"HOM194105120","barnb105","BLG","1","value","25","","39","10","1","1","2","10","","3","","5","0","0","0","0","","","1","","1","","1","19410512","0","RIC04","HOM","L","regular","y"
"HOM194105120","barnb105","BLG","1","lower","25","","36","10","1","1","2","10","","3","","5","0","0","0","0","","","","","","","","19410512","0","RIC04","HOM","L","regular","y"
"HOM194105120","barnb105","BLG","1","upper","25","","39","10","1","1","2","10","","3","","5","0","0","0","0","","","","","","","","19410512","0","RIC04","HOM","L","regular","y"
"BLG194106012","barnb105","BLG","2","value","18","","24","3","0","0","0","1","","3","","3","0","0","0","1","","1","","","","1","","19410601","2","BAL10","NY6","W","regular","y"
"BLG194106012","barnb105","BLG","2","lower","18","","","3","0","0","0","1","","3","","3","0","0","0","","","","","","","","","19410601","2","BAL10","NY6","W","regular","y"
"BLG194106012","barnb105","BLG","2","upper","18","","","3","0","0","0","1","","3","","3","0","0","0","","","","","","","","","19410601","2","BAL10","NY6","W","regular","y"
"BLG194107262","barnb105","BLG","1","value","15","","24","6","","","","3","","1","","","","","","","","","1","","1","","","19410726","2","PHI17","NW2","L","exhibition","y"
