"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BIR194304200","higdb102","CI2","1","value","24","","","","","","","9","","","","","","","","","","","1","","1","","1","19430420","0","MTG01","BIR","L","exhibition",""
"BIR194304200","higdb102","CI2","1","lower","24","","","","","","","9","","","","","","","","","","","","","","","","19430420","0","MTG01","BIR","L","exhibition",""
"BIR194304200","higdb102","CI2","1","upper","24","","","","","","","9","","","","","","","","","","","","","","","","19430420","0","MTG01","BIR","L","exhibition",""
"CI2194305250","higdb102","CI2","2","value","7","","14","7","","0","2","5","","0","","2","0","0","0","","","","","","","","","19430525","0","SPR04","CAG","L","regular","y"
"CI2194305250","higdb102","CI2","2","lower","7","","","7","","0","","1","","0","","2","0","0","0","","","","","","","","","19430525","0","SPR04","CAG","L","regular","y"
"CI2194305250","higdb102","CI2","2","upper","7","","","7","","0","","6","","0","","2","0","0","0","","","","","","","","","19430525","0","SPR04","CAG","L","regular","y"
"BIR194608181","higdb102","BIR","1","value","","","","2","","","","","","5","","","","","","","","","","","1","","","19460818","1","BIR01","CVB","L","exhibition",""
"BIR194608181","higdb102","BIR","1","lower","","","","2","","","","","","5","","","","","","","","","","","","","","19460818","1","BIR01","CVB","L","exhibition",""
"BIR194608181","higdb102","BIR","1","upper","","","","2","","","","","","5","","","","","","","","","1","","","","","19460818","1","BIR01","CVB","L","exhibition",""
"MEM194609022","higdb102","BIR","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19460902","2","MEM03","MEM","W","regular",""
"MEM194609022","higdb102","BIR","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19460902","2","MEM03","MEM","W","regular",""
"MEM194609022","higdb102","BIR","1","upper","","","","","","","","","","","","","","","","","","1","","","","","","19460902","2","MEM03","MEM","W","regular",""
"CAG194609110","higdb102","BIR","1","value","24","","","12","","","","7","","","","","","","","","","","1","","1","","1","19460911","0","COL05","CAG","L","regular",""
"CAG194609110","higdb102","BIR","1","lower","24","","","12","","","","7","","","","","","","","","","","","","","","","19460911","0","COL05","CAG","L","regular",""
"CAG194609110","higdb102","BIR","1","upper","24","","","12","","","","7","","","","","","","","","","","","","","","","19460911","0","COL05","CAG","L","regular",""
"BIR194609270","higdb102","BIR","1","value","21","","","2","2","","","0","0","","","","","","","","","1","","","1","","1","19460927","0","BIR01","MEM","W","exhibition",""
"BIR194609270","higdb102","BIR","1","lower","21","","","2","2","","","0","0","","","","","","","","","","","","","","","19460927","0","BIR01","MEM","W","exhibition",""
"BIR194609270","higdb102","BIR","1","upper","21","","","2","2","","","0","0","","","","","","","","","","","","","","","19460927","0","BIR01","MEM","W","exhibition",""
