"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"ACY192610050","mitca102","ACY","1","value","27","0","36","4","0","1","0","5","2","3","0","3","0","0","0","2","0","2","0","1","1","","","1","","1","19261005","0","PHI09","CAG","w","championship","y"
"JAX193805230","mitca102","JAX","3","value","3","","3","0","0","0","0","0","0","0","","","0","","","","","","","","","","","","1","","19380523","0","JKV01","ATN","l","regular","y"
"CAG193905130","mitca102","CV9","2","value","20","","30","9","0","0","0","4","","1","","","0","0","0","","","","","","","","","","1","","19390513","0","PAI01","CAG","l","exhibition","y"
"CAG193906030","mitca102","CV9","3","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19390603","0","CHI09","CAG","l","regular",""
"MEM193907030","mitca102","CV9","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19390703","0","LRK02","MEM","l","regular",""
"MEM193907041","mitca102","CV9","2","value","7","","","","","","","4","","","","","","","","","","","","","","","","","","","19390704","1","MEM02","MEM","l","regular",""
"CV9193907162","mitca102","CV9","3","value","3","","5","0","0","0","0","1","","2","","0","0","0","0","0","","","","","","1","","","1","","19390716","2","KAN05","TLC","l","regular","y"
"CAG193908100","mitca102","CV9","1","value","24","","38","14","2","0","0","9","","4","","","0","0","0","0","","","","","","1","","1","","1","19390810","0","MIL03","CAG","l","regular","y"
"CAG193908140","mitca102","CV9","4","value","","","","","","","","","","","","","","","","","","","","","1","","","","1","","19390814","0","CHI09","CAG","w","regular",""
"CV9193908201","mitca102","CV9","3","value","14","","17","3","0","0","0","1","","1","","","0","0","0","1","","","","","","","","","1","","19390820","1","CLE06","TLC","l","regular","y"
"CV9194006280","mitca102","CV9","2","value","8","","12","4","3","2","0","2","","0","0","","0","0","0","","0","","","","","","","","1","","19400628","0","ATL04","BIR","l","regular","y"
"CV9194006301","mitca102","CV9","2","value","9","","12","4","0","0","0","2","","0","0","","0","0","0","","0","","","","","","","","1","","19400630","1","ATL04","BIR","l","regular","y"
"SNO194007090","mitca102","CV9","1","value","20","","29","9","0","0","0","5","","0","0","0","0","0","0","1","0","","","","","1","","1","","","19400709","0","NOL01","SNO","l","regular","y"
"KCM194007141","mitca102","CV9","3","value","2","","5","3","0","0","0","1","","0","0","0","0","0","0","0","0","","","","","","","","","","19400714","1","KAN05","KCM","l","regular","y"
"CV9194009021","mitca102","CV9","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19400902","1","ATL04","SNO","l","regular",""
"BIR194107041","mitca102","JAX","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19410704","1","BIR01","BIR","l","regular",""
"JAX194107140","mitca102","JAX","2","value","11","","18","4","1","1","0","4","","3","0","2","0","0","0","","0","","","","","","","","1","","19410714","0","DAV01","BIR","l","regular","y"
"JAX194107191","mitca102","JAX","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19410719","1","WIN01","BIR","l","regular",""
"PH5194108140","mitca102","JAX","2","value","1","","6","4","0","0","0","3","","","0","","0","0","0","","0","","","","","","","","","","19410814","0","PHI17","PH5","l","exhibition","y"
