"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"BLG194004072","phill101","BLG","1","1","value","8","1","0","0","0","0","0","19400407","2","NOL01","MEM","L","exhibition","y"
"BLG194004072","phill101","BLG","1","1","lower","8","1","0","0","0","0","0","19400407","2","NOL01","MEM","L","exhibition","y"
"BLG194004072","phill101","BLG","1","1","upper","8","1","0","0","0","0","0","19400407","2","NOL01","MEM","L","exhibition","y"
"PH5194007202","phill101","BLG","1","1","value","4","0","0","0","0","0","0","19400720","2","PHI17","PH5","W","regular","y"
"PH5194007202","phill101","BLG","1","1","lower","","0","0","0","0","0","0","19400720","2","PHI17","PH5","W","regular","y"
"PH5194007202","phill101","BLG","1","1","upper","","0","0","0","0","0","0","19400720","2","PHI17","PH5","W","regular","y"
"BLG194008111","phill101","BLG","1","1","value","1","","","0","0","0","0","19400811","1","BAL09","NW2","L","regular","y"
"BLG194008111","phill101","BLG","1","1","lower","1","","","0","0","0","0","19400811","1","BAL09","NW2","L","regular","y"
"BLG194008111","phill101","BLG","1","1","upper","1","","","0","0","0","0","19400811","1","BAL09","NW2","L","regular","y"
"NY5194104141","phill101","BLG","1","1","value","9","0","0","0","0","0","0","19410414","1","MEM02","NY5","W","exhibition","y"
"NY5194104141","phill101","BLG","1","1","lower","9","0","0","0","0","0","0","19410414","1","MEM02","NY5","W","exhibition","y"
"NY5194104141","phill101","BLG","1","1","upper","9","0","0","0","0","0","0","19410414","1","MEM02","NY5","W","exhibition","y"
