"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MEM194709110","aberu101","IN9","2","value","5","","","","","","","1","1","","","","","","","","","","","","1","","","","1","","19470911","0","LRK02","MEM","w","regular",""
"MEM194709110","aberu101","IN9","2","lower","4","","","","","","","1","1","","","","","","","","","","","","","","","","","","19470911","0","LRK02","MEM","w","regular",""
"MEM194709110","aberu101","IN9","2","upper","6","","","","","","","4","4","","","","","","","","","","","","","","","","","","19470911","0","LRK02","MEM","w","regular",""
