"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"HOM194405071","russb102","NY5","9","2","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19440507","1","WAS09","HOM","L","regular","y"
"HOM194405071","russb102","NY5","9","2","lower","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19440507","1","WAS09","HOM","L","regular","y"
"HOM194405071","russb102","NY5","9","2","upper","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19440507","1","WAS09","HOM","L","regular","y"
"NW2194405281","russb102","NY5","9","2","value","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19440528","1","NWK04","NW2","L","regular","y"
"NW2194405281","russb102","NY5","9","2","lower","1","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19440528","1","NWK04","NW2","L","regular","y"
"NW2194405281","russb102","NY5","9","2","upper","1","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19440528","1","NWK04","NW2","L","regular","y"
"NY5194406042","russb102","NY5","9","2","value","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19440604","2","NYC16","BIR","L","exhibition","y"
"NY5194406042","russb102","NY5","9","2","lower","","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19440604","2","NYC16","BIR","L","exhibition","y"
"NY5194406042","russb102","NY5","9","2","upper","","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19440604","2","NYC16","BIR","L","exhibition","y"
"PH5194407041","russb102","NY5","","","value","","","","","","","","","","","","","","","","","","","","","19440704","1","PHI17","PH5","L","regular",""
"PH5194407041","russb102","NY5","","","lower","","","","","","","","","","","","","","","","","","","","","19440704","1","PHI17","PH5","L","regular",""
"PH5194407041","russb102","NY5","","","upper","","","","","","","","","","","","","","","","","","","","","19440704","1","PHI17","PH5","L","regular",""
