"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM193905100","poinr102","NY5","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19390510","0","MSN01","HOM","l","exhibition",""
"TLC193905142","poinr102","TLC","1","value","20","0","33","8","0","0","0","7","7","5","0","0","0","0","0","1","0","0","0","0","","","","1","","","19390514","2","TOL05","NY5","t","regular","y"
"TLC193905150","poinr102","TLC","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19390515","0","DAY03","NY5","l","regular",""
"HOM193905180","poinr102","NY5","1","value","","","","4","","","","5","","","","","","","","","","","","","","1","","1","","","19390518","0","WHE02","HOM","l","exhibition",""
"HOM193905180","poinr102","NY5","1","upper","","","","13","","","","12","","","","","","","","","","","","","","","","","","","19390518","0","WHE02","HOM","l","exhibition",""
"NY5193905301","poinr102","NY5","2","value","3","","10","5","0","","1","7","","2","","0","0","0","0","0","","","","","","","","","1","","19390530","1","NYC23","BLG","l","regular","y"
