"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"ACY192007112","ryanr102","ACY","2","value","18","","","2","","","","2","","2","","","","","","","","","1","","","","","19200711","2","NYC15","NYL","L","exhibition",""
"ACY192007112","ryanr102","ACY","2","lower","18","","","2","","","","2","","2","","","","","","","","","","","","","","19200711","2","NYC15","NYL","L","exhibition",""
"ACY192007112","ryanr102","ACY","2","upper","20","","","5","","","","2","","2","","","","","","","","","","","","","","19200711","2","NYC15","NYL","L","exhibition",""
"HIL192410050","ryanr102","HIL","1","value","12","0","18","3","1","0","1","4","3","2","0","2","1","0","0","1","0","","","","1","","","19241005","0","BAL13","KCM","T","championship","y"
"HIL192410050","ryanr102","HIL","1","lower","12","","18","3","1","0","1","4","3","2","0","2","1","0","0","1","0","","","","","","","19241005","0","BAL13","KCM","T","championship","y"
"HIL192410050","ryanr102","HIL","1","upper","12","","18","3","1","0","1","4","3","2","0","2","1","0","0","1","0","","","","","","","19241005","0","BAL13","KCM","T","championship","y"
"HIL192410060","ryanr102","HIL","1","value","6","0","9","3","2","0","0","2","2","0","0","1","0","0","0","0","0","","","","1","","","19241006","0","BAL13","KCM","W","championship","y"
"HIL192410060","ryanr102","HIL","1","lower","6","","9","3","2","0","0","2","2","0","0","1","0","0","0","0","0","","","","","","","19241006","0","BAL13","KCM","W","championship","y"
"HIL192410060","ryanr102","HIL","1","upper","6","","9","3","2","0","0","2","2","0","0","1","0","0","0","0","0","","","","","","","19241006","0","BAL13","KCM","W","championship","y"
"KCM192510030","ryanr102","HIL","2","value","6","0","7","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","","","","1","","19251003","0","KAN05","KCM","W","championship","y"
"KCM192510030","ryanr102","HIL","2","lower","6","0","7","1","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","","","19251003","0","KAN05","KCM","W","championship","y"
"KCM192510030","ryanr102","HIL","2","upper","6","0","7","1","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","","","19251003","0","KAN05","KCM","W","championship","y"
"ALS192610080","ryanr102","HIL","1","value","27","","33","7","","","0","1","","0","","5","0","0","0","0","","1","","","1","","1","19261008","0","BLO01","ALS","W","exhibition","y"
"ALS192610080","ryanr102","HIL","1","lower","27","","33","7","","","0","1","","0","","5","0","0","0","0","","","","","","","","19261008","0","BLO01","ALS","W","exhibition","y"
"ALS192610080","ryanr102","HIL","1","upper","27","","33","7","","","0","1","","0","","5","0","0","0","0","","","","","","","","19261008","0","BLO01","ALS","W","exhibition","y"
"HOM192710040","ryanr102","HOM","1","value","27","","38","11","","","0","4","","","","","0","0","0","0","","","1","","1","","1","19271004","0","PHI11","ALS","L","exhibition","y"
"HOM192710040","ryanr102","HOM","1","lower","27","","38","11","","","0","4","","","","","0","0","0","0","","","","","","","","19271004","0","PHI11","ALS","L","exhibition","y"
"HOM192710040","ryanr102","HOM","1","upper","27","","38","11","","","0","4","","","","","0","0","0","0","","","","","","","","19271004","0","PHI11","ALS","L","exhibition","y"
"HOM192710100","ryanr102","HOM","1","value","9","","12","3","","","1","3","3","1","","1","0","0","0","0","","","1","","1","","","19271010","0","JAM01","ALS","L","exhibition","y"
"HOM192710100","ryanr102","HOM","1","lower","9","","12","3","","","1","3","3","1","","1","0","0","0","0","","","","","","","","19271010","0","JAM01","ALS","L","exhibition","y"
"HOM192710100","ryanr102","HOM","1","upper","9","","12","3","","","1","3","3","1","","1","0","0","0","0","","","","","","","","19271010","0","JAM01","ALS","L","exhibition","y"
"NYL192910132","ryanr102","NYL","1","value","18","","","6","","","","3","","2","","","","","","","","","1","","1","","1","19291013","2","NYC24","ASL","L","exhibition",""
"NYL192910132","ryanr102","NYL","1","lower","18","","","6","","","","3","","2","","","","","","","","","","","","","","19291013","2","NYC24","ASL","L","exhibition",""
"NYL192910132","ryanr102","NYL","1","upper","18","","","6","","","","3","","2","","","","","","","","","","","","","","19291013","2","NYC24","ASL","L","exhibition",""
"HOM193009201","ryanr102","NYL","2","value","12","","17","4","","","0","2","","1","","1","0","0","0","0","","","","","","1","","19300920","1","PIT06","HOM","L","championship","y"
"HOM193009201","ryanr102","NYL","2","lower","12","","17","4","","","0","2","","1","","1","0","0","0","0","","","","","","","","19300920","1","PIT06","HOM","L","championship","y"
"HOM193009201","ryanr102","NYL","2","upper","12","","17","4","","","0","2","","1","","1","0","0","0","0","","","","","","","","19300920","1","PIT06","HOM","L","championship","y"
"HOM193009260","ryanr102","NYL","1","value","27","","","","","","","4","","","","","","","","","","1","","","1","","1","19300926","0","PHI17","HOM","W","championship",""
"HOM193009260","ryanr102","NYL","1","lower","27","","","","","","","4","","","","","","","","","","","","","","","","19300926","0","PHI17","HOM","W","championship",""
"HOM193009260","ryanr102","NYL","1","upper","27","","","","","","","4","","","","","","","","","","","","","","","","19300926","0","PHI17","HOM","W","championship",""
"MLS193110111","ryanr102","HIL","2","value","6","","9","3","","","0","1","","","","","0","0","0","0","","","","","","1","","19311011","1","FAI01","MLS","L","exhibition","y"
"MLS193110111","ryanr102","HIL","2","lower","6","","9","3","","","0","1","","","","","0","0","0","0","","","","","","","","19311011","1","FAI01","MLS","L","exhibition","y"
"MLS193110111","ryanr102","HIL","2","upper","6","","9","3","","","0","1","","","","","0","0","0","0","","","","","","","","19311011","1","FAI01","MLS","L","exhibition","y"
"MLS193110112","ryanr102","HIL","1","value","12","","15","3","","","0","1","","","","","0","0","0","0","","","1","","1","","1","19311011","2","FAI01","MLS","L","exhibition","y"
"MLS193110112","ryanr102","HIL","1","lower","12","","15","3","","","0","1","","","","","0","0","0","0","","","","","","","","19311011","2","FAI01","MLS","L","exhibition","y"
"MLS193110112","ryanr102","HIL","1","upper","12","","15","3","","","0","1","","","","","0","0","0","0","","","","","","","","19311011","2","FAI01","MLS","L","exhibition","y"
