"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"HOM192710050","heilh101","ALS","4","1","value","5","4","1","1","0","0","0","","0","","0","1","","","0","","","","","","","","19271005","0","JOH01","HOM","w","exhibition","y"
"HOM192710070","heilh101","ALS","4","1","value","5","5","2","2","1","0","1","","0","","0","0","","","1","","","","","","","","19271007","0","UNI01","HOM","w","exhibition","y"
"HOM192710080","heilh101","ALS","4","1","value","4","4","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19271008","0","PIT06","HOM","l","exhibition","y"
"HOM192710090","heilh101","ALS","4","1","value","4","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19271009","0","YOU01","HOM","l","exhibition","y"
"HOM192710100","heilh101","ALS","4","1","value","4","4","1","2","0","1","0","1","0","","0","0","","","0","","","","","","","","19271010","0","JAM01","HOM","w","exhibition","y"
"ACY192710210","heilh101","ALS","4","1","value","4","4","1","2","1","0","0","","0","","0","0","","","0","","","","","","","","19271021","0","ACY01","ACY","w","exhibition","y"
"HOM192810070","heilh101","ALS","4","1","value","4","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19281007","0","SHA01","HOM","l","exhibition","y"
"HOM192810080","heilh101","ALS","4","1","value","4","3","0","2","0","0","0","","0","","0","1","","","0","","","","","","","","19281008","0","FMT01","HOM","l","exhibition","y"
"HOM192810090","heilh101","ALS","4","1","value","5","3","1","1","0","0","0","","0","","0","2","","","0","","","","","","","","19281009","0","PPB01","HOM","w","exhibition","y"
"HOM192810100","heilh101","ALS","4","1","value","4","3","0","2","0","0","0","","0","","0","1","","","0","","","","","","","","19281010","0","PIT06","HOM","l","exhibition","y"
"HOM192810110","heilh101","ALS","4","1","value","5","5","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19281011","0","BUT01","HOM","l","exhibition","y"
"HOM192810130","heilh101","ALS","4","1","value","4","4","1","3","1","0","0","","0","","0","0","0","","0","","","0","","","","","19281013","0","COL04","HOM","w","exhibition","y"
"HOM192810140","heilh101","ALS","","","value","","","","3","2","","","","","","","","","","","","","","","","","","19281014","0","COL04","HOM","w","exhibition",""
"CAG192910120","heilh101","ALS","6","1","value","5","5","1","4","0","0","0","","0","","0","0","","","0","","","","","","","","19291012","0","CHI09","CAG","l","exhibition","y"
"CAG192910130","heilh101","ALS","6","1","value","3","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19291013","0","CHI09","CAG","l","exhibition","y"
"CAG192910140","heilh101","ALS","6","1","value","4","3","0","0","0","0","0","0","0","","0","1","","","0","","","","","","","","19291014","0","CHI09","CAG","w","exhibition","y"
"CAG192910150","heilh101","ALS","6","1","value","5","5","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19291015","0","CHI09","CAG","l","exhibition","y"
"CAG193010030","heilh101","ALS","","","value","","","1","1","","","","","","","","","","","","","","","","","","","19301003","0","CHI09","CAG","l","exhibition",""
"CAG193010030","heilh101","ALS","","","lower","","1","1","1","","","","","","","","","","","","","","","","","","","19301003","0","CHI09","CAG","l","exhibition",""
"CAG193010050","heilh101","ALS","9","2","value","2","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19301005","0","CHI09","CAG","l","exhibition","y"
"PRG193010290","heilh101","ASG","7","1","value","4","4","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19301029","0","LOS02","PRG","w","exhibition","y"
"MLS193110040","heilh101","MLS","4","1","value","4","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19311004","0","FAI01","HIL","l","exhibition","y"
