"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CI2194208021","davip103","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19420802","1","CIN07","MEM","l","exhibition",""
"CI2194208022","davip103","CI2","5","2","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19420802","2","CIN07","MEM","w","exhibition","y"
"BIR194208231","davip103","CI2","8","1","value","4","4","1","3","0","0","0","","0","","0","0","0","","0","","","0","","","","","19420823","1","BIR01","BIR","w","exhibition","y"
"KCM194208270","davip103","CI2","","","value","","","0","","","","","0","","","","","","","","","","","","","","","19420827","0","TOL05","KCM","l","exhibition",""
"CI2194209010","davip103","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19420901","0","CIN07","KCM","l","exhibition",""
"KCM194209062","davip103","CI2","9","1","value","3","3","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19420906","2","CHI11","KCM","l","exhibition","y"
"CI2194209201","davip103","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19420920","1","IND10","BIR","w","exhibition",""
"CI2194209210","davip103","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19420921","0","SPR04","BIR","w","exhibition",""
"BIR194209230","davip103","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19420923","0","OKC01","BIR","l","exhibition",""
"BIR194209271","davip103","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19420927","1","BIR01","BIR","l","exhibition",""
"BIR194306061","davip103","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430606","1","BIR01","BIR","l","regular",""
"CI2194306170","davip103","CI2","9","1","value","4","3","0","0","0","0","0","","1","","0","0","0","","0","","","0","","","","","19430617","0","RCI01","BIR","w","regular","y"
"MEM194306271","davip103","CI2","9","3","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430627","1","MEM03","MEM","w","regular","y"
"CI2194308111","davip103","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430811","1","WIN01","BIR","l","regular",""
"KCM194308260","davip103","CI2","9","3","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430826","0","KAN05","KCM","l","regular","y"
"CI2194308270","davip103","CI2","","","value","1","1","0","0","","","","0","","","","","","1","","","","","","","1","","19430827","0","BEL01","KCM","w","regular",""
"CI2194309020","davip103","CI2","5","2","value","1","1","1","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430902","0","MIL03","NY6","l","exhibition","y"
"CI2194309051","davip103","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430905","1","CIN07","CVB","w","regular",""
"CI2194309080","davip103","CI2","9","1","value","4","3","0","0","0","0","0","","0","","0","1","","","0","","","0","","","","","19430908","0","CIN07","BIR","l","regular","y"
"CI2194309100","davip103","CI2","","","value","1","1","0","1","","","","2","","","","","","","","","","","","","1","","19430910","0","COL05","NY6","w","exhibition",""
"CVB194309121","davip103","CI2","9","1","value","3","3","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430912","1","CLE06","CVB","l","exhibition","y"
"CI2194309150","davip103","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430915","0","BEL01","KCM","l","exhibition",""
"KCM194309191","davip103","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430919","1","DAL01","KCM","w","exhibition",""
"KCM194309230","davip103","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430923","0","HOU04","KCM","l","exhibition",""
"KCM194605020","davip103","IN9","8","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460502","0","OKC02","KCM","l","exhibition","y"
"MEM194605051","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19460505","1","MEM03","MEM","l","regular",""
"MEM194605070","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19460507","0","JAC01","MEM","l","regular",""
"CAG194605120","davip103","IN9","9","1","value","8","8","0","0","0","0","0","","0","","0","0","0","2","0","","","0","","","","","19460512","0","CHI10","CAG","t","regular","y"
"IN9194605192","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19460519","2","CIN07","CVB","w","regular",""
"IN9194605302","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19460530","2","IND10","KCM","l","regular",""
"CVB194606021","davip103","IN9","9","2","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460602","1","CLE06","CVB","w","regular","y"
"CVB194606022","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19460602","2","CLE06","CVB","w","regular",""
"CAG194606091","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19460609","1","CHI10","CAG","w","regular",""
"CAG194606092","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19460609","2","CHI10","CAG","l","regular",""
"CAG194606130","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19460613","0","CHI10","CAG","l","regular",""
"IN9194606161","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19460616","1","CIN07","BIR","l","regular",""
"IN9194606260","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19460626","0","CIN07","MEM","w","regular",""
"IN9194606301","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19460630","1","IND10","CAG","l","regular",""
"CCR194607072","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19460707","2","CIN07","CCR","l","exhibition",""
"IN9194607110","davip103","IN9","","","value","","","","3","","","","","","","","","","","","","","","","","","","19460711","0","IND10","HOM","t","exhibition",""
"IN9194607110","davip103","IN9","","","lower","","3","","3","","","","","","","","","","","","","","","","","","","19460711","0","IND10","HOM","t","exhibition",""
"IN9194607142","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19460714","2","IND10","CVB","w","regular",""
"IN9194607281","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19460728","1","CIN07","KCM","l","regular",""
"IN9194607290","davip103","IN9","9","2","value","3","2","0","0","0","0","0","1","0","","0","1","","","0","","","0","","","","","19460729","0","DCT02","KCM","l","regular","y"
"IN9194608041","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19460804","1","CIN07","CCR","l","exhibition",""
"BIR194608112","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19460811","2","BIR01","BIR","w","regular",""
"PH5194608122","davip103","IN9","9","1","value","5","3","0","1","0","0","0","0","1","","0","1","","","0","","","0","","","","","19460812","2","PHI11","PH5","t","exhibition","y"
"IN9194608200","davip103","IN9","9","2","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460820","0","ERI01","CCR","w","regular","y"
"KCM194608302","davip103","IN9","9","1","value","0","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19460830","2","STL07","KCM","l","regular","y"
"KCM194609011","davip103","IN9","9","1","value","4","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460901","1","KAN05","KCM","w","regular","y"
"HOM194609122","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19460912","2","WAS09","HOM","l","exhibition",""
"BIR194904170","davip103","IN9","9","1","value","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19490417","0","ATL04","BIR","l","exhibition","y"
"IN9194904280","davip103","IN9","6","5","value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19490428","0","CHA03","KCM","l","exhibition","y"
"IN9194905030","davip103","IN9","9","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","19490503","0","POR01","NY6","l","regular","y"
"PH5194905120","davip103","IN9","9","1","value","4","3","0","0","0","0","0","0","1","0","0","0","0","","0","0","0","0","0","","","","19490512","0","WIL04","PH5","w","regular","y"
"CAG194905221","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19490522","1","CHI10","CAG","l","regular",""
"IN9194905240","davip103","IN9","","1","value","","","","","","","","","","","","","","","","","","","","","","","19490524","0","DAY03","CAG","w","regular",""
"KCM194905291","davip103","IN9","7","2","value","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","1","19490529","1","KAN05","KCM","l","regular","y"
"KCM194905301","davip103","IN9","9","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490530","1","KAN05","KCM","l","regular","y"
"KCM194906040","davip103","IN9","9","2","value","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490604","0","GIN01","KCM","w","regular","y"
"KCM194906051","davip103","IN9","","2","value","","","","","","","","","","","","","","","","","","","","","","","19490605","1","ARN01","KCM","l","regular",""
"IN9194906110","davip103","IN9","9","3","value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19490611","0","CHA01","PH5","w","regular","y"
"IN9194906120","davip103","IN9","","2","value","","","","","","","","","","","","","","","","","","","","","","","19490612","0","CHA01","PH5","l","regular",""
"BIR194906192","davip103","IN9","9","2","value","1","1","1","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19490619","2","BIR01","BIR","w","regular","y"
"BIR194906200","davip103","IN9","9","1","value","1","1","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19490620","0","BIR01","BIR","l","regular","y"
"MEM194906261","davip103","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19490626","1","MEM02","MEM","w","regular",""
"IN9194907031","davip103","IN9","","","value","","","1","","","","","","","","","1","","","","","","","","","","","19490703","1","PIT06","LCB","w","regular",""
"IN9194907031","davip103","IN9","","","lower","1","1","1","","","","","","","","","1","","","","","","","","","","","19490703","1","PIT06","LCB","w","regular",""
"LCB194907042","davip103","IN9","","2","value","","","","","","","","","","","","","","","","","","","","","","","19490704","2","LOU05","LCB","l","regular",""
"HOE194907101","davip103","IN9","","1","value","","","","","","","","","","","","","","","","","","","","","","","19490710","1","HOU04","HOE","w","regular",""
"HOE194907110","davip103","IN9","","","value","","","1","1","","","1","1","","","","","","","","","","","","","","","19490711","0","SAT01","HOE","l","regular",""
"HOE194907110","davip103","IN9","","","lower","1","1","1","1","","","1","1","","","","","","","","","","","","","","","19490711","0","SAT01","HOE","l","regular",""
"HOE194907140","davip103","IN9","","1","value","","","","","","","","","","","","","","","","","","","","","","","19490714","0","GRE01","HOE","l","regular",""
