"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"ASW193608230","byass101","ASW","6","2","value","3","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","1","","19360823","0","CHI10","ASE","l","allstar","y"
"KCM193705161","byass101","CAG","7","1","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19370516","1","KAN05","KCM","l","regular","y"
"CAG193707310","byass101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19370731","0","CHI09","DT2","w","regular",""
"CAG193708011","byass101","CAG","4","1","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19370801","1","CHI09","DT2","w","regular","y"
"ASW193708080","byass101","ASW","8","2","value","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1","","19370808","0","CHI10","ASE","l","allstar","y"
"CAG193709080","byass101","CAG","7","1","value","5","5","0","3","0","0","0","0","0","","0","0","","","0","","","","","","","","19370908","0","DAY03","KCM","w","lcs","y"
"CAG193709120","byass101","CAG","5","1","value","7","6","0","1","0","0","0","","0","","1","0","","","1","","","","","","","","19370912","0","CHI09","KCM","t","lcs","y"
"CAG193709140","byass101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19370914","0","MIL03","KCM","l","lcs",""
"KCM193709170","byass101","CAG","5","1","value","4","3","0","1","0","0","0","0","0","","0","1","","","0","","","","","","","","19370917","0","KAN05","KCM","l","lcs","y"
"NAL193709190","byass101","NAL","8","1","value","1","1","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19370919","0","CHI09","NNL","l","allstar","y"
"JAX193803270","byass101","CAG","5","1","value","4","3","0","0","","","","","0","","0","1","","","","","","","","","","","19380327","0","JKV01","JAX","w","exhibition","y"
"JAX193804030","byass101","CAG","5","1","value","5","5","1","1","0","0","0","0","0","","0","0","","","","","0","","","","","","19380403","0","JKV01","JAX","t","exhibition","y"
"CAG193804220","byass101","CAG","","2","value","","","","","","","","","","","","","","","","","","","","","","","19380422","0","MRT01","KCM","l","exhibition",""
"BIR193805011","byass101","CAG","5","1","value","4","4","0","2","1","0","0","0","0","","0","0","","","0","","","","","","","","19380501","1","BIR01","BIR","w","exhibition","y"
"BLG193805020","byass101","CAG","5","1","value","4","3","0","0","","","","","0","","0","1","","","","","","","","","","","19380502","0","JAC02","BLG","l","exhibition","y"
"CAG193805210","byass101","CAG","","","value","","","","4","","","","","","","","","","","","","","","","","","","19380521","0","CHI09","MEM","w","regular",""
