"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PRG192910190","eddlj101","PIR","2","value","3","","5","2","","","0","2","","0","","0","0","0","0","0","","","","","","1","","19291019","0","LOS05","PRG","L","exhibition","y"
"PRG192910190","eddlj101","PIR","2","lower","3","","5","2","","","0","2","","0","","0","0","0","0","0","","","","","","","","19291019","0","LOS05","PRG","L","exhibition","y"
"PRG192910190","eddlj101","PIR","2","upper","3","","5","2","","","0","2","","0","","0","0","0","0","0","","","","","","","","19291019","0","LOS05","PRG","L","exhibition","y"
"PRG192910200","eddlj101","PIR","2","value","3","","5","1","","","0","0","","1","","0","0","0","0","0","","","","","","","","19291020","0","LOS05","PRG","L","exhibition","y"
"PRG192910200","eddlj101","PIR","2","lower","3","","5","1","","","0","0","","1","","0","0","0","0","0","","","","","","","","19291020","0","LOS05","PRG","L","exhibition","y"
"PRG192910200","eddlj101","PIR","2","upper","3","","5","1","","","0","0","","1","","0","0","0","0","0","","","","","","","","19291020","0","LOS05","PRG","L","exhibition","y"
"PRG192910310","eddlj101","PIR","3","value","11","","15","4","","","0","1","","0","","1","0","0","0","1","","","","","","","","19291031","0","LOS05","PRG","L","exhibition","y"
"PRG192910310","eddlj101","PIR","3","lower","11","","15","4","","","0","1","","0","","1","0","0","0","1","","","","","","","","19291031","0","LOS05","PRG","L","exhibition","y"
"PRG192910310","eddlj101","PIR","3","upper","11","","15","4","","","0","1","","0","","1","0","0","0","1","","","","","","","","19291031","0","LOS05","PRG","L","exhibition","y"
"PRG192911030","eddlj101","PIR","2","value","5","","14","6","","","0","7","","2","","0","1","0","0","1","","","","","","","","19291103","0","LOS05","PRG","L","exhibition","y"
"PRG192911030","eddlj101","PIR","2","lower","5","","14","6","","","0","7","","2","","0","1","0","0","1","","","","","","","","19291103","0","LOS05","PRG","L","exhibition","y"
"PRG192911030","eddlj101","PIR","2","upper","5","","14","6","","","0","7","","2","","0","1","0","0","1","","","","","","","","19291103","0","LOS05","PRG","L","exhibition","y"
"NSH193012071","eddlj101","PIR","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19301207","1","LOS05","NSH","L","exhibition",""
"NSH193012071","eddlj101","PIR","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19301207","1","LOS05","NSH","L","exhibition",""
"NSH193012071","eddlj101","PIR","1","upper","","","","","","","","","","","","","","","","","","","1","","","","","19301207","1","LOS05","NSH","L","exhibition",""
