"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"CI2194309020","kelsu101","CI2","1","7","value","","3","0","0","0","0","0","19430902","0","MIL03","NY6","L","exhibition","y"
"CI2194309020","kelsu101","CI2","1","7","lower","","","","0","0","0","0","19430902","0","MIL03","NY6","L","exhibition","y"
"CI2194309020","kelsu101","CI2","1","7","upper","","","","0","0","0","0","19430902","0","MIL03","NY6","L","exhibition","y"
