"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM194005020","stevw101","HOM","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19400502","0","ELD01","CAG","L","exhibition",""
"HOM194005020","stevw101","HOM","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19400502","0","ELD01","CAG","L","exhibition",""
"HOM194005020","stevw101","HOM","3","upper","","","","","","","","","","","","","","","","","","","1","","","","","19400502","0","ELD01","CAG","L","exhibition",""
"PH5194006011","stevw101","HOM","1","value","21","0","27","4","1","0","0","2","1","3","0","1","0","0","0","0","0","1","","","1","","","19400601","1","PHI17","PH5","W","regular","y"
"PH5194006011","stevw101","HOM","1","lower","21","0","27","4","1","0","0","2","1","3","0","1","0","0","0","0","0","","","","","","","19400601","1","PHI17","PH5","W","regular","y"
"PH5194006011","stevw101","HOM","1","upper","21","0","27","4","1","0","0","2","1","3","0","1","0","0","0","0","0","","","","","","","19400601","1","PHI17","PH5","W","regular","y"
"HOM194006162","stevw101","HOM","1","value","21","","35","8","1","0","2","9","","4","","3","0","0","0","0","","","1","","1","","1","19400616","2","WAS09","NW2","L","regular","y"
"HOM194006162","stevw101","HOM","1","lower","21","","35","8","1","0","2","9","","4","","3","0","0","0","0","","","","","","","","19400616","2","WAS09","NW2","L","regular","y"
"HOM194006162","stevw101","HOM","1","upper","21","","36","8","1","0","2","9","","4","","3","0","0","0","0","","","","","","","","19400616","2","WAS09","NW2","L","regular","y"
"HOM194304251","stevw101","HOM","2","value","12","","17","6","","0","0","3","","0","","3","0","0","0","","","","","","","1","","19430425","1","WAS09","NW2","W","exhibition","y"
"HOM194304251","stevw101","HOM","2","lower","12","","","6","","0","0","3","","0","","3","0","0","0","","","","","","","","","19430425","1","WAS09","NW2","W","exhibition","y"
"HOM194304251","stevw101","HOM","2","upper","12","","","6","","0","0","3","","0","","3","0","0","0","","","","","","","","","19430425","1","WAS09","NW2","W","exhibition","y"
"HOM194305040","stevw101","HOM","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19430504","0","DAY03","BLG","L","exhibition",""
"HOM194305040","stevw101","HOM","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19430504","0","DAY03","BLG","L","exhibition",""
"HOM194305040","stevw101","HOM","3","upper","","","","","","","","","","","","","","","","","","","1","","","","","19430504","0","DAY03","BLG","L","exhibition",""
"HOM194305100","stevw101","HOM","2","value","8","","9","1","","0","0","0","","0","","1","1","0","0","","","1","","","","","","19430510","0","RIC04","NW2","W","exhibition","y"
"HOM194305100","stevw101","HOM","2","lower","8","","","1","","0","","0","","0","","1","1","0","0","","","","","","","","","19430510","0","RIC04","NW2","W","exhibition","y"
"HOM194305100","stevw101","HOM","2","upper","8","","","1","","0","","0","","0","","1","1","0","0","","","","","","","","","19430510","0","RIC04","NW2","W","exhibition","y"
"BLG194305190","stevw101","HOM","2","value","7","","","2","","","","2","2","0","","0","","","","","","","","","","1","","19430519","0","POR01","BLG","T","regular",""
"BLG194305190","stevw101","HOM","2","lower","7","","","2","","","","2","2","0","","0","","","","","","","","","","","","19430519","0","POR01","BLG","T","regular",""
"BLG194305190","stevw101","HOM","2","upper","7","","","2","","","","2","2","0","","0","","","","","","","","","","","","19430519","0","POR01","BLG","T","regular",""
