"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"KCM194405030","feldb101","MEM","1","6","value","31","0","2","0","0","0","","","","","1","19440503","0","OKC02","KCM","l","exhibition","y"
"MEM194405071","feldb101","MEM","1","6","value","27","","","0","0","0","","","","","1","19440507","1","MEM03","KCM","l","regular","y"
"CAG194405141","feldb101","MEM","1","6","value","","1","2","0","0","0","","","","","","19440514","1","CHI10","CAG","w","regular","y"
"KCM194405211","feldb101","MEM","1","6","value","24","1","0","2","0","0","","","","","1","19440521","1","KAN05","KCM","l","regular","y"
"KCM194405212","feldb101","MEM","1","6","value","21","0","3","0","0","0","","","","","1","19440521","2","KAN05","KCM","w","regular","y"
"KCM194405220","feldb101","MEM","1","6","value","","1","0","1","0","0","","","","","1","19440522","0","KAN05","KCM","l","regular","y"
"CIA194405240","feldb101","MEM","1","6","value","21","","","0","0","0","","","","","1","19440524","0","SPR03","CIA","l","regular","y"
"CIA194405250","feldb101","MEM","1","6","value","18","","","1","0","0","","","","","1","19440525","0","DAV01","CIA","w","regular","y"
"CIA194406041","feldb101","CAG","1","4","value","24","","","0","0","0","","","","","1","19440604","1","IND10","CIA","l","regular","y"
"CAG194406181","feldb101","CAG","1","6","value","","0","1","0","0","0","","","","","","19440618","1","CHI10","CVB","w","regular","y"
"CVB194407091","feldb101","MEM","1","6","value","27","","","0","","0","0","","","","","19440709","1","CLE06","CVB","w","regular",""
"MEM194407200","feldb101","MEM","1","6","value","27","3","5","0","0","0","","","","","1","19440720","0","OKC02","CVB","w","regular","y"
"CAG194408201","feldb101","MEM","1","6","value","","1","","0","0","0","","","","","","19440820","1","CHI10","CAG","w","regular","y"
"KCM194408220","feldb101","MEM","1","7","value","27","2","0","0","0","0","","","","","1","19440822","0","DAV01","KCM","w","regular","y"
"KCM194409050","feldb101","MEM","1","6","value","18","2","5","2","0","0","","","","","1","19440905","0","STJ01","KCM","l","exhibition","y"
"MEM194409140","feldb101","MEM","1","6","value","27","2","7","0","0","0","","","","","1","19440914","0","OKC02","CAG","w","exhibition","y"
"MEM194504150","feldb101","MEM","1","6","value","27","","","2","0","0","","","","","1","19450415","0","MEM02","KCM","w","exhibition","y"
"MEM194505210","feldb101","MEM","1","6","value","","2","3","0","1","0","","","","","1","19450521","0","MUN02","BIR","l","regular","y"
"CVB194505271","feldb101","MEM","1","6","value","24","3","3","1","0","0","","","","","1","19450527","1","CLE06","CVB","l","regular","y"
"CVB194505272","feldb101","MEM","1","6","value","18","1","1","0","0","0","","","","","1","19450527","2","CLE06","CVB","l","regular","y"
"CAG194506031","feldb101","MEM","1","6","value","6","0","0","0","0","0","","","","","","19450603","1","CHI10","CAG","l","regular","y"
"CAG194506050","feldb101","MEM","1","6","value","","","","0","1","0","","","","","","19450605","0","MIL03","CAG","l","regular","y"
"CAG194507160","feldb101","MEM","1","4","value","","0","1","0","0","0","","","","","1","19450716","0","MIL03","CAG","w","regular","y"
"PH5194508072","feldb101","BIR","1","4","value","21","0","0","0","0","0","","","","","1","19450807","2","PHI11","PH5","l","exhibition","y"
"KCM194508110","feldb101","BIR","1","4","value","27","1","4","0","1","0","","","","","1","19450811","0","WIL04","KCM","w","regular","y"
"PH5194508130","feldb101","BIR","1","4","value","27","4","2","0","1","0","","","","","1","19450813","0","WIL04","PH5","t","exhibition","y"
"BLG194508140","feldb101","BIR","1","4","value","24","","","1","0","0","","","","","1","19450814","0","BAL14","BLG","l","exhibition","y"
"BIR194508191","feldb101","BIR","1","4","value","27","1","","1","0","0","","","","","1","19450819","1","BIR01","CVB","l","regular","y"
"CIA194508250","feldb101","BIR","1","4","value","27","","","0","0","0","","","","","1","19450825","0","SPR03","CIA","w","regular","y"
"NY5194509022","feldb101","BIR","1","4","value","26","3","1","0","0","0","","","","","1","19450902","2","NYC16","NY5","l","exhibition","y"
"HOM194509080","feldb101","BIR","1","4","value","27","1","4","0","0","0","","","","","1","19450908","0","PHI17","HOM","w","exhibition","y"
"NY6194509092","feldb101","BIR","1","4","value","27","3","4","0","1","0","","","","","1","19450909","2","NYC14","NY6","w","exhibition","y"
"CAG194509140","feldb101","BIR","1","4","value","21","","","0","0","0","","","","","1","19450914","0","RAC01","CAG","w","exhibition","y"
