"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"HOM192710050","heilh101","ALS","1","9","value","27","","","0","0","0","","","","","","19271005","0","JOH01","HOM","w","exhibition","y"
"HOM192710070","heilh101","ALS","1","9","value","18","1","0","0","0","0","","","","","","19271007","0","UNI01","HOM","w","exhibition","y"
"HOM192710070","heilh101","ALS","2","5","value","9","0","2","0","0","0","","","","","","19271007","0","UNI01","HOM","w","exhibition","y"
"HOM192710080","heilh101","ALS","1","9","value","24","2","0","0","0","0","","","","","","19271008","0","PIT06","HOM","l","exhibition","y"
"HOM192710090","heilh101","ALS","1","9","value","24","2","0","0","0","0","","","","","","19271009","0","YOU01","HOM","l","exhibition","y"
"HOM192710100","heilh101","ALS","1","9","value","27","1","0","0","0","0","","","","","","19271010","0","JAM01","HOM","w","exhibition","y"
"ACY192710210","heilh101","ALS","1","9","value","27","2","0","0","0","0","","","","","","19271021","0","ACY01","ACY","w","exhibition","y"
"HOM192810070","heilh101","ALS","1","7","value","24","1","0","0","0","0","","","","","","19281007","0","SHA01","HOM","l","exhibition","y"
"HOM192810080","heilh101","ALS","1","7","value","24","1","0","0","0","0","","","","","","19281008","0","FMT01","HOM","l","exhibition","y"
"HOM192810090","heilh101","ALS","1","7","value","27","0","0","0","0","0","","","","","","19281009","0","PPB01","HOM","w","exhibition","y"
"HOM192810100","heilh101","ALS","1","7","value","24","2","0","0","0","0","","","","","","19281010","0","PIT06","HOM","l","exhibition","y"
"HOM192810110","heilh101","ALS","1","7","value","24","1","0","1","0","0","","","","","","19281011","0","BUT01","HOM","l","exhibition","y"
"HOM192810130","heilh101","ALS","1","9","value","27","2","0","0","0","0","","","","","","19281013","0","COL04","HOM","w","exhibition","y"
"CAG192910120","heilh101","ALS","1","9","value","24","0","0","0","0","0","","","","","","19291012","0","CHI09","CAG","l","exhibition","y"
"CAG192910130","heilh101","ALS","1","9","value","24","2","0","0","0","0","","","","","","19291013","0","CHI09","CAG","l","exhibition","y"
"CAG192910140","heilh101","ALS","1","9","value","27","4","0","0","0","0","","","","","","19291014","0","CHI09","CAG","w","exhibition","y"
"CAG192910150","heilh101","ALS","1","9","value","24","2","0","1","0","0","","","","","","19291015","0","CHI09","CAG","l","exhibition","y"
"CAG193010050","heilh101","ALS","1","3","value","9","2","0","0","1","0","","","","","","19301005","0","CHI09","CAG","l","exhibition","y"
"PRG193010290","heilh101","ASG","1","9","value","27","1","0","1","0","0","","","","","1","19301029","0","LOS02","PRG","w","exhibition","y"
"MLS193110040","heilh101","MLS","1","3","value","27","7","1","0","0","0","","","","","","19311004","0","FAI01","HIL","l","exhibition","y"
