"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"BLS192510111","harrm103","HOM","1","4","value","27","1","","0","0","0","0","19251011","1","BAL13","BLS","W","exhibition","y"
"BLS192510111","harrm103","HOM","1","4","lower","27","1","","0","0","0","0","19251011","1","BAL13","BLS","W","exhibition","y"
"BLS192510111","harrm103","HOM","1","4","upper","27","1","","0","0","0","0","19251011","1","BAL13","BLS","W","exhibition","y"
"HOM192610030","harrm103","HOM","1","4","value","30","3","5","0","2","0","0","19261003","0","YOU01","ALS","L","exhibition","y"
"HOM192610030","harrm103","HOM","1","4","lower","30","3","5","0","2","0","0","19261003","0","YOU01","ALS","L","exhibition","y"
"HOM192610030","harrm103","HOM","1","4","upper","30","3","5","0","2","0","0","19261003","0","YOU01","ALS","L","exhibition","y"
"HOM192610040","harrm103","HOM","1","4","value","27","4","3","0","1","0","0","19261004","0","PIT06","ALS","W","exhibition","y"
"HOM192610040","harrm103","HOM","1","4","lower","27","4","3","0","1","0","0","19261004","0","PIT06","ALS","W","exhibition","y"
"HOM192610040","harrm103","HOM","1","4","upper","27","4","3","0","1","0","0","19261004","0","PIT06","ALS","W","exhibition","y"
"HOM192610110","harrm103","HOM","1","4","value","27","1","5","0","0","0","0","19261011","0","PIT06","ALS","W","exhibition","y"
"HOM192610110","harrm103","HOM","1","4","lower","27","1","5","0","0","0","0","19261011","0","PIT06","ALS","W","exhibition","y"
"HOM192610110","harrm103","HOM","1","4","upper","27","1","5","0","0","0","0","19261011","0","PIT06","ALS","W","exhibition","y"
"HOM192710040","harrm103","HOM","1","4","value","27","3","3","0","0","0","0","19271004","0","PHI11","ALS","L","exhibition","y"
"HOM192710040","harrm103","HOM","1","4","lower","27","3","3","0","0","0","0","19271004","0","PHI11","ALS","L","exhibition","y"
"HOM192710040","harrm103","HOM","1","4","upper","27","3","3","0","0","0","0","19271004","0","PHI11","ALS","L","exhibition","y"
"HOM192810090","harrm103","HOM","1","4","value","27","4","3","0","0","0","0","19281009","0","PPB01","ALS","L","exhibition","y"
"HOM192810090","harrm103","HOM","1","4","lower","27","4","3","0","0","0","0","19281009","0","PPB01","ALS","L","exhibition","y"
"HOM192810090","harrm103","HOM","1","4","upper","27","4","3","0","0","0","0","19281009","0","PPB01","ALS","L","exhibition","y"
