"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PRG192510240","pierb103","PIR","2","value","6","0","9","3","1","0","1","2","2","0","0","2","0","0","0","0","0","","","","","1","","19251024","0","LOS05","PRG","W","exhibition","y"
"PRG192510240","pierb103","PIR","2","lower","6","0","9","3","1","0","1","2","2","0","0","2","0","0","0","0","0","","","","","","","19251024","0","LOS05","PRG","W","exhibition","y"
"PRG192510240","pierb103","PIR","2","upper","6","0","9","3","1","0","1","2","2","0","0","2","0","0","0","0","0","","","","","","","19251024","0","LOS05","PRG","W","exhibition","y"
"PRG192511010","pierb103","PIR","1","value","25","0","41","14","1","1","1","7","6","4","0","3","1","0","0","1","0","","","","1","","","19251101","0","LOS05","PRG","T","exhibition","y"
"PRG192511010","pierb103","PIR","1","lower","25","0","41","14","1","1","1","7","6","4","0","3","1","0","0","1","0","","","","","","","19251101","0","LOS05","PRG","T","exhibition","y"
"PRG192511010","pierb103","PIR","1","upper","25","0","41","14","1","1","1","7","6","4","0","3","1","0","0","1","0","","","","","","","19251101","0","LOS05","PRG","T","exhibition","y"
"PRG192511150","pierb103","PIR","1","value","12","0","20","5","2","0","0","5","4","4","0","3","0","1","0","0","0","","1","","1","","","19251115","0","LOS05","PRG","L","exhibition","y"
"PRG192511150","pierb103","PIR","1","lower","12","0","20","5","2","0","0","5","4","4","0","3","0","1","0","0","0","","","","","","","19251115","0","LOS05","PRG","L","exhibition","y"
"PRG192511150","pierb103","PIR","1","upper","12","0","20","5","2","0","0","5","4","4","0","3","0","1","0","0","0","","","","","","","19251115","0","LOS05","PRG","L","exhibition","y"
"PRG192512120","pierb103","PIR","1","value","21","0","33","8","1","0","0","4","2","1","1","1","2","2","0","1","0","","1","","1","","","19251212","0","LOS05","PRG","L","exhibition","y"
"PRG192512120","pierb103","PIR","1","lower","21","","33","8","","","0","4","2","1","","1","2","2","0","1","","","","","","","","19251212","0","LOS05","PRG","L","exhibition","y"
"PRG192512120","pierb103","PIR","1","upper","21","","33","8","","","0","4","2","1","","8","2","2","0","1","","","","","","","","19251212","0","LOS05","PRG","L","exhibition","y"
"PRG192512270","pierb103","PIR","1","value","24","0","36","6","0","0","1","4","2","4","0","0","2","0","0","1","0","","1","","1","","1","19251227","0","LOS05","PRG","L","exhibition","y"
"PRG192512270","pierb103","PIR","1","lower","24","","36","6","","","1","4","2","4","","0","2","0","0","1","","","","","","","","19251227","0","LOS05","PRG","L","exhibition","y"
"PRG192512270","pierb103","PIR","1","upper","24","","36","6","","","1","4","2","4","","4","2","0","0","1","","","","","","","","19251227","0","LOS05","PRG","L","exhibition","y"
"PRG192601170","pierb103","PIR","1","value","24","0","38","10","3","0","0","7","6","3","0","3","1","0","0","0","0","","","","1","","","19260117","0","LOS05","PRG","L","exhibition","y"
"PRG192601170","pierb103","PIR","1","lower","24","0","38","10","3","0","0","7","6","3","0","3","1","0","0","0","0","","","","","","","19260117","0","LOS05","PRG","L","exhibition","y"
"PRG192601170","pierb103","PIR","1","upper","24","0","38","10","3","0","0","7","6","3","0","3","1","0","0","0","0","","","","","","","19260117","0","LOS05","PRG","L","exhibition","y"
"HIL192710290","pierb103","PIR","1","value","21","0","29","9","","","0","5","","0","","","1","0","0","1","","","1","","1","","","19271029","0","LOS05","HIL","L","exhibition","y"
"HIL192710290","pierb103","PIR","1","lower","21","0","29","9","","","0","5","","0","","","1","0","0","1","","","","","","","","19271029","0","LOS05","HIL","L","exhibition","y"
"HIL192710290","pierb103","PIR","1","upper","21","0","29","9","","","0","5","","0","","","1","0","0","1","","","","","","","","19271029","0","LOS05","HIL","L","exhibition","y"
