"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"PTC193307232","harvb101","PTC","1","1","value","3","0","0","0","0","0","0","19330723","2","CLE06","CAG","W","regular","y"
"PTC193307232","harvb101","PTC","1","1","lower","3","0","0","0","0","0","0","19330723","2","CLE06","CAG","W","regular","y"
"PTC193307232","harvb101","PTC","1","1","upper","3","0","0","0","0","0","0","19330723","2","CLE06","CAG","W","regular","y"
"PTC193509200","harvb101","PTC","1","1","value","4","0","1","0","0","0","0","19350920","0","PHI17","NY6","W","lcs","y"
"PTC193509200","harvb101","PTC","1","1","lower","4","0","1","0","0","0","0","19350920","0","PHI17","NY6","W","lcs","y"
"PTC193509200","harvb101","PTC","1","1","upper","4","0","1","0","0","0","0","19350920","0","PHI17","NY6","W","lcs","y"
"NY6193509210","harvb101","PTC","1","1","value","21","0","3","0","0","0","0","19350921","0","PHI17","NY6","W","lcs","y"
"NY6193509210","harvb101","PTC","1","1","lower","21","0","3","0","0","0","0","19350921","0","PHI17","NY6","W","lcs","y"
"NY6193509210","harvb101","PTC","1","1","upper","21","0","3","0","0","0","0","19350921","0","PHI17","NY6","W","lcs","y"
"SAS193509290","harvb101","SAS","1","1","value","7","0","3","0","0","0","0","19350929","0","MEM03","NAS","L","allstar","y"
"SAS193509290","harvb101","SAS","1","1","lower","7","0","3","0","0","0","0","19350929","0","MEM03","NAS","L","allstar","y"
"SAS193509290","harvb101","SAS","1","1","upper","7","0","3","0","0","0","0","19350929","0","MEM03","NAS","L","allstar","y"
"SAS193910010","harvb101","NAS","1","9","value","27","2","0","1","0","0","0","19391001","0","NOL01","SAS","W","allstar","y"
"SAS193910010","harvb101","NAS","1","9","lower","27","2","0","1","0","0","0","19391001","0","NOL01","SAS","W","allstar","y"
"SAS193910010","harvb101","NAS","1","9","upper","27","2","0","1","0","0","0","19391001","0","NOL01","SAS","W","allstar","y"
"PRG193910110","harvb101","PRG","1","1","value","21","0","0","0","0","0","0","19391011","0","LOS04","PIR","W","exhibition","y"
"PRG193910110","harvb101","PRG","1","1","lower","21","","","0","0","0","0","19391011","0","LOS04","PIR","W","exhibition","y"
"PRG193910110","harvb101","PRG","1","1","upper","21","","","0","0","0","0","19391011","0","LOS04","PIR","W","exhibition","y"
"KCM194004160","harvb101","IN8","1","1","value","","","","0","","0","0","19400416","0","FTW01","KCM","W","exhibition",""
"KCM194004160","harvb101","IN8","1","1","lower","","","","0","","0","0","19400416","0","FTW01","KCM","W","exhibition",""
"KCM194004160","harvb101","IN8","1","1","upper","","","","0","","0","0","19400416","0","FTW01","KCM","W","exhibition",""
"KCM194004210","harvb101","IN8","1","3","value","3","","","0","1","0","0","19400421","0","ATL04","KCM","L","exhibition","y"
"KCM194004210","harvb101","IN8","1","3","lower","3","","","0","1","0","0","19400421","0","ATL04","KCM","L","exhibition","y"
"KCM194004210","harvb101","IN8","1","3","upper","3","","","0","1","0","0","19400421","0","ATL04","KCM","L","exhibition","y"
"BLG194005051","harvb101","IN8","1","3","value","","0","","0","0","0","0","19400505","1","NSH02","BLG","L","exhibition","y"
"BLG194005051","harvb101","IN8","1","3","lower","","0","","0","0","0","0","19400505","1","NSH02","BLG","L","exhibition","y"
"BLG194005051","harvb101","IN8","1","3","upper","","0","","0","0","0","0","19400505","1","NSH02","BLG","L","exhibition","y"
"MEM194204050","harvb101","BLG","1","3","value","","13","0","0","1","0","0","19420405","0","MEM02","MEM","L","exhibition","y"
"MEM194204050","harvb101","BLG","1","3","lower","","13","0","0","1","0","0","19420405","0","MEM02","MEM","L","exhibition","y"
"MEM194204050","harvb101","BLG","1","3","upper","","13","0","0","1","0","0","19420405","0","MEM02","MEM","L","exhibition","y"
