"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"ASF194610030","leond103","ASF","","","value","","","","","","","","","","","","","","","","","","","","","19461003","0","CIN07","ASP","W","exhibition",""
"ASF194610030","leond103","ASF","","","lower","","","","","","","","","","","","","","","","","","","","","19461003","0","CIN07","ASP","W","exhibition",""
"ASF194610030","leond103","ASF","","","upper","","","","","","","","","","","","","","","","","","","","","19461003","0","CIN07","ASP","W","exhibition",""
"ASP194610050","leond103","ASF","9","2","value","","","","","","","","","","","","","","","","","","","","","19461005","0","NWK04","ASP","W","exhibition",""
"ASP194610050","leond103","ASF","9","2","lower","","","","","","","","","","","","","","","","","","","","","19461005","0","NWK04","ASP","W","exhibition",""
"ASP194610050","leond103","ASF","9","2","upper","","","","","","","","","","","","","","","","","","","","","19461005","0","NWK04","ASP","W","exhibition",""
"ASF194610070","leond103","ASF","9","2","value","1","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","19461007","0","COL05","ASP","L","exhibition","y"
"ASF194610070","leond103","ASF","9","2","lower","1","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19461007","0","COL05","ASP","L","exhibition","y"
"ASF194610070","leond103","ASF","9","2","upper","1","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19461007","0","COL05","ASP","L","exhibition","y"
"ASF194610100","leond103","ASF","9","3","value","2","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","19461010","0","RCI01","ASP","W","exhibition","y"
"ASF194610100","leond103","ASF","9","3","lower","2","0","2","0","0","0","0","0","","0","","","","0","","","0","","","","19461010","0","RCI01","ASP","W","exhibition","y"
"ASF194610100","leond103","ASF","9","3","upper","2","0","2","0","0","0","0","0","","0","","","","0","","","0","","","","19461010","0","RCI01","ASP","W","exhibition","y"
"ASF194610140","leond103","ASF","9","2","value","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19461014","0","KAN05","ASP","W","exhibition","y"
"ASF194610140","leond103","ASF","9","2","lower","2","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19461014","0","KAN05","ASP","W","exhibition","y"
"ASF194610140","leond103","ASF","9","2","upper","2","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19461014","0","KAN05","ASP","W","exhibition","y"
"ASF194610230","leond103","ASF","9","3","value","1","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","19461023","0","BAK01","KCR","W","exhibition","y"
"ASF194610230","leond103","ASF","9","3","lower","1","0","0","0","0","0","0","0","","0","","","","0","","","","","","","19461023","0","BAK01","KCR","W","exhibition","y"
"ASF194610230","leond103","ASF","9","3","upper","1","0","0","0","0","0","0","0","","0","","","","0","","","","","","","19461023","0","BAK01","KCR","W","exhibition","y"
