"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CAG194605120","ferrc102","IN9","6","1","value","8","8","1","3","0","0","0","1","0","","0","0","0","1","0","","","0","","","","","19460512","0","CHI10","CAG","t","regular","y"
"CAG194605150","ferrc102","IN9","6","1","value","4","3","0","2","0","0","0","0","0","","0","1","","","0","","","0","","","","","19460515","0","SBD01","CAG","w","regular","y"
"CAG194606100","ferrc102","IN9","7","1","value","5","5","2","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19460610","0","DAV01","CAG","w","regular","y"
"CAG194606110","ferrc102","IN9","1","1","value","4","3","0","0","0","0","0","","0","","0","1","","","0","","","0","","","","","19460611","0","SPR03","CAG","l","regular","y"
"IN9194607010","ferrc102","IN9","7","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460701","0","RCI01","CAG","w","regular","y"
"IN9194607060","ferrc102","IN9","","","value","","","1","1","","","","2","","","","","","","","","","","","","","","19460706","0","IND10","CCR","w","exhibition",""
"IN9194607060","ferrc102","IN9","","","lower","","1","1","1","","","","2","","","","","","","","","","","","","","","19460706","0","IND10","CCR","w","exhibition",""
"KCM194607211","ferrc102","IN9","2","1","value","5","5","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460721","1","KAN05","KCM","w","regular","y"
"KCM194607220","ferrc102","IN9","2","1","value","4","4","0","1","0","0","0","0","0","","0","0","0","","1","","","0","","","","","19460722","0","KAN05","KCM","l","regular","y"
"KCM194607230","ferrc102","IN9","2","1","value","5","5","0","0","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19460723","0","CBI01","KCM","w","regular","y"
"IN9194607290","ferrc102","IN9","8","1","value","5","5","1","2","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19460729","0","DCT02","KCM","l","regular","y"
"NY5194608170","ferrc102","IN9","2","1","value","5","4","2","2","0","0","0","2","1","","0","0","0","","3","","","0","","","","","19460817","0","WIL04","NY5","w","exhibition","y"
"IN9194608200","ferrc102","IN9","7","1","value","4","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460820","0","ERI01","CCR","w","regular","y"
"CCR194608220","ferrc102","IN9","8","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460822","0","FLI01","CCR","l","exhibition","y"
"CAG194608280","ferrc102","IN9","","","value","","","","","","","","","","","","","","","","","","","","","","","19460828","0","CHI10","CAG","l","regular",""
"CAG194608290","ferrc102","IN9","7","1","value","4","4","0","0","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19460829","0","DCT02","CAG","l","regular","y"
