"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"BLG194307300","shepf101","BLG","1","6","value","","0","3","1","0","0","","","","","1","19430730","0","BAL14","NY5","t","exhibition","y"
"BIR194507011","shepf101","BIR","1","8","value","27","","","0","","0","0","","","","","19450701","1","BIR01","MEM","w","regular",""
"BIR194507012","shepf101","BIR","1","8","value","21","","","0","","0","0","","","","","19450701","2","BIR01","MEM","w","regular",""
"KCM194507080","shepf101","BIR","1","8","value","24","3","0","0","0","0","","","","","1","19450708","0","KAN05","KCM","l","regular","y"
"CVB194507160","shepf101","BIR","1","9","value","24","2","0","0","0","0","","","","","1","19450716","0","CLE07","CVB","l","regular","y"
"CAG194507230","shepf101","BIR","1","9","value","27","","","0","","0","0","","","","","19450723","0","SBD01","CAG","l","regular",""
"PH5194508072","shepf101","BIR","1","7","value","22","1","0","0","0","0","","","","","1","19450807","2","PHI11","PH5","l","exhibition","y"
"BLG194508140","shepf101","BIR","1","9","value","","","","1","0","0","","","","","","19450814","0","BAL14","BLG","l","exhibition","y"
"CIA194508250","shepf101","BIR","1","8","value","27","","","0","0","0","","","","","1","19450825","0","SPR03","CIA","w","regular","y"
"CAG194606030","shepf101","BIR","1","8","value","27","0","0","0","0","0","","","","","1","19460603","0","DAV01","CAG","w","regular","y"
"KCM194606301","shepf101","BIR","1","7","value","15","0","0","0","0","0","","","","","","19460630","1","KAN05","KCM","l","regular","y"
"KCM194606302","shepf101","BIR","1","8","value","18","1","0","0","0","0","","","","","1","19460630","2","KAN05","KCM","l","regular","y"
"KCM194607010","shepf101","BIR","1","8","value","24","4","0","0","0","0","","","","","1","19460701","0","KAN05","KCM","l","regular","y"
"CVB194608251","shepf101","BIR","1","7","value","","1","0","0","0","0","","","","","","19460825","1","CLE06","CVB","w","regular","y"
