"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"KCM192008010","willb107","CAG","8","1","value","5","5","2","3","0","0","0","","0","","0","0","0","","2","","","0","","","","","19200801","0","KAN02","KCM","l","regular","y"
"CAG192105070","willb107","CAG","2","1","value","3","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19210507","0","CHI09","KCM","w","regular","y"
"CAG192105080","willb107","CAG","2","1","value","4","3","0","1","0","0","0","","0","","0","1","","","0","","","","","","","","19210508","0","CHI09","KCM","l","regular","y"
"CAG192105090","willb107","CAG","2","1","value","4","3","0","1","0","0","0","","0","","0","1","","","0","","","","","","","","19210509","0","CHI09","KCM","w","regular","y"
"CAG192106130","willb107","CAG","7","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","19210613","0","CHI09","IN4","w","regular","y"
"CAG192106190","willb107","CAG","7","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","19210619","0","CHI09","CG1","w","regular","y"
"CAG192106200","willb107","CAG","7","1","value","4","2","1","0","0","0","0","0","0","","0","2","","","1","","","0","","","","","19210620","0","CHI09","CG1","w","regular","y"
"CAG192107101","willb107","CAG","6","1","value","3","3","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","19210710","1","CHI09","SLG","w","regular","y"
"CAG192107102","willb107","CAG","7","1","value","3","3","0","1","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","19210710","2","CHI09","SLG","w","regular","y"
"STA192107160","willb107","CAG","7","1","value","5","4","2","2","0","0","0","","0","","0","1","","","1","","","","","","","","19210716","0","DCT01","STA","w","exhibition","y"
"HIL192110040","willb107","CAG","2","1","value","4","4","2","3","0","0","0","0","0","","0","0","","","0","","","","","","","","19211004","0","PHI09","HIL","w","championship","y"
"HIL192110050","willb107","CAG","2","1","value","4","4","1","1","0","0","0","","0","","0","","","","0","","","","","","","","19211005","0","PHI09","HIL","l","championship","y"
"CAG192110100","willb107","CAG","2","1","value","4","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19211010","0","WIL03","HIL","w","championship","y"
"HIL192110120","willb107","CAG","2","1","value","3","3","0","0","0","0","0","","0","","","","","","0","","","","","","","","19211012","0","CAM01","HIL","t","championship","y"
"HIL192110130","willb107","CAG","2","1","value","4","4","1","0","0","0","0","","0","","0","0","","","0","","","","","","","","19211013","0","DAR01","HIL","l","championship","y"
"HIL192110150","willb107","CAG","2","1","value","4","4","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19211015","0","DAR01","HIL","l","championship","y"
"CAG192208160","willb107","CAG","6","1","value","8","7","0","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","","","","19220816","0","CHI09","ACY","w","exhibition","y"
"CAG192208190","willb107","CAG","6","1","value","4","3","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19220819","0","CHI09","HIL","l","exhibition","y"
"CAG192405180","willb107","CAG","4","1","value","5","4","2","2","0","0","0","3","0","0","0","1","0","1","1","0","0","0","0","","","","19240518","0","CHI09","CUW","w","regular","y"
"DT1192408180","willb107","CAG","5","1","value","4","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19240818","0","DET07","DT1","w","regular","y"
"HOM192610030","willb107","HOM","7","1","value","5","4","0","2","0","0","0","","1","","0","0","","","0","","","","","","","","19261003","0","YOU01","ALS","l","exhibition","y"
"HOM192610040","willb107","HOM","7","1","value","4","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19261004","0","PIT06","ALS","w","exhibition","y"
"HOM192610110","willb107","HOM","6","1","value","4","4","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19261011","0","PIT06","ALS","w","exhibition","y"
"HOM192710050","willb107","HOM","8","1","value","3","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19271005","0","JOH01","ALS","l","exhibition","y"
"HOM192710070","willb107","HOM","7","1","value","4","4","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19271007","0","UNI01","ALS","l","exhibition","y"
